counts	gene
17057	401	ENSMUSG00000064127.13
17058	207	ENSMUSG00000064128.8
17059	0	ENSMUSG00000064129.4
17060	4.181	ENSMUSG00000064137.6
17061	425.124	ENSMUSG00000064138.14
17062	1	ENSMUSG00000064140.3
17063	39	ENSMUSG00000064141.14
17064	1208.875	ENSMUSG00000064145.12
17065	5	ENSMUSG00000064147.7
17066	0	ENSMUSG00000064156.8
17067	15.167	ENSMUSG00000064158.6
17068	0	ENSMUSG00000064165.8
17069	0	ENSMUSG00000064177.8
17070	130.501	ENSMUSG00000064179.13
17071	1266.001	ENSMUSG00000064181.6
17072	48.285	ENSMUSG00000064194.10
17073	2	ENSMUSG00000064201.8
17074	8	ENSMUSG00000064202.15
17075	1330.013	ENSMUSG00000064210.7
17076	0	ENSMUSG00000064213.5
17077	1042	ENSMUSG00000064215.13
17078	3.496	ENSMUSG00000064220.6
17079	0	ENSMUSG00000064223.4
17080	1	ENSMUSG00000064224.10
17081	56	ENSMUSG00000064225.6
17082	0	ENSMUSG00000064232.2
17083	268.999	ENSMUSG00000064246.10
17084	23	ENSMUSG00000064247.14
17085	1.026	ENSMUSG00000064252.9
17086	317	ENSMUSG00000064254.6
17087	408.513	ENSMUSG00000064259.2
17088	34.95	ENSMUSG00000064262.7
17089	81	ENSMUSG00000064264.14
17090	593.731	ENSMUSG00000064267.13
17091	19	ENSMUSG00000064272.3
17092	10	ENSMUSG00000064280.14
17093	308	ENSMUSG00000064284.12
17094	22.189	ENSMUSG00000064288.4
17095	383	ENSMUSG00000064289.15
17096	0	ENSMUSG00000064293.14
17097	12	ENSMUSG00000064294.12
17098	466.998	ENSMUSG00000064302.13
17099	104	ENSMUSG00000064307.13
17100	1	ENSMUSG00000064308.10
17101	1	ENSMUSG00000064310.10
17102	26	ENSMUSG00000064325.4
17103	940	ENSMUSG00000064326.13
17104	1	ENSMUSG00000064329.13
17105	5.773	ENSMUSG00000064330.9
17106	0	ENSMUSG00000064333.2
17107	20570	ENSMUSG00000064341.1
17108	11311.658	ENSMUSG00000064345.1
17109	63685.353	ENSMUSG00000064351.1
17110	31648.622	ENSMUSG00000064354.1
17111	517.014	ENSMUSG00000064356.3
17112	35227.156	ENSMUSG00000064357.1
17113	47433	ENSMUSG00000064358.1
17114	1455.652	ENSMUSG00000064360.1
17115	18950.284	ENSMUSG00000064363.1
17116	9497.909	ENSMUSG00000064367.1
17117	107	ENSMUSG00000064368.1
17118	22793	ENSMUSG00000064370.1
17119	20768.998	ENSMUSG00000064373.12
17120	1245.896	ENSMUSG00000065947.3
17121	78.407	ENSMUSG00000065952.13
17122	1572.419	ENSMUSG00000065954.11
17123	0	ENSMUSG00000065956.2
17124	0	ENSMUSG00000065968.8
17125	391	ENSMUSG00000065979.12
17126	0	ENSMUSG00000065987.12
17127	1095.001	ENSMUSG00000065990.12
17128	8.564	ENSMUSG00000065999.13
17129	9.971	ENSMUSG00000066000.12
17130	0	ENSMUSG00000066007.15
17131	3.637	ENSMUSG00000066009.8
17132	912	ENSMUSG00000066026.14
17133	7	ENSMUSG00000066027.7
17134	0	ENSMUSG00000066030.6
17135	0	ENSMUSG00000066031.13
17136	1655	ENSMUSG00000066036.14
17137	1749.643	ENSMUSG00000066037.14
17138	102.834	ENSMUSG00000066042.4
17139	979	ENSMUSG00000066043.13
17140	1	ENSMUSG00000066058.11
17141	0	ENSMUSG00000066061.6
17142	21.393	ENSMUSG00000066071.6
17143	0	ENSMUSG00000066072.13
17144	0	ENSMUSG00000066090.5
17145	0	ENSMUSG00000066097.6
17146	0	ENSMUSG00000066100.7
17147	0	ENSMUSG00000066101.5
17148	17.058	ENSMUSG00000066107.6
17149	0	ENSMUSG00000066108.7
17150	14	ENSMUSG00000066113.16
17151	11.111	ENSMUSG00000066122.6
17152	33	ENSMUSG00000066129.15
17153	0	ENSMUSG00000066137.12
17154	0	ENSMUSG00000066141.2
17155	413.998	ENSMUSG00000066148.3
17156	621.074	ENSMUSG00000066149.11
17157	2021	ENSMUSG00000066150.12
17158	833	ENSMUSG00000066151.11
17159	916	ENSMUSG00000066152.11
17160	0	ENSMUSG00000066153.2
17161	0	ENSMUSG00000066154.11
17162	0	ENSMUSG00000066189.9
17163	67	ENSMUSG00000066191.12
17164	2	ENSMUSG00000066196.11
17165	0	ENSMUSG00000066197.5
17166	0	ENSMUSG00000066224.14
17167	2070.074	ENSMUSG00000066232.4
17168	224	ENSMUSG00000066233.6
17169	191	ENSMUSG00000066235.7
17170	0	ENSMUSG00000066239.2
17171	0	ENSMUSG00000066240.3
17172	0	ENSMUSG00000066241.2
17173	0	ENSMUSG00000066242.3
17174	0	ENSMUSG00000066257.4
17175	27.39	ENSMUSG00000066258.13
17176	0	ENSMUSG00000066262.4
17177	13.199	ENSMUSG00000066263.10
17178	2	ENSMUSG00000066268.6
17179	3	ENSMUSG00000066269.7
17180	0	ENSMUSG00000066272.5
17181	0	ENSMUSG00000066273.6
17182	768.669	ENSMUSG00000066278.6
17183	2	ENSMUSG00000066279.3
17184	1675	ENSMUSG00000066306.13
17185	6	ENSMUSG00000066319.6
17186	1441	ENSMUSG00000066324.2
17187	1129	ENSMUSG00000066357.6
17188	0	ENSMUSG00000066359.6
17189	1	ENSMUSG00000066361.3
17190	6.328	ENSMUSG00000066363.12
17191	0	ENSMUSG00000066364.2
17192	1620.681	ENSMUSG00000066366.14
17193	0	ENSMUSG00000066368.1
17194	1.002	ENSMUSG00000066372.6
17195	0	ENSMUSG00000066378.3
17196	1	ENSMUSG00000066382.4
17197	0	ENSMUSG00000066383.7
17198	25	ENSMUSG00000066392.12
17199	964.999	ENSMUSG00000066406.15
17200	914	ENSMUSG00000066415.4
17201	379	ENSMUSG00000066438.6
17202	771.289	ENSMUSG00000066440.5
17203	908.999	ENSMUSG00000066441.14
17204	101.609	ENSMUSG00000066442.17
17205	75	ENSMUSG00000066456.14
17206	0	ENSMUSG00000066463.13
17207	0	ENSMUSG00000066500.5
17208	3	ENSMUSG00000066510.5
17209	0	ENSMUSG00000066512.3
17210	0	ENSMUSG00000066513.4
17211	0	ENSMUSG00000066515.3
17212	3.098	ENSMUSG00000066516.5
17213	0	ENSMUSG00000066537.5
17214	4248.651	ENSMUSG00000066551.12
17215	2422	ENSMUSG00000066568.12
17216	1083.999	ENSMUSG00000066571.13
17217	0	ENSMUSG00000066583.4
17218	0	ENSMUSG00000066584.10
17219	0	ENSMUSG00000066586.3
17220	714	ENSMUSG00000066595.9
17221	292	ENSMUSG00000066607.5
17222	167.772	ENSMUSG00000066613.14
17223	551.989	ENSMUSG00000066621.12
17224	117	ENSMUSG00000066637.2
17225	209.64	ENSMUSG00000066640.11
17226	144	ENSMUSG00000066643.12
17227	0	ENSMUSG00000066652.5
17228	0	ENSMUSG00000066671.4
17229	0	ENSMUSG00000066672.2
17230	12.924	ENSMUSG00000066677.12
17231	0.5	ENSMUSG00000066682.11
17232	0.5	ENSMUSG00000066684.10
17233	102.625	ENSMUSG00000066687.5
17234	0	ENSMUSG00000066688.4
17235	0	ENSMUSG00000066704.6
17236	640	ENSMUSG00000066705.7
17237	3	ENSMUSG00000066720.7
17238	157.922	ENSMUSG00000066721.3
17239	1126.212	ENSMUSG00000066735.8
17240	0	ENSMUSG00000066747.6
17241	0	ENSMUSG00000066748.4
17242	1	ENSMUSG00000066749.3
17243	0	ENSMUSG00000066750.3
17244	3	ENSMUSG00000066755.2
17245	0	ENSMUSG00000066756.5
17246	9423.759	ENSMUSG00000066760.12
17247	4	ENSMUSG00000066772.12
17248	0	ENSMUSG00000066797.6
17249	333.609	ENSMUSG00000066798.3
17250	172.761	ENSMUSG00000066800.11
17251	4.253	ENSMUSG00000066803.2
17252	0	ENSMUSG00000066804.3
17253	0	ENSMUSG00000066810.2
17254	1.001	ENSMUSG00000066820.7
17255	0	ENSMUSG00000066828.5
17256	155	ENSMUSG00000066829.7
17257	174.063	ENSMUSG00000066838.7
17258	259	ENSMUSG00000066839.12
17259	10	ENSMUSG00000066842.18
17260	7.041	ENSMUSG00000066850.2
17261	222.298	ENSMUSG00000066861.14
17262	2.127	ENSMUSG00000066867.8
17263	699	ENSMUSG00000066877.11
17264	684.998	ENSMUSG00000066878.5
17265	377.718	ENSMUSG00000066880.15
17266	754.001	ENSMUSG00000066892.14
17267	392.143	ENSMUSG00000066894.14
17268	0	ENSMUSG00000066896.6
17269	0	ENSMUSG00000066897.8
17270	2	ENSMUSG00000066899.6
17271	1239.001	ENSMUSG00000066900.11
17272	0	ENSMUSG00000066905.4
17273	0	ENSMUSG00000066936.4
17274	2	ENSMUSG00000066938.1
17275	57.008	ENSMUSG00000066952.11
17276	0	ENSMUSG00000066964.2
17277	5	ENSMUSG00000066975.12
17278	1383.091	ENSMUSG00000066979.6
17279	0	ENSMUSG00000067001.11
17280	5	ENSMUSG00000067006.12
17281	0	ENSMUSG00000067010.4
17282	0	ENSMUSG00000067028.11
17283	8.553	ENSMUSG00000067049.8
17284	0	ENSMUSG00000067064.4
17285	261	ENSMUSG00000067071.8
17286	2.098	ENSMUSG00000067081.13
17287	0	ENSMUSG00000067085.1
17288	0	ENSMUSG00000067122.2
17289	4	ENSMUSG00000067144.7
17290	745	ENSMUSG00000067148.15
17291	2	ENSMUSG00000067149.6
17292	523.001	ENSMUSG00000067150.6
17293	53.291	ENSMUSG00000067158.9
17294	0	ENSMUSG00000067173.3
17295	0	ENSMUSG00000067186.2
17296	625	ENSMUSG00000067194.6
17297	36	ENSMUSG00000067199.4
17298	4	ENSMUSG00000067201.11
17299	1	ENSMUSG00000067206.3
17300	1567.655	ENSMUSG00000067212.8
17301	150	ENSMUSG00000067215.5
17302	914	ENSMUSG00000067219.9
17303	23	ENSMUSG00000067220.12
17304	0	ENSMUSG00000067225.2
17305	0	ENSMUSG00000067229.3
17306	0	ENSMUSG00000067231.4
17307	153.948	ENSMUSG00000067235.14
17308	1.705	ENSMUSG00000067242.11
17309	1	ENSMUSG00000067261.4
17310	0	ENSMUSG00000067262.9
17311	21722.068	ENSMUSG00000067274.10
17312	371.012	ENSMUSG00000067276.5
17313	413	ENSMUSG00000067279.3
17314	2.365	ENSMUSG00000067285.4
17315	3336.804	ENSMUSG00000067288.13
17316	14.234	ENSMUSG00000067292.3
17317	9.682	ENSMUSG00000067297.5
17318	0	ENSMUSG00000067299.11
17319	1527.988	ENSMUSG00000067336.6
17320	12.538	ENSMUSG00000067338.6
17321	1	ENSMUSG00000067341.6
17322	0	ENSMUSG00000067360.12
17323	1567.001	ENSMUSG00000067365.10
17324	459	ENSMUSG00000067367.9
17325	238.843	ENSMUSG00000067369.12
17326	238	ENSMUSG00000067370.4
17327	374	ENSMUSG00000067377.12
17328	1.447	ENSMUSG00000067399.10
17329	78	ENSMUSG00000067424.13
17330	37	ENSMUSG00000067430.7
17331	2	ENSMUSG00000067438.5
17332	0	ENSMUSG00000067441.5
17333	4.663	ENSMUSG00000067455.5
17334	0	ENSMUSG00000067513.1
17335	0	ENSMUSG00000067519.1
17336	0	ENSMUSG00000067522.3
17337	0	ENSMUSG00000067524.4
17338	0	ENSMUSG00000067525.3
17339	0	ENSMUSG00000067526.3
17340	0	ENSMUSG00000067528.3
17341	0	ENSMUSG00000067529.2
17342	0	ENSMUSG00000067541.7
17343	0	ENSMUSG00000067543.8
17344	0	ENSMUSG00000067545.3
17345	148.016	ENSMUSG00000067561.12
17346	29.984	ENSMUSG00000067562.11
17347	114	ENSMUSG00000067567.12
17348	0	ENSMUSG00000067571.4
17349	3	ENSMUSG00000067578.3
17350	30	ENSMUSG00000067586.4
17351	0	ENSMUSG00000067591.12
17352	6	ENSMUSG00000067594.6
17353	5.011	ENSMUSG00000067597.5
17354	27.457	ENSMUSG00000067599.13
17355	1	ENSMUSG00000067604.8
17356	0	ENSMUSG00000067610.1
17357	0	ENSMUSG00000067613.6
17358	0	ENSMUSG00000067614.5
17359	4	ENSMUSG00000067615.4
17360	0	ENSMUSG00000067616.11
17361	3.731	ENSMUSG00000067627.2
17362	40	ENSMUSG00000067629.13
17363	0	ENSMUSG00000067642.11
17364	0	ENSMUSG00000067649.3
17365	88.361	ENSMUSG00000067653.12
17366	6	ENSMUSG00000067656.13
17367	0	ENSMUSG00000067679.3
17368	0	ENSMUSG00000067684.1
17369	0.787	ENSMUSG00000067698.4
17370	0	ENSMUSG00000067700.5
17371	3.462	ENSMUSG00000067702.5
17372	3	ENSMUSG00000067704.1
17373	1273	ENSMUSG00000067713.7
17374	22	ENSMUSG00000067714.13
17375	428	ENSMUSG00000067722.4
17376	5	ENSMUSG00000067724.5
17377	29.986	ENSMUSG00000067750.3
17378	94.496	ENSMUSG00000067764.11
17379	0	ENSMUSG00000067767.5
17380	747.614	ENSMUSG00000067768.12
17381	606.464	ENSMUSG00000067771.9
17382	0	ENSMUSG00000067773.6
17383	406.363	ENSMUSG00000067780.3
17384	1670.001	ENSMUSG00000067786.16
17385	878.136	ENSMUSG00000067787.10
17386	0	ENSMUSG00000067795.13
17387	117	ENSMUSG00000067813.3
17388	362	ENSMUSG00000067818.6
17389	515.999	ENSMUSG00000067825.11
17390	717	ENSMUSG00000067847.13
17391	0	ENSMUSG00000067848.12
17392	2322.009	ENSMUSG00000067851.11
17393	0	ENSMUSG00000067855.7
17394	36	ENSMUSG00000067860.11
17395	9	ENSMUSG00000067872.2
17396	2656.341	ENSMUSG00000067873.11
17397	14	ENSMUSG00000067878.13
17398	0	ENSMUSG00000067879.3
17399	23	ENSMUSG00000067889.6
17400	0	ENSMUSG00000067909.4
17401	128.933	ENSMUSG00000067916.9
17402	0	ENSMUSG00000067919.8
17403	836.774	ENSMUSG00000067924.4
17404	971.48	ENSMUSG00000067925.4
17405	107	ENSMUSG00000067928.6
17406	20.256	ENSMUSG00000067929.3
17407	704.813	ENSMUSG00000067931.6
17408	0	ENSMUSG00000067941.5
17409	172.643	ENSMUSG00000067942.6
17410	27.423	ENSMUSG00000067951.5
17411	0	ENSMUSG00000067971.5
17412	478	ENSMUSG00000067995.4
17413	0	ENSMUSG00000067996.5
17414	0	ENSMUSG00000067998.11
17415	0	ENSMUSG00000068008.8
17416	1	ENSMUSG00000068009.11
17417	85	ENSMUSG00000068011.4
17418	534	ENSMUSG00000068015.8
17419	1610.356	ENSMUSG00000068036.15
17420	9	ENSMUSG00000068037.11
17421	4922.291	ENSMUSG00000068039.13
17422	1485	ENSMUSG00000068040.10
17423	12715.792	ENSMUSG00000068048.8
17424	0	ENSMUSG00000068067.2
17425	0	ENSMUSG00000068068.1
17426	0	ENSMUSG00000068071.2
17427	0	ENSMUSG00000068073.2
17428	0	ENSMUSG00000068074.3
17429	0	ENSMUSG00000068075.3
17430	0	ENSMUSG00000068078.4
17431	7	ENSMUSG00000068079.5
17432	0	ENSMUSG00000068082.12
17433	2.019	ENSMUSG00000068083.2
17434	0	ENSMUSG00000068085.6
17435	0	ENSMUSG00000068086.6
17436	12	ENSMUSG00000068099.5
17437	25	ENSMUSG00000068101.11
17438	0	ENSMUSG00000068105.11
17439	2	ENSMUSG00000068113.6
17440	254.521	ENSMUSG00000068114.7
17441	73.183	ENSMUSG00000068115.13
17442	16	ENSMUSG00000068117.10
17443	0	ENSMUSG00000068122.10
17444	129	ENSMUSG00000068129.5
17445	56.766	ENSMUSG00000068130.11
17446	246.182	ENSMUSG00000068134.13
17447	0	ENSMUSG00000068149.5
17448	4.053	ENSMUSG00000068154.5
17449	0	ENSMUSG00000068167.6
17450	0	ENSMUSG00000068173.12
17451	0	ENSMUSG00000068181.1
17452	0	ENSMUSG00000068182.3
17453	202.382	ENSMUSG00000068184.7
17454	9.002	ENSMUSG00000068196.5
17455	18	ENSMUSG00000068205.14
17456	310.221	ENSMUSG00000068206.13
17457	0	ENSMUSG00000068218.6
17458	0	ENSMUSG00000068219.8
17459	14146	ENSMUSG00000068220.6
17460	1221	ENSMUSG00000068227.9
17461	10.759	ENSMUSG00000068231.5
17462	0.89	ENSMUSG00000068232.3
17463	0	ENSMUSG00000068234.7
17464	2402.068	ENSMUSG00000068240.5
17465	54.332	ENSMUSG00000068245.14
17466	31.153	ENSMUSG00000068246.6
17467	298.682	ENSMUSG00000068250.13
17468	0	ENSMUSG00000068252.6
17469	0	ENSMUSG00000068259.4
17470	2.002	ENSMUSG00000068263.11
17471	183	ENSMUSG00000068264.11
17472	1223	ENSMUSG00000068267.5
17473	1022.399	ENSMUSG00000068270.15
17474	248	ENSMUSG00000068284.14
17475	0	ENSMUSG00000068289.6
17476	1958	ENSMUSG00000068290.11
17477	35	ENSMUSG00000068299.11
17478	0	ENSMUSG00000068302.8
17479	257	ENSMUSG00000068323.12
17480	0	ENSMUSG00000068327.5
17481	1517.997	ENSMUSG00000068328.9
17482	596.001	ENSMUSG00000068329.12
17483	94	ENSMUSG00000068335.6
17484	0	ENSMUSG00000068341.8
17485	40.371	ENSMUSG00000068349.12
17486	72.158	ENSMUSG00000068373.15
17487	448	ENSMUSG00000068391.8
17488	0	ENSMUSG00000068392.3
17489	98	ENSMUSG00000068394.4
17490	0	ENSMUSG00000068399.5
17491	0	ENSMUSG00000068407.3
17492	180.724	ENSMUSG00000068417.8
17493	0	ENSMUSG00000068428.7
17494	2.078	ENSMUSG00000068431.3
17495	0	ENSMUSG00000068437.4
17496	2	ENSMUSG00000068452.8
17497	313.296	ENSMUSG00000068457.14
17498	446.038	ENSMUSG00000068479.5
17499	0	ENSMUSG00000068506.3
17500	129	ENSMUSG00000068522.4
17501	2556	ENSMUSG00000068523.12
17502	0	ENSMUSG00000068535.2
17503	41	ENSMUSG00000068536.11
17504	2	ENSMUSG00000068547.7
17505	20	ENSMUSG00000068551.12
17506	4422.95	ENSMUSG00000068566.12
17507	0	ENSMUSG00000068574.2
17508	367	ENSMUSG00000068580.11
17509	81	ENSMUSG00000068587.10
17510	41.629	ENSMUSG00000068600.10
17511	1.14	ENSMUSG00000068606.6
17512	12	ENSMUSG00000068614.7
17513	0	ENSMUSG00000068615.4
17514	15	ENSMUSG00000068617.5
17515	0	ENSMUSG00000068647.2
17516	331.693	ENSMUSG00000068663.14
17517	55.86	ENSMUSG00000068686.12
17518	2	ENSMUSG00000068696.6
17519	0	ENSMUSG00000068697.7
17520	1033	ENSMUSG00000068699.12
17521	1209	ENSMUSG00000068732.5
17522	2640.303	ENSMUSG00000068735.14
17523	3402.999	ENSMUSG00000068739.13
17524	6	ENSMUSG00000068740.13
17525	497	ENSMUSG00000068742.11
17526	141.001	ENSMUSG00000068744.12
17527	0	ENSMUSG00000068745.6
17528	319	ENSMUSG00000068747.14
17529	4	ENSMUSG00000068748.7
17530	2619.462	ENSMUSG00000068749.9
17531	654.001	ENSMUSG00000068758.8
17532	14	ENSMUSG00000068762.11
17533	0	ENSMUSG00000068794.7
17534	3253.872	ENSMUSG00000068798.10
17535	0	ENSMUSG00000068806.5
17536	0	ENSMUSG00000068808.2
17537	0	ENSMUSG00000068809.4
17538	0	ENSMUSG00000068814.2
17539	0	ENSMUSG00000068815.3
17540	0	ENSMUSG00000068816.3
17541	0	ENSMUSG00000068817.5
17542	0	ENSMUSG00000068818.5
17543	0	ENSMUSG00000068819.3
17544	5891.865	ENSMUSG00000068823.10
17545	34	ENSMUSG00000068854.7
17546	5.038	ENSMUSG00000068855.3
17547	973.538	ENSMUSG00000068856.3
17548	2	ENSMUSG00000068859.5
17549	5	ENSMUSG00000068860.5
17550	842.636	ENSMUSG00000068874.13
17551	732.458	ENSMUSG00000068876.15
17552	107.364	ENSMUSG00000068877.12
17553	0	ENSMUSG00000068879.4
17554	2946.778	ENSMUSG00000068882.13
17555	15.457	ENSMUSG00000068885.4
17556	0	ENSMUSG00000068887.4
17557	0	ENSMUSG00000068888.3
17558	0	ENSMUSG00000068889.1
17559	0	ENSMUSG00000068890.8
17560	195.341	ENSMUSG00000068893.5
17561	466.001	ENSMUSG00000068917.12
17562	1328.301	ENSMUSG00000068921.14
17563	499.157	ENSMUSG00000068922.14
17564	139.264	ENSMUSG00000068923.14
17565	0	ENSMUSG00000068940.7
17566	0	ENSMUSG00000068947.2
17567	20.222	ENSMUSG00000068950.3
17568	17	ENSMUSG00000068959.6
17569	3.214	ENSMUSG00000068962.7
17570	231.917	ENSMUSG00000068966.10
17571	0	ENSMUSG00000068999.13
17572	735	ENSMUSG00000069020.9
17573	0	ENSMUSG00000069036.3
17574	0	ENSMUSG00000069038.2
17575	65	ENSMUSG00000069041.8
17576	0	ENSMUSG00000069044.6
17577	1107.005	ENSMUSG00000069045.11
17578	137	ENSMUSG00000069049.11
17579	9.829	ENSMUSG00000069053.11
17580	51.186	ENSMUSG00000069072.9
17581	0	ENSMUSG00000069080.5
17582	0	ENSMUSG00000069085.5
17583	1539	ENSMUSG00000069089.8
17584	348.005	ENSMUSG00000069094.12
17585	2477.004	ENSMUSG00000069114.8
17586	1022.151	ENSMUSG00000069117.4
17587	0	ENSMUSG00000069118.3
17588	0	ENSMUSG00000069132.3
17589	372.448	ENSMUSG00000069135.11
17590	13	ENSMUSG00000069170.14
17591	7.093	ENSMUSG00000069171.14
17592	23	ENSMUSG00000069184.4
17593	0	ENSMUSG00000069189.5
17594	178.999	ENSMUSG00000069206.14
17595	114.053	ENSMUSG00000069208.9
17596	2	ENSMUSG00000069227.4
17597	1243	ENSMUSG00000069237.8
17598	1	ENSMUSG00000069248.11
17599	549.723	ENSMUSG00000069255.13
17600	78287	ENSMUSG00000069258.10
17601	1647	ENSMUSG00000069259.10
17602	4.651	ENSMUSG00000069265.2
17603	0	ENSMUSG00000069266.5
17604	2.916	ENSMUSG00000069267.2
17605	5.388	ENSMUSG00000069268.4
17606	67.7	ENSMUSG00000069270.6
17607	3.892	ENSMUSG00000069272.6
17608	9.617	ENSMUSG00000069273.2
17609	7.084	ENSMUSG00000069274.3
17610	0	ENSMUSG00000069280.2
17611	7.981	ENSMUSG00000069289.2
17612	0	ENSMUSG00000069292.4
17613	9.748	ENSMUSG00000069294.2
17614	0	ENSMUSG00000069295.2
17615	0	ENSMUSG00000069296.4
17616	0	ENSMUSG00000069297.1
17617	0.999	ENSMUSG00000069299.2
17618	3.464	ENSMUSG00000069300.3
17619	4.108	ENSMUSG00000069301.5
17620	0	ENSMUSG00000069302.5
17621	19.729	ENSMUSG00000069303.6
17622	46.077	ENSMUSG00000069305.3
17623	0	ENSMUSG00000069306.5
17624	331.032	ENSMUSG00000069307.6
17625	3.689	ENSMUSG00000069308.7
17626	0	ENSMUSG00000069309.2
17627	4.78	ENSMUSG00000069310.4
17628	0	ENSMUSG00000069324.6
17629	0	ENSMUSG00000069355.12
17630	5	ENSMUSG00000069372.3
17631	99.001	ENSMUSG00000069378.14
17632	0	ENSMUSG00000069385.10
17633	0	ENSMUSG00000069390.5
17634	0	ENSMUSG00000069421.4
17635	0	ENSMUSG00000069430.3
17636	0	ENSMUSG00000069441.3
17637	4.677	ENSMUSG00000069456.4
17638	0	ENSMUSG00000069475.1
17639	0	ENSMUSG00000069476.13
17640	829	ENSMUSG00000069495.12
17641	1.134	ENSMUSG00000069515.6
17642	826.866	ENSMUSG00000069516.8
17643	0	ENSMUSG00000069518.5
17644	920.001	ENSMUSG00000069520.6
17645	978.998	ENSMUSG00000069539.11
17646	948.001	ENSMUSG00000069565.12
17647	2	ENSMUSG00000069581.12
17648	0	ENSMUSG00000069582.3
17649	0	ENSMUSG00000069583.2
17650	0	ENSMUSG00000069584.4
17651	0	ENSMUSG00000069588.3
17652	310	ENSMUSG00000069601.14
17653	1.204	ENSMUSG00000069607.4
17654	0	ENSMUSG00000069609.7
17655	377.367	ENSMUSG00000069631.14
17656	164	ENSMUSG00000069633.12
17657	1544	ENSMUSG00000069662.5
17658	0	ENSMUSG00000069668.4
17659	72	ENSMUSG00000069670.8
17660	231	ENSMUSG00000069678.10
17661	0	ENSMUSG00000069706.3
17662	0	ENSMUSG00000069707.1
17663	0	ENSMUSG00000069708.3
17664	0	ENSMUSG00000069712.5
17665	0	ENSMUSG00000069717.7
17666	0	ENSMUSG00000069718.4
17667	0	ENSMUSG00000069720.4
17668	0	ENSMUSG00000069721.2
17669	0	ENSMUSG00000069722.4
17670	135.184	ENSMUSG00000069727.5
17671	1232.999	ENSMUSG00000069729.14
17672	20	ENSMUSG00000069733.11
17673	64.926	ENSMUSG00000069743.5
17674	1686.549	ENSMUSG00000069744.7
17675	142	ENSMUSG00000069763.3
17676	448	ENSMUSG00000069769.13
17677	0	ENSMUSG00000069785.4
17678	21	ENSMUSG00000069792.5
17679	56.806	ENSMUSG00000069793.12
17680	1.457	ENSMUSG00000069804.2
17681	57	ENSMUSG00000069805.10
17682	10	ENSMUSG00000069806.5
17683	635.001	ENSMUSG00000069808.13
17684	22	ENSMUSG00000069814.6
17685	0	ENSMUSG00000069816.5
17686	0	ENSMUSG00000069818.6
17687	1	ENSMUSG00000069823.11
17688	0	ENSMUSG00000069825.12
17689	2	ENSMUSG00000069830.10
17690	6400	ENSMUSG00000069833.13
17691	106	ENSMUSG00000069835.10
17692	346.991	ENSMUSG00000069844.12
17693	4	ENSMUSG00000069855.9
17694	4	ENSMUSG00000069867.3
17695	1	ENSMUSG00000069873.4
17696	199.988	ENSMUSG00000069874.7
17697	105.121	ENSMUSG00000069892.9
17698	9.847	ENSMUSG00000069893.10
17699	432.999	ENSMUSG00000069895.4
17700	33.109	ENSMUSG00000069899.3
17701	123	ENSMUSG00000069910.2
17702	2	ENSMUSG00000069911.11
17703	291951.056	ENSMUSG00000069917.7
17704	240776.944	ENSMUSG00000069919.7
17705	183	ENSMUSG00000069920.10
17706	0	ENSMUSG00000069922.12
17707	1	ENSMUSG00000069971.5
17708	0	ENSMUSG00000069998.5
17709	24	ENSMUSG00000070000.13
17710	871	ENSMUSG00000070002.7
17711	654	ENSMUSG00000070003.7
17712	0	ENSMUSG00000070023.5
17713	42.321	ENSMUSG00000070031.11
17714	32.555	ENSMUSG00000070034.13
17715	126	ENSMUSG00000070044.15
17716	766	ENSMUSG00000070047.14
17717	383	ENSMUSG00000070056.6
17718	0	ENSMUSG00000070280.13
17719	346.999	ENSMUSG00000070283.4
17720	1471.814	ENSMUSG00000070284.10
17721	27	ENSMUSG00000070287.3
17722	5	ENSMUSG00000070291.4
17723	0	ENSMUSG00000070298.6
17724	9.013	ENSMUSG00000070304.12
17725	597.001	ENSMUSG00000070305.10
17726	2	ENSMUSG00000070306.3
17727	0	ENSMUSG00000070311.4
17728	15	ENSMUSG00000070313.8
17729	2557.153	ENSMUSG00000070319.6
17730	2	ENSMUSG00000070323.11
17731	1	ENSMUSG00000070324.6
17732	336.001	ENSMUSG00000070327.14
17733	0	ENSMUSG00000070330.2
17734	7	ENSMUSG00000070331.14
17735	3	ENSMUSG00000070332.4
17736	0	ENSMUSG00000070334.4
17737	0	ENSMUSG00000070335.4
17738	19	ENSMUSG00000070336.3
17739	1	ENSMUSG00000070337.4
17740	1	ENSMUSG00000070345.3
17741	270	ENSMUSG00000070348.5
17742	5.421	ENSMUSG00000070354.13
17743	0	ENSMUSG00000070360.5
17744	0	ENSMUSG00000070366.5
17745	3	ENSMUSG00000070368.9
17746	1	ENSMUSG00000070369.13
17747	244	ENSMUSG00000070371.11
17748	4406.539	ENSMUSG00000070372.11
17749	0	ENSMUSG00000070374.7
17750	0	ENSMUSG00000070375.7
17751	0	ENSMUSG00000070377.6
17752	0	ENSMUSG00000070378.3
17753	0	ENSMUSG00000070379.5
17754	0	ENSMUSG00000070380.2
17755	0	ENSMUSG00000070382.8
17756	0	ENSMUSG00000070383.5
17757	1	ENSMUSG00000070385.12
17758	1	ENSMUSG00000070388.3
17759	0	ENSMUSG00000070390.12
17760	924	ENSMUSG00000070394.10
17761	68.756	ENSMUSG00000070407.5
17762	0	ENSMUSG00000070417.6
