counts	gene
15800	4648.133	ENSMUSG00000057421.12
15801	0	ENSMUSG00000057424.3
15802	1.136	ENSMUSG00000057425.3
15803	0	ENSMUSG00000057439.12
15804	478.534	ENSMUSG00000057440.8
15805	0	ENSMUSG00000057443.13
15806	5.019	ENSMUSG00000057446.3
15807	0	ENSMUSG00000057447.2
15808	20	ENSMUSG00000057454.5
15809	0	ENSMUSG00000057455.12
15810	2.162	ENSMUSG00000057457.11
15811	0	ENSMUSG00000057461.3
15812	2	ENSMUSG00000057464.4
15813	0	ENSMUSG00000057465.5
15814	445.999	ENSMUSG00000057469.8
15815	1371	ENSMUSG00000057497.8
15816	1.578	ENSMUSG00000057503.6
15817	532.52	ENSMUSG00000057506.5
15818	0	ENSMUSG00000057513.3
15819	1324.231	ENSMUSG00000057522.15
15820	316.949	ENSMUSG00000057530.14
15821	816	ENSMUSG00000057531.14
15822	0	ENSMUSG00000057534.13
15823	0	ENSMUSG00000057540.3
15824	328.802	ENSMUSG00000057541.14
15825	196.085	ENSMUSG00000057551.10
15826	708.001	ENSMUSG00000057554.13
15827	4235.843	ENSMUSG00000057561.10
15828	0	ENSMUSG00000057564.6
15829	401.993	ENSMUSG00000057572.15
15830	1	ENSMUSG00000057592.1
15831	176.141	ENSMUSG00000057594.12
15832	34.608	ENSMUSG00000057596.13
15833	1364	ENSMUSG00000057604.9
15834	64.971	ENSMUSG00000057606.14
15835	0	ENSMUSG00000057609.6
15836	155	ENSMUSG00000057614.6
15837	1893	ENSMUSG00000057615.5
15838	674.162	ENSMUSG00000057637.13
15839	485.001	ENSMUSG00000057649.6
15840	0	ENSMUSG00000057650.3
15841	1.139	ENSMUSG00000057654.6
15842	37017.222	ENSMUSG00000057666.18
15843	175.658	ENSMUSG00000057667.7
15844	1046	ENSMUSG00000057672.16
15845	0	ENSMUSG00000057674.3
15846	289.962	ENSMUSG00000057691.8
15847	4	ENSMUSG00000057697.2
15848	0	ENSMUSG00000057699.5
15849	238	ENSMUSG00000057706.7
15850	0	ENSMUSG00000057710.7
15851	4.012	ENSMUSG00000057715.13
15852	0	ENSMUSG00000057716.7
15853	67	ENSMUSG00000057719.11
15854	1917.734	ENSMUSG00000057722.17
15855	4.868	ENSMUSG00000057723.3
15856	11559.442	ENSMUSG00000057726.3
15857	9	ENSMUSG00000057729.12
15858	0	ENSMUSG00000057735.6
15859	2323	ENSMUSG00000057738.14
15860	149	ENSMUSG00000057751.14
15861	0	ENSMUSG00000057754.2
15862	0	ENSMUSG00000057761.1
15863	0	ENSMUSG00000057762.6
15864	31.001	ENSMUSG00000057766.14
15865	0	ENSMUSG00000057770.5
15866	20	ENSMUSG00000057777.4
15867	219.7	ENSMUSG00000057778.14
15868	779	ENSMUSG00000057788.13
15869	653	ENSMUSG00000057789.14
15870	0	ENSMUSG00000057801.3
15871	0	ENSMUSG00000057805.4
15872	3	ENSMUSG00000057816.7
15873	0	ENSMUSG00000057817.6
15874	82.547	ENSMUSG00000057835.7
15875	722.01	ENSMUSG00000057836.12
15876	8811.203	ENSMUSG00000057841.5
15877	43.387	ENSMUSG00000057842.14
15878	0	ENSMUSG00000057855.2
15879	300	ENSMUSG00000057858.8
15880	2592.009	ENSMUSG00000057863.6
15881	305	ENSMUSG00000057880.12
15882	0	ENSMUSG00000057890.5
15883	66.483	ENSMUSG00000057894.10
15884	53	ENSMUSG00000057895.11
15885	16	ENSMUSG00000057897.14
15886	1	ENSMUSG00000057899.6
15887	0	ENSMUSG00000057903.4
15888	7	ENSMUSG00000057914.15
15889	6.273	ENSMUSG00000057933.10
15890	364.033	ENSMUSG00000057948.12
15891	2108.999	ENSMUSG00000057963.9
15892	2	ENSMUSG00000057967.12
15893	297.001	ENSMUSG00000057969.15
15894	0	ENSMUSG00000057977.10
15895	9.277	ENSMUSG00000057981.5
15896	147.001	ENSMUSG00000057982.8
15897	0	ENSMUSG00000057997.6
15898	0	ENSMUSG00000058005.3
15899	130.005	ENSMUSG00000058006.12
15900	1326.103	ENSMUSG00000058013.11
15901	0	ENSMUSG00000058014.4
15902	0	ENSMUSG00000058017.6
15903	2.059	ENSMUSG00000058019.13
15904	529.001	ENSMUSG00000058022.14
15905	1	ENSMUSG00000058028.14
15906	0	ENSMUSG00000058030.5
15907	5	ENSMUSG00000058046.1
15908	0	ENSMUSG00000058052.2
15909	1756	ENSMUSG00000058056.16
15910	5.434	ENSMUSG00000058057.5
15911	14	ENSMUSG00000058063.4
15912	165.646	ENSMUSG00000058070.14
15913	0	ENSMUSG00000058071.4
15914	2074.97	ENSMUSG00000058076.12
15915	3.274	ENSMUSG00000058084.5
15916	195.773	ENSMUSG00000058093.13
15917	81.25	ENSMUSG00000058099.16
15918	0	ENSMUSG00000058114.3
15919	0	ENSMUSG00000058119.6
15920	0	ENSMUSG00000058124.4
15921	2141.568	ENSMUSG00000058126.7
15922	1	ENSMUSG00000058132.5
15923	2014.407	ENSMUSG00000058135.12
15924	22.094	ENSMUSG00000058145.16
15925	74.919	ENSMUSG00000058147.1
15926	215	ENSMUSG00000058152.8
15927	153.001	ENSMUSG00000058153.15
15928	3	ENSMUSG00000058159.14
15929	17.841	ENSMUSG00000058163.14
15930	0	ENSMUSG00000058172.1
15931	239	ENSMUSG00000058173.12
15932	18.034	ENSMUSG00000058174.7
15933	7.006	ENSMUSG00000058183.14
15934	0	ENSMUSG00000058186.13
15935	0	ENSMUSG00000058188.3
15936	61.047	ENSMUSG00000058192.16
15937	0	ENSMUSG00000058194.3
15938	0	ENSMUSG00000058200.2
15939	6	ENSMUSG00000058207.6
15940	48	ENSMUSG00000058216.13
15941	222	ENSMUSG00000058230.12
15942	1268.67	ENSMUSG00000058239.13
15943	795.002	ENSMUSG00000058240.14
15944	1.713	ENSMUSG00000058244.4
15945	3.973	ENSMUSG00000058246.8
15946	44	ENSMUSG00000058248.12
15947	0	ENSMUSG00000058250.2
15948	0	ENSMUSG00000058251.3
15949	5	ENSMUSG00000058252.6
15950	275.011	ENSMUSG00000058254.12
15951	865	ENSMUSG00000058258.14
15952	2.007	ENSMUSG00000058260.2
15953	1098.801	ENSMUSG00000058267.13
15954	0	ENSMUSG00000058270.3
15955	0	ENSMUSG00000058275.3
15956	1	ENSMUSG00000058287.5
15957	121	ENSMUSG00000058290.4
15958	261.001	ENSMUSG00000058291.14
15959	0	ENSMUSG00000058295.6
15960	11.071	ENSMUSG00000058297.16
15961	140.004	ENSMUSG00000058298.10
15962	1016	ENSMUSG00000058301.8
15963	237.051	ENSMUSG00000058317.12
15964	313.001	ENSMUSG00000058318.15
15965	732	ENSMUSG00000058325.6
15966	717.953	ENSMUSG00000058328.13
15967	71.01	ENSMUSG00000058331.15
15968	0	ENSMUSG00000058349.2
15969	85.988	ENSMUSG00000058351.11
15970	18.208	ENSMUSG00000058354.7
15971	1976.26	ENSMUSG00000058355.8
15972	0	ENSMUSG00000058368.3
15973	11.436	ENSMUSG00000058385.8
15974	516.999	ENSMUSG00000058388.14
15975	453.635	ENSMUSG00000058392.13
15976	37.029	ENSMUSG00000058396.7
15977	1	ENSMUSG00000058398.6
15978	2	ENSMUSG00000058400.13
15979	38	ENSMUSG00000058402.14
15980	1806.957	ENSMUSG00000058407.12
15981	8.59	ENSMUSG00000058420.8
15982	20	ENSMUSG00000058427.10
15983	2	ENSMUSG00000058435.6
15984	485.001	ENSMUSG00000058440.14
15985	3	ENSMUSG00000058441.7
15986	14170.005	ENSMUSG00000058443.5
15987	548	ENSMUSG00000058444.8
15988	407	ENSMUSG00000058446.14
15989	0	ENSMUSG00000058447.8
15990	262.846	ENSMUSG00000058454.15
15991	0	ENSMUSG00000058470.10
15992	142	ENSMUSG00000058486.11
15993	11.704	ENSMUSG00000058488.7
15994	0	ENSMUSG00000058491.8
15995	6	ENSMUSG00000058498.12
15996	0	ENSMUSG00000058499.9
15997	417.125	ENSMUSG00000058503.11
15998	0	ENSMUSG00000058513.7
15999	0	ENSMUSG00000058515.4
16000	0	ENSMUSG00000058523.2
16001	0	ENSMUSG00000058537.4
16002	6735.366	ENSMUSG00000058546.8
16003	3	ENSMUSG00000058550.15
16004	578.025	ENSMUSG00000058558.12
16005	0	ENSMUSG00000058568.6
16006	3256.317	ENSMUSG00000058569.8
16007	28	ENSMUSG00000058571.11
16008	3	ENSMUSG00000058579.5
16009	482.714	ENSMUSG00000058586.12
16010	3144.734	ENSMUSG00000058587.9
16011	5	ENSMUSG00000058589.14
16012	1190.999	ENSMUSG00000058594.15
16013	1380.215	ENSMUSG00000058600.13
16014	1	ENSMUSG00000058618.6
16015	938	ENSMUSG00000058620.5
16016	393.497	ENSMUSG00000058624.13
16017	32	ENSMUSG00000058626.16
16018	2	ENSMUSG00000058628.4
16019	0	ENSMUSG00000058631.6
16020	470.919	ENSMUSG00000058638.14
16021	0	ENSMUSG00000058643.3
16022	4970	ENSMUSG00000058655.9
16023	42.697	ENSMUSG00000058656.13
16024	0	ENSMUSG00000058659.6
16025	0	ENSMUSG00000058662.4
16026	2	ENSMUSG00000058665.8
16027	0	ENSMUSG00000058669.7
16028	0	ENSMUSG00000058670.5
16029	725.69	ENSMUSG00000058672.7
16030	0	ENSMUSG00000058685.7
16031	539.998	ENSMUSG00000058690.14
16032	0	ENSMUSG00000058692.4
16033	905.322	ENSMUSG00000058704.9
16034	410.296	ENSMUSG00000058706.5
16035	692	ENSMUSG00000058709.11
16036	257	ENSMUSG00000058715.11
16037	0	ENSMUSG00000058717.8
16038	0	ENSMUSG00000058725.1
16039	1	ENSMUSG00000058728.15
16040	146	ENSMUSG00000058729.13
16041	3	ENSMUSG00000058740.14
16042	3	ENSMUSG00000058741.4
16043	0	ENSMUSG00000058743.6
16044	159.308	ENSMUSG00000058748.9
16045	25	ENSMUSG00000058755.3
16046	256.999	ENSMUSG00000058756.13
16047	202	ENSMUSG00000058761.5
16048	4	ENSMUSG00000058773.2
16049	560.843	ENSMUSG00000058793.14
16050	64	ENSMUSG00000058794.12
16051	3797.01	ENSMUSG00000058799.16
16052	0	ENSMUSG00000058802.5
16053	24.999	ENSMUSG00000058806.14
16054	0	ENSMUSG00000058807.4
16055	23.035	ENSMUSG00000058818.13
16056	0	ENSMUSG00000058820.3
16057	0	ENSMUSG00000058831.13
16058	640	ENSMUSG00000058833.11
16059	1590	ENSMUSG00000058835.14
16060	0	ENSMUSG00000058856.3
16061	206	ENSMUSG00000058881.13
16062	26.35	ENSMUSG00000058883.16
16063	0	ENSMUSG00000058884.6
16064	352	ENSMUSG00000058886.9
16065	5.013	ENSMUSG00000058897.18
16066	50.858	ENSMUSG00000058900.5
16067	0	ENSMUSG00000058904.3
16068	29	ENSMUSG00000058914.12
16069	12	ENSMUSG00000058921.3
16070	1	ENSMUSG00000058925.11
16071	967.667	ENSMUSG00000058927.6
16072	67.426	ENSMUSG00000058932.6
16073	0	ENSMUSG00000058935.14
16074	463	ENSMUSG00000058952.12
16075	28	ENSMUSG00000058966.13
16076	1.003	ENSMUSG00000058975.7
16077	0	ENSMUSG00000058976.4
16078	171	ENSMUSG00000058979.7
16079	0	ENSMUSG00000058981.4
16080	363.005	ENSMUSG00000058997.8
16081	2.002	ENSMUSG00000059003.12
16082	5097.766	ENSMUSG00000059005.13
16083	132	ENSMUSG00000059013.12
16084	16	ENSMUSG00000059022.15
16085	0	ENSMUSG00000059023.2
16086	0	ENSMUSG00000059030.5
16087	21.117	ENSMUSG00000059031.3
16088	6366.85	ENSMUSG00000059040.5
16089	0	ENSMUSG00000059042.3
16090	0	ENSMUSG00000059043.2
16091	8	ENSMUSG00000059049.14
16092	54	ENSMUSG00000059060.15
16093	0	ENSMUSG00000059069.5
16094	9392.146	ENSMUSG00000059070.16
16095	0	ENSMUSG00000059077.6
16096	0	ENSMUSG00000059087.4
16097	18	ENSMUSG00000059089.4
16098	0	ENSMUSG00000059105.4
16099	2.924	ENSMUSG00000059106.5
16100	8	ENSMUSG00000059108.4
16101	0	ENSMUSG00000059112.6
16102	0	ENSMUSG00000059113.2
16103	0	ENSMUSG00000059114.8
16104	2437.999	ENSMUSG00000059119.9
16105	1	ENSMUSG00000059128.3
16106	2.995	ENSMUSG00000059134.2
16107	15.931	ENSMUSG00000059136.4
16108	65.669	ENSMUSG00000059142.16
16109	14.392	ENSMUSG00000059146.12
16110	16.705	ENSMUSG00000059149.17
16111	0	ENSMUSG00000059169.9
16112	9.139	ENSMUSG00000059173.19
16113	575	ENSMUSG00000059182.7
16114	265.117	ENSMUSG00000059183.12
16115	2	ENSMUSG00000059187.12
16116	0	ENSMUSG00000059189.3
16117	0	ENSMUSG00000059201.12
16118	2	ENSMUSG00000059203.10
16119	0	ENSMUSG00000059205.5
16120	1.001	ENSMUSG00000059206.4
16121	2959.508	ENSMUSG00000059208.15
16122	0	ENSMUSG00000059213.7
16123	0	ENSMUSG00000059218.14
16124	0	ENSMUSG00000059230.2
16125	0	ENSMUSG00000059246.4
16126	9079.001	ENSMUSG00000059248.13
16127	0	ENSMUSG00000059251.1
16128	12081.639	ENSMUSG00000059256.6
16129	3366	ENSMUSG00000059263.9
16130	495.117	ENSMUSG00000059273.9
16131	514	ENSMUSG00000059278.9
16132	20.212	ENSMUSG00000059279.11
16133	2.587	ENSMUSG00000059280.4
16134	396	ENSMUSG00000059288.14
16135	3854.524	ENSMUSG00000059291.15
16136	0	ENSMUSG00000059303.6
16137	9.413	ENSMUSG00000059305.12
16138	464	ENSMUSG00000059316.2
16139	0	ENSMUSG00000059319.3
16140	111	ENSMUSG00000059323.14
16141	612.999	ENSMUSG00000059325.14
16142	341	ENSMUSG00000059326.7
16143	7	ENSMUSG00000059327.9
16144	2741	ENSMUSG00000059334.6
16145	102	ENSMUSG00000059336.14
16146	5.139	ENSMUSG00000059343.4
16147	619	ENSMUSG00000059355.13
16148	1	ENSMUSG00000059361.6
16149	153.899	ENSMUSG00000059363.10
16150	0	ENSMUSG00000059366.3
16151	0	ENSMUSG00000059371.4
16152	0	ENSMUSG00000059375.5
16153	0	ENSMUSG00000059379.3
16154	0	ENSMUSG00000059382.2
16155	0	ENSMUSG00000059383.14
16156	20	ENSMUSG00000059395.4
16157	0	ENSMUSG00000059397.2
16158	38	ENSMUSG00000059401.14
16159	0	ENSMUSG00000059406.8
16160	0	ENSMUSG00000059408.3
16161	791	ENSMUSG00000059409.9
16162	0	ENSMUSG00000059410.5
16163	0	ENSMUSG00000059411.6
16164	647	ENSMUSG00000059412.7
16165	142.603	ENSMUSG00000059423.13
16166	15.076	ENSMUSG00000059429.3
16167	58	ENSMUSG00000059430.14
16168	12	ENSMUSG00000059434.9
16169	2046.999	ENSMUSG00000059436.13
16170	592.999	ENSMUSG00000059439.15
16171	2815.633	ENSMUSG00000059447.13
16172	0	ENSMUSG00000059455.3
16173	434.999	ENSMUSG00000059456.13
16174	0	ENSMUSG00000059460.7
16175	0	ENSMUSG00000059463.7
16176	0	ENSMUSG00000059473.4
16177	479.046	ENSMUSG00000059474.13
16178	302.776	ENSMUSG00000059475.13
16179	283	ENSMUSG00000059479.7
16180	116	ENSMUSG00000059481.5
16181	185	ENSMUSG00000059482.15
16182	685.424	ENSMUSG00000059486.11
16183	1.001	ENSMUSG00000059488.3
16184	248	ENSMUSG00000059493.13
16185	996.639	ENSMUSG00000059495.14
16186	302.355	ENSMUSG00000059498.13
16187	0	ENSMUSG00000059503.2
16188	0	ENSMUSG00000059504.7
16189	525.001	ENSMUSG00000059518.14
16190	1337	ENSMUSG00000059534.8
16191	40.001	ENSMUSG00000059540.15
16192	2.822	ENSMUSG00000059547.3
16193	428	ENSMUSG00000059552.13
16194	147.999	ENSMUSG00000059554.12
16195	302	ENSMUSG00000059555.6
16196	0	ENSMUSG00000059562.14
16197	456.954	ENSMUSG00000059586.10
16198	134.741	ENSMUSG00000059588.13
16199	0	ENSMUSG00000059595.2
16200	7	ENSMUSG00000059602.14
16201	0	ENSMUSG00000059606.3
16202	0	ENSMUSG00000059610.5
16203	1.096	ENSMUSG00000059623.6
16204	0	ENSMUSG00000059625.6
16205	0	ENSMUSG00000059626.13
16206	0	ENSMUSG00000059632.4
16207	0	ENSMUSG00000059639.2
16208	0	ENSMUSG00000059645.6
16209	0	ENSMUSG00000059648.3
16210	0	ENSMUSG00000059654.7
16211	6.343	ENSMUSG00000059657.5
16212	0	ENSMUSG00000059663.1
16213	1	ENSMUSG00000059668.6
16214	611.095	ENSMUSG00000059669.8
16215	194	ENSMUSG00000059674.7
16216	0	ENSMUSG00000059687.4
16217	342.999	ENSMUSG00000059689.15
16218	0	ENSMUSG00000059690.1
16219	49	ENSMUSG00000059708.12
16220	242	ENSMUSG00000059713.12
16221	1484.002	ENSMUSG00000059714.13
16222	23.75	ENSMUSG00000059729.2
16223	1238.001	ENSMUSG00000059734.7
16224	34	ENSMUSG00000059741.13
16225	4.197	ENSMUSG00000059742.10
16226	2146.226	ENSMUSG00000059743.12
16227	10.565	ENSMUSG00000059762.4
16228	0	ENSMUSG00000059763.4
16229	894.363	ENSMUSG00000059772.12
16230	265	ENSMUSG00000059791.14
16231	7782.364	ENSMUSG00000059796.16
16232	161	ENSMUSG00000059810.18
16233	832.339	ENSMUSG00000059811.13
16234	22	ENSMUSG00000059816.5
16235	426	ENSMUSG00000059820.14
16236	4.351	ENSMUSG00000059821.6
16237	118.001	ENSMUSG00000059824.12
16238	17	ENSMUSG00000059832.4
16239	124	ENSMUSG00000059834.12
16240	146.878	ENSMUSG00000059839.9
16241	77	ENSMUSG00000059842.12
16242	0	ENSMUSG00000059845.5
16243	364	ENSMUSG00000059851.15
16244	0	ENSMUSG00000059852.7
16245	4	ENSMUSG00000059854.8
16246	2	ENSMUSG00000059857.15
16247	0	ENSMUSG00000059862.4
16248	2	ENSMUSG00000059864.2
16249	128	ENSMUSG00000059866.13
16250	0	ENSMUSG00000059867.3
16251	0	ENSMUSG00000059873.4
16252	0	ENSMUSG00000059874.2
16253	320.406	ENSMUSG00000059878.12
16254	299.972	ENSMUSG00000059883.16
16255	1.011	ENSMUSG00000059887.7
16256	823.001	ENSMUSG00000059890.16
16257	2	ENSMUSG00000059891.14
16258	2332.001	ENSMUSG00000059895.13
16259	146.745	ENSMUSG00000059897.5
16260	3	ENSMUSG00000059898.9
16261	696	ENSMUSG00000059900.14
16262	34.057	ENSMUSG00000059901.12
16263	0	ENSMUSG00000059908.9
16264	2.37	ENSMUSG00000059910.4
16265	507.119	ENSMUSG00000059920.9
16266	7	ENSMUSG00000059921.15
16267	3487.383	ENSMUSG00000059923.13
16268	0	ENSMUSG00000059934.12
16269	149	ENSMUSG00000059939.13
16270	0	ENSMUSG00000059956.14
16271	0	ENSMUSG00000059964.9
16272	181	ENSMUSG00000059970.7
16273	4.036	ENSMUSG00000059974.10
16274	130	ENSMUSG00000059975.15
16275	572	ENSMUSG00000059981.12
16276	20	ENSMUSG00000059991.7
16277	5	ENSMUSG00000059994.10
16278	610	ENSMUSG00000059995.12
16279	1141.007	ENSMUSG00000060002.14
16280	508.147	ENSMUSG00000060012.9
16281	0	ENSMUSG00000060017.8
16282	0	ENSMUSG00000060024.2
16283	0	ENSMUSG00000060030.5
16284	507.055	ENSMUSG00000060032.6
16285	1.147	ENSMUSG00000060034.5
16286	3786.797	ENSMUSG00000060036.14
16287	663	ENSMUSG00000060038.14
16288	2	ENSMUSG00000060044.8
16289	0	ENSMUSG00000060049.5
16290	0	ENSMUSG00000060057.4
16291	70	ENSMUSG00000060063.9
16292	0	ENSMUSG00000060070.5
16293	1441.029	ENSMUSG00000060073.9
16294	9.246	ENSMUSG00000060081.1
16295	0	ENSMUSG00000060084.4
16296	263.326	ENSMUSG00000060090.16
16297	5.623	ENSMUSG00000060093.6
16298	618	ENSMUSG00000060098.11
16299	0	ENSMUSG00000060105.2
16300	0	ENSMUSG00000060112.4
16301	0	ENSMUSG00000060114.4
16302	242.212	ENSMUSG00000060121.15
16303	38174.155	ENSMUSG00000060126.14
16304	32	ENSMUSG00000060131.11
16305	4156.388	ENSMUSG00000060147.15
16306	542.001	ENSMUSG00000060152.14
16307	780	ENSMUSG00000060166.6
16308	0	ENSMUSG00000060170.3
16309	38	ENSMUSG00000060176.4
16310	0	ENSMUSG00000060177.6
16311	37.109	ENSMUSG00000060180.12
16312	425	ENSMUSG00000060181.6
16313	0	ENSMUSG00000060187.4
16314	12	ENSMUSG00000060188.6
16315	0	ENSMUSG00000060201.5
16316	8	ENSMUSG00000060204.5
16317	15.153	ENSMUSG00000060205.3
16318	47	ENSMUSG00000060206.11
16319	0	ENSMUSG00000060208.5
16320	16	ENSMUSG00000060212.13
16321	191	ENSMUSG00000060216.15
16322	269	ENSMUSG00000060224.4
16323	255.138	ENSMUSG00000060227.15
16324	11	ENSMUSG00000060240.12
16325	65.531	ENSMUSG00000060244.1
16326	1	ENSMUSG00000060245.5
16327	0	ENSMUSG00000060254.7
16328	0	ENSMUSG00000060256.1
16329	0	ENSMUSG00000060257.2
16330	132	ENSMUSG00000060260.13
16331	810.826	ENSMUSG00000060261.15
16332	2	ENSMUSG00000060268.12
16333	11	ENSMUSG00000060275.13
16334	1605.516	ENSMUSG00000060279.14
16335	0	ENSMUSG00000060284.7
16336	327.82	ENSMUSG00000060288.13
16337	163	ENSMUSG00000060301.6
16338	0	ENSMUSG00000060303.4
16339	0	ENSMUSG00000060311.11
16340	0	ENSMUSG00000060314.13
16341	2.551	ENSMUSG00000060317.9
16342	0	ENSMUSG00000060332.9
16343	0	ENSMUSG00000060335.2
16344	105.407	ENSMUSG00000060336.6
16345	0	ENSMUSG00000060371.12
16346	6625.614	ENSMUSG00000060373.15
16347	743	ENSMUSG00000060376.7
16348	1037.538	ENSMUSG00000060377.4
16349	47	ENSMUSG00000060397.6
16350	75.999	ENSMUSG00000060402.8
16351	2.025	ENSMUSG00000060404.3
16352	7	ENSMUSG00000060407.6
16353	0	ENSMUSG00000060412.2
16354	355.212	ENSMUSG00000060427.15
16355	142.859	ENSMUSG00000060429.12
16356	17.181	ENSMUSG00000060441.15
16357	26	ENSMUSG00000060445.11
16358	2971	ENSMUSG00000060450.14
16359	445.914	ENSMUSG00000060459.14
16360	5	ENSMUSG00000060461.5
16361	0	ENSMUSG00000060469.3
16362	307.752	ENSMUSG00000060470.7
16363	1570.847	ENSMUSG00000060475.13
16364	1081.483	ENSMUSG00000060477.14
16365	0	ENSMUSG00000060480.5
16366	74.224	ENSMUSG00000060487.7
16367	0	ENSMUSG00000060491.14
16368	11.897	ENSMUSG00000060499.7
16369	2.027	ENSMUSG00000060503.6
16370	0	ENSMUSG00000060508.16
16371	3.234	ENSMUSG00000060509.5
16372	155	ENSMUSG00000060510.14
16373	66	ENSMUSG00000060512.7
16374	196	ENSMUSG00000060519.11
16375	0	ENSMUSG00000060523.5
16376	4.018	ENSMUSG00000060534.16
16377	213	ENSMUSG00000060538.14
16378	25	ENSMUSG00000060548.13
16379	341.929	ENSMUSG00000060550.16
16380	0	ENSMUSG00000060556.4
16381	0	ENSMUSG00000060560.8
16382	0	ENSMUSG00000060565.5
16383	1126.999	ENSMUSG00000060568.14
16384	110	ENSMUSG00000060572.17
16385	65.999	ENSMUSG00000060579.13
16386	0	ENSMUSG00000060583.4
16387	135	ENSMUSG00000060586.11
16388	500.845	ENSMUSG00000060591.9
16389	44	ENSMUSG00000060594.6
16390	74.001	ENSMUSG00000060600.15
16391	923.999	ENSMUSG00000060601.13
16392	10	ENSMUSG00000060613.10
16393	16	ENSMUSG00000060615.5
16394	1	ENSMUSG00000060621.6
16395	0	ENSMUSG00000060630.7
16396	1781.971	ENSMUSG00000060636.14
16397	124.15	ENSMUSG00000060639.5
16398	657.268	ENSMUSG00000060657.8
16399	0	ENSMUSG00000060663.6
16400	1320	ENSMUSG00000060671.12
16401	0	ENSMUSG00000060673.2
16402	403	ENSMUSG00000060675.13
16403	12.19	ENSMUSG00000060678.5
16404	682	ENSMUSG00000060679.14
16405	666.999	ENSMUSG00000060681.15
16406	0	ENSMUSG00000060685.4
16407	0	ENSMUSG00000060688.4
16408	0	ENSMUSG00000060691.4
16409	0	ENSMUSG00000060699.2
16410	0	ENSMUSG00000060701.1
16411	52	ENSMUSG00000060703.12
16412	439	ENSMUSG00000060708.4
16413	0	ENSMUSG00000060715.9
16414	2558.001	ENSMUSG00000060716.7
16415	2.077	ENSMUSG00000060724.2
16416	18	ENSMUSG00000060726.10
16417	954.001	ENSMUSG00000060733.13
16418	0	ENSMUSG00000060735.4
16419	407	ENSMUSG00000060738.4
16420	2562.439	ENSMUSG00000060739.8
16421	0	ENSMUSG00000060742.1
16422	6348.255	ENSMUSG00000060743.12
16423	0	ENSMUSG00000060747.3
16424	0	ENSMUSG00000060756.5
16425	0	ENSMUSG00000060759.4
16426	0	ENSMUSG00000060765.8
16427	161	ENSMUSG00000060771.14
16428	1	ENSMUSG00000060780.2
16429	0	ENSMUSG00000060787.9
16430	171	ENSMUSG00000060791.15
16431	0	ENSMUSG00000060794.8
16432	89.971	ENSMUSG00000060798.7
16433	9492	ENSMUSG00000060802.8
16434	1252.983	ENSMUSG00000060803.6
16435	13	ENSMUSG00000060807.7
16436	0	ENSMUSG00000060816.3
16437	0	ENSMUSG00000060827.2
16438	0	ENSMUSG00000060843.11
16439	2282	ENSMUSG00000060860.8
16440	89	ENSMUSG00000060862.10
16441	0	ENSMUSG00000060863.12
16442	0	ENSMUSG00000060878.4
16443	3	ENSMUSG00000060882.5
16444	0	ENSMUSG00000060888.4
16445	0	ENSMUSG00000060890.11
16446	3721	ENSMUSG00000060904.14
16447	18	ENSMUSG00000060913.6
16448	0	ENSMUSG00000060918.2
16449	49	ENSMUSG00000060923.5
16450	2	ENSMUSG00000060924.15
16451	1203.305	ENSMUSG00000060935.6
16452	5980.797	ENSMUSG00000060938.14
16453	184.351	ENSMUSG00000060950.12
16454	126.138	ENSMUSG00000060961.15
16455	1942.001	ENSMUSG00000060962.12
16456	63	ENSMUSG00000060967.6
16457	18	ENSMUSG00000060969.9
16458	0	ENSMUSG00000060974.3
16459	14.619	ENSMUSG00000060981.7
16460	25.001	ENSMUSG00000060985.15
16461	0	ENSMUSG00000060988.12
16462	2630	ENSMUSG00000060992.9
16463	0	ENSMUSG00000061000.1
16464	26	ENSMUSG00000061013.6
16465	0	ENSMUSG00000061022.5
16466	395	ENSMUSG00000061024.8
16467	292	ENSMUSG00000061028.7
16468	1910.999	ENSMUSG00000061032.9
16469	0	ENSMUSG00000061039.5
16470	137	ENSMUSG00000061046.9
16471	2297	ENSMUSG00000061048.8
16472	0	ENSMUSG00000061065.3
16473	0	ENSMUSG00000061068.7
16474	294	ENSMUSG00000061079.14
16475	1	ENSMUSG00000061080.11
16476	1494	ENSMUSG00000061082.11
16477	1016	ENSMUSG00000061086.12
16478	3	ENSMUSG00000061099.12
16479	2	ENSMUSG00000061100.5
16480	73.518	ENSMUSG00000061104.5
16481	1621	ENSMUSG00000061111.8
16482	301	ENSMUSG00000061118.8
16483	670.154	ENSMUSG00000061119.7
16484	0	ENSMUSG00000061126.5
16485	1008.001	ENSMUSG00000061130.13
16486	38	ENSMUSG00000061132.13
16487	1656	ENSMUSG00000061136.14
16488	515	ENSMUSG00000061143.15
16489	1	ENSMUSG00000061144.5
16490	4.001	ENSMUSG00000061165.9
16491	0	ENSMUSG00000061171.15
16492	531.113	ENSMUSG00000061175.11
16493	1	ENSMUSG00000061184.8
16494	1662	ENSMUSG00000061186.15
16495	0	ENSMUSG00000061195.8
16496	271.228	ENSMUSG00000061207.11
16497	0	ENSMUSG00000061208.6
16498	0	ENSMUSG00000061210.4
16499	5898.234	ENSMUSG00000061232.16
16500	1483.99	ENSMUSG00000061244.14
16501	3.019	ENSMUSG00000061259.11
16502	448	ENSMUSG00000061273.3
16503	391.3	ENSMUSG00000061286.7
