counts	gene
13317	2	ENSMUSG00000045903.9
13318	17	ENSMUSG00000045912.9
13319	68	ENSMUSG00000045915.15
13320	940	ENSMUSG00000045917.17
13321	0	ENSMUSG00000045929.8
13322	369	ENSMUSG00000045930.3
13323	392	ENSMUSG00000045932.12
13324	744.001	ENSMUSG00000045934.15
13325	25	ENSMUSG00000045942.13
13326	566	ENSMUSG00000045948.8
13327	386	ENSMUSG00000045954.7
13328	8218.109	ENSMUSG00000045962.16
13329	0	ENSMUSG00000045967.11
13330	10	ENSMUSG00000045968.7
13331	1589	ENSMUSG00000045969.8
13332	2430.591	ENSMUSG00000045973.18
13333	2878.997	ENSMUSG00000045975.8
13334	2201	ENSMUSG00000045980.13
13335	13656	ENSMUSG00000045983.16
13336	0	ENSMUSG00000045989.4
13337	33	ENSMUSG00000045991.19
13338	0	ENSMUSG00000045994.17
13339	454.659	ENSMUSG00000045996.12
13340	20	ENSMUSG00000046000.5
13341	2	ENSMUSG00000046006.6
13342	0	ENSMUSG00000046008.8
13343	403	ENSMUSG00000046010.7
13344	0	ENSMUSG00000046016.3
13345	1694.009	ENSMUSG00000046020.13
13346	1116	ENSMUSG00000046027.17
13347	10	ENSMUSG00000046031.7
13348	1669.245	ENSMUSG00000046032.16
13349	927	ENSMUSG00000046034.8
13350	0	ENSMUSG00000046041.4
13351	0	ENSMUSG00000046049.7
13352	10831.992	ENSMUSG00000046056.15
13353	200	ENSMUSG00000046058.7
13354	4128	ENSMUSG00000046062.5
13355	816.001	ENSMUSG00000046070.9
13356	636.163	ENSMUSG00000046079.16
13357	4.539	ENSMUSG00000046080.17
13358	6	ENSMUSG00000046082.4
13359	0	ENSMUSG00000046085.7
13360	69	ENSMUSG00000046093.9
13361	0	ENSMUSG00000046095.5
13362	538.001	ENSMUSG00000046096.7
13363	31.846	ENSMUSG00000046101.16
13364	0	ENSMUSG00000046108.3
13365	31	ENSMUSG00000046110.15
13366	360.414	ENSMUSG00000046111.17
13367	6.128	ENSMUSG00000046130.7
13368	9	ENSMUSG00000046133.3
13369	639	ENSMUSG00000046138.15
13370	1364	ENSMUSG00000046139.8
13371	0	ENSMUSG00000046150.3
13372	77	ENSMUSG00000046152.16
13373	866	ENSMUSG00000046157.13
13374	24	ENSMUSG00000046159.16
13375	12	ENSMUSG00000046160.6
13376	1	ENSMUSG00000046167.5
13377	3	ENSMUSG00000046168.9
13378	19.002	ENSMUSG00000046169.10
13379	0	ENSMUSG00000046173.3
13380	0	ENSMUSG00000046178.3
13381	1597	ENSMUSG00000046179.17
13382	0	ENSMUSG00000046180.11
13383	160	ENSMUSG00000046182.8
13384	220.062	ENSMUSG00000046185.10
13385	1673	ENSMUSG00000046186.8
13386	6.336	ENSMUSG00000046191.7
13387	0	ENSMUSG00000046192.4
13388	3	ENSMUSG00000046196.4
13389	1651.41	ENSMUSG00000046201.9
13390	11	ENSMUSG00000046204.14
13391	31	ENSMUSG00000046207.14
13392	17.64	ENSMUSG00000046210.7
13393	11	ENSMUSG00000046213.9
13394	83	ENSMUSG00000046215.3
13395	1115	ENSMUSG00000046223.10
13396	1219	ENSMUSG00000046229.10
13397	224	ENSMUSG00000046230.11
13398	27	ENSMUSG00000046240.8
13399	6	ENSMUSG00000046242.8
13400	7.181	ENSMUSG00000046245.13
13401	0	ENSMUSG00000046248.9
13402	0	ENSMUSG00000046258.4
13403	22	ENSMUSG00000046259.2
13404	6.477	ENSMUSG00000046262.14
13405	575	ENSMUSG00000046269.16
13406	0	ENSMUSG00000046272.4
13407	10	ENSMUSG00000046275.2
13408	74	ENSMUSG00000046280.9
13409	0	ENSMUSG00000046282.7
13410	0	ENSMUSG00000046287.7
13411	30.186	ENSMUSG00000046295.13
13412	0	ENSMUSG00000046300.4
13413	627.001	ENSMUSG00000046311.13
13414	934.597	ENSMUSG00000046312.4
13415	663.029	ENSMUSG00000046314.16
13416	7	ENSMUSG00000046317.14
13417	391.827	ENSMUSG00000046318.16
13418	0	ENSMUSG00000046321.8
13419	0	ENSMUSG00000046323.8
13420	963.326	ENSMUSG00000046324.12
13421	388.439	ENSMUSG00000046329.14
13422	5612.416	ENSMUSG00000046330.10
13423	56.001	ENSMUSG00000046337.17
13424	71	ENSMUSG00000046338.4
13425	2.657	ENSMUSG00000046345.5
13426	837.391	ENSMUSG00000046351.11
13427	13703	ENSMUSG00000046352.7
13428	0	ENSMUSG00000046354.3
13429	3192.387	ENSMUSG00000046364.14
13430	0	ENSMUSG00000046367.10
13431	2.977	ENSMUSG00000046378.11
13432	252	ENSMUSG00000046380.3
13433	13.563	ENSMUSG00000046387.5
13434	0	ENSMUSG00000046396.7
13435	3878.024	ENSMUSG00000046402.10
13436	291.467	ENSMUSG00000046404.5
13437	4	ENSMUSG00000046408.13
13438	203.457	ENSMUSG00000046410.10
13439	370	ENSMUSG00000046417.14
13440	0	ENSMUSG00000046431.2
13441	5709.724	ENSMUSG00000046432.12
13442	5624.024	ENSMUSG00000046434.16
13443	6.253	ENSMUSG00000046435.7
13444	0	ENSMUSG00000046438.5
13445	184	ENSMUSG00000046441.5
13446	301.397	ENSMUSG00000046442.4
13447	1145	ENSMUSG00000046447.3
13448	8	ENSMUSG00000046449.15
13449	0	ENSMUSG00000046450.3
13450	5	ENSMUSG00000046456.14
13451	0	ENSMUSG00000046460.15
13452	97	ENSMUSG00000046470.5
13453	0	ENSMUSG00000046474.9
13454	2	ENSMUSG00000046480.6
13455	0	ENSMUSG00000046486.4
13456	20	ENSMUSG00000046490.7
13457	23	ENSMUSG00000046491.10
13458	2	ENSMUSG00000046493.5
13459	0	ENSMUSG00000046500.8
13460	1263.019	ENSMUSG00000046516.10
13461	0	ENSMUSG00000046518.3
13462	1102	ENSMUSG00000046519.15
13463	2	ENSMUSG00000046523.5
13464	34	ENSMUSG00000046532.8
13465	282	ENSMUSG00000046541.9
13466	484	ENSMUSG00000046546.3
13467	284	ENSMUSG00000046550.8
13468	694	ENSMUSG00000046556.7
13469	11	ENSMUSG00000046561.9
13470	2231.001	ENSMUSG00000046562.5
13471	99.02	ENSMUSG00000046567.10
13472	343	ENSMUSG00000046572.10
13473	352	ENSMUSG00000046573.7
13474	766	ENSMUSG00000046574.8
13475	16	ENSMUSG00000046585.9
13476	57.188	ENSMUSG00000046589.7
13477	151.797	ENSMUSG00000046591.10
13478	0	ENSMUSG00000046593.3
13479	723.999	ENSMUSG00000046598.15
13480	257	ENSMUSG00000046603.16
13481	179	ENSMUSG00000046605.14
13482	144.064	ENSMUSG00000046607.6
13483	15	ENSMUSG00000046610.15
13484	3	ENSMUSG00000046613.19
13485	0	ENSMUSG00000046615.2
13486	27	ENSMUSG00000046618.7
13487	24	ENSMUSG00000046623.8
13488	8	ENSMUSG00000046634.12
13489	5	ENSMUSG00000046637.3
13490	0	ENSMUSG00000046643.2
13491	0	ENSMUSG00000046650.4
13492	0	ENSMUSG00000046652.3
13493	169.567	ENSMUSG00000046658.16
13494	213.429	ENSMUSG00000046667.14
13495	2326	ENSMUSG00000046668.9
13496	2133	ENSMUSG00000046671.18
13497	786	ENSMUSG00000046675.7
13498	5	ENSMUSG00000046676.4
13499	2.935	ENSMUSG00000046678.6
13500	273.571	ENSMUSG00000046679.16
13501	58	ENSMUSG00000046688.14
13502	204.017	ENSMUSG00000046691.14
13503	18	ENSMUSG00000046694.6
13504	919	ENSMUSG00000046697.17
13505	20.484	ENSMUSG00000046699.14
13506	1511	ENSMUSG00000046707.9
13507	4	ENSMUSG00000046709.18
13508	1268.801	ENSMUSG00000046711.16
13509	2	ENSMUSG00000046714.7
13510	0	ENSMUSG00000046716.7
13511	2	ENSMUSG00000046717.5
13512	5500	ENSMUSG00000046718.8
13513	31	ENSMUSG00000046719.7
13514	4181	ENSMUSG00000046722.14
13515	0	ENSMUSG00000046723.4
13516	3002.999	ENSMUSG00000046727.13
13517	704	ENSMUSG00000046731.5
13518	573	ENSMUSG00000046733.7
13519	40	ENSMUSG00000046743.6
13520	6	ENSMUSG00000046748.8
13521	0	ENSMUSG00000046750.17
13522	295	ENSMUSG00000046753.10
13523	0	ENSMUSG00000046755.5
13524	1528.469	ENSMUSG00000046756.10
13525	1160	ENSMUSG00000046761.13
13526	688	ENSMUSG00000046768.13
13527	16.247	ENSMUSG00000046774.17
13528	11	ENSMUSG00000046782.14
13529	913	ENSMUSG00000046785.8
13530	3.528	ENSMUSG00000046790.7
13531	262	ENSMUSG00000046791.8
13532	575	ENSMUSG00000046792.8
13533	0	ENSMUSG00000046793.8
13534	1890.244	ENSMUSG00000046794.9
13535	1118	ENSMUSG00000046798.14
13536	326	ENSMUSG00000046804.13
13537	223	ENSMUSG00000046805.10
13538	136.067	ENSMUSG00000046806.13
13539	20.046	ENSMUSG00000046807.10
13540	383	ENSMUSG00000046811.3
13541	193	ENSMUSG00000046814.3
13542	11.005	ENSMUSG00000046818.7
13543	540	ENSMUSG00000046822.13
13544	83.848	ENSMUSG00000046826.7
13545	3.347	ENSMUSG00000046828.3
13546	7	ENSMUSG00000046834.7
13547	2177	ENSMUSG00000046836.13
13548	6941	ENSMUSG00000046841.5
13549	13	ENSMUSG00000046844.6
13550	0	ENSMUSG00000046845.1
13551	0	ENSMUSG00000046846.4
13552	4	ENSMUSG00000046854.16
13553	895	ENSMUSG00000046856.13
13554	1153	ENSMUSG00000046861.9
13555	648	ENSMUSG00000046862.14
13556	946.116	ENSMUSG00000046865.7
13557	673.474	ENSMUSG00000046873.18
13558	439	ENSMUSG00000046876.16
13559	464.293	ENSMUSG00000046879.7
13560	38.845	ENSMUSG00000046881.7
13561	0	ENSMUSG00000046886.6
13562	1581.562	ENSMUSG00000046897.17
13563	132939	ENSMUSG00000046899.7
13564	13	ENSMUSG00000046908.5
13565	316	ENSMUSG00000046909.9
13566	0	ENSMUSG00000046913.3
13567	41	ENSMUSG00000046916.9
13568	2	ENSMUSG00000046922.7
13569	3.156	ENSMUSG00000046924.4
13570	0	ENSMUSG00000046932.2
13571	1.046	ENSMUSG00000046934.5
13572	783.628	ENSMUSG00000046942.17
13573	626.463	ENSMUSG00000046947.12
13574	443.378	ENSMUSG00000046949.16
13575	0	ENSMUSG00000046957.5
13576	578	ENSMUSG00000046959.16
13577	123	ENSMUSG00000046961.8
13578	798.846	ENSMUSG00000046962.16
13579	530	ENSMUSG00000046971.7
13580	10.691	ENSMUSG00000046974.6
13581	0	ENSMUSG00000046975.7
13582	803.836	ENSMUSG00000046982.11
13583	1244	ENSMUSG00000046985.11
13584	35	ENSMUSG00000046991.12
13585	157	ENSMUSG00000046994.9
13586	465	ENSMUSG00000046997.5
13587	6	ENSMUSG00000046999.2
13588	0	ENSMUSG00000047002.2
13589	248.553	ENSMUSG00000047003.15
13590	9	ENSMUSG00000047013.15
13591	0	ENSMUSG00000047014.7
13592	1.925	ENSMUSG00000047021.14
13593	150.001	ENSMUSG00000047022.18
13594	0	ENSMUSG00000047025.5
13595	0	ENSMUSG00000047026.9
13596	645.529	ENSMUSG00000047030.15
13597	2.973	ENSMUSG00000047031.5
13598	1	ENSMUSG00000047033.2
13599	3	ENSMUSG00000047034.10
13600	1128.999	ENSMUSG00000047036.8
13601	177.754	ENSMUSG00000047037.5
13602	0	ENSMUSG00000047039.4
13603	280	ENSMUSG00000047040.9
13604	519	ENSMUSG00000047044.7
13605	700.999	ENSMUSG00000047045.17
13606	0	ENSMUSG00000047048.4
13607	19.934	ENSMUSG00000047050.2
13608	0	ENSMUSG00000047053.5
13609	180	ENSMUSG00000047067.7
13610	0	ENSMUSG00000047079.1
13611	895	ENSMUSG00000047084.8
13612	1	ENSMUSG00000047085.14
13613	70	ENSMUSG00000047090.13
13614	3	ENSMUSG00000047094.9
13615	812.487	ENSMUSG00000047098.18
13616	0	ENSMUSG00000047102.4
13617	24	ENSMUSG00000047104.5
13618	0	ENSMUSG00000047108.4
13619	12	ENSMUSG00000047109.13
13620	233	ENSMUSG00000047115.15
13621	15	ENSMUSG00000047117.13
13622	755	ENSMUSG00000047123.8
13623	12097.032	ENSMUSG00000047126.17
13624	0	ENSMUSG00000047129.11
13625	1748	ENSMUSG00000047139.9
13626	551	ENSMUSG00000047141.5
13627	168	ENSMUSG00000047143.3
13628	132.038	ENSMUSG00000047146.17
13629	0	ENSMUSG00000047149.5
13630	82	ENSMUSG00000047150.8
13631	3122	ENSMUSG00000047153.4
13632	15.046	ENSMUSG00000047155.13
13633	22	ENSMUSG00000047161.12
13634	0	ENSMUSG00000047171.8
13635	75.024	ENSMUSG00000047180.8
13636	183.393	ENSMUSG00000047181.12
13637	2044	ENSMUSG00000047182.6
13638	5789	ENSMUSG00000047187.9
13639	175	ENSMUSG00000047193.16
13640	0	ENSMUSG00000047197.1
13641	0	ENSMUSG00000047203.3
13642	294.431	ENSMUSG00000047205.12
13643	0	ENSMUSG00000047207.3
13644	2725.999	ENSMUSG00000047213.14
13645	6735.78	ENSMUSG00000047215.14
13646	0	ENSMUSG00000047216.8
13647	13.259	ENSMUSG00000047220.5
13648	117	ENSMUSG00000047221.5
13649	8	ENSMUSG00000047222.7
13650	0	ENSMUSG00000047225.8
13651	64	ENSMUSG00000047227.5
13652	9.168	ENSMUSG00000047228.9
13653	4521	ENSMUSG00000047230.6
13654	0	ENSMUSG00000047237.13
13655	809	ENSMUSG00000047238.4
13656	553	ENSMUSG00000047242.14
13657	38.072	ENSMUSG00000047246.7
13658	449.999	ENSMUSG00000047248.20
13659	235	ENSMUSG00000047250.13
13660	0	ENSMUSG00000047253.4
13661	7	ENSMUSG00000047257.13
13662	1	ENSMUSG00000047259.3
13663	1214	ENSMUSG00000047260.4
13664	38	ENSMUSG00000047261.9
13665	288	ENSMUSG00000047264.8
13666	1962.633	ENSMUSG00000047281.3
13667	971	ENSMUSG00000047284.14
13668	0	ENSMUSG00000047286.7
13669	0	ENSMUSG00000047293.7
13670	0	ENSMUSG00000047295.16
13671	112	ENSMUSG00000047298.3
13672	1	ENSMUSG00000047307.2
13673	223	ENSMUSG00000047330.8
13674	21	ENSMUSG00000047342.17
13675	0	ENSMUSG00000047343.4
13676	6	ENSMUSG00000047344.9
13677	2.906	ENSMUSG00000047352.6
13678	0	ENSMUSG00000047356.2
13679	27	ENSMUSG00000047361.16
13680	4	ENSMUSG00000047363.4
13681	708	ENSMUSG00000047368.4
13682	1	ENSMUSG00000047369.17
13683	426	ENSMUSG00000047371.7
13684	968.606	ENSMUSG00000047379.7
13685	1612	ENSMUSG00000047388.10
13686	0	ENSMUSG00000047390.6
13687	3	ENSMUSG00000047394.9
13688	453.002	ENSMUSG00000047407.17
13689	3113	ENSMUSG00000047409.13
13690	1084.434	ENSMUSG00000047412.16
13691	171	ENSMUSG00000047414.6
13692	28.042	ENSMUSG00000047415.12
13693	1003.986	ENSMUSG00000047417.18
13694	4	ENSMUSG00000047419.5
13695	32	ENSMUSG00000047420.8
13696	750	ENSMUSG00000047423.10
13697	92	ENSMUSG00000047428.14
13698	370.241	ENSMUSG00000047434.14
13699	1	ENSMUSG00000047441.4
13700	11	ENSMUSG00000047443.14
13701	1	ENSMUSG00000047444.3
13702	1569.594	ENSMUSG00000047446.18
13703	231.001	ENSMUSG00000047454.12
13704	1793	ENSMUSG00000047459.14
13705	3	ENSMUSG00000047462.9
13706	606.014	ENSMUSG00000047466.10
13707	52	ENSMUSG00000047473.14
13708	0	ENSMUSG00000047485.6
13709	3.023	ENSMUSG00000047492.5
13710	4	ENSMUSG00000047495.15
13711	8.664	ENSMUSG00000047496.6
13712	56	ENSMUSG00000047497.10
13713	4326	ENSMUSG00000047501.3
13714	5	ENSMUSG00000047502.14
13715	30	ENSMUSG00000047507.12
13716	0	ENSMUSG00000047508.9
13717	2	ENSMUSG00000047511.6
13718	1608.005	ENSMUSG00000047514.6
13719	5	ENSMUSG00000047515.8
13720	0	ENSMUSG00000047517.12
13721	0	ENSMUSG00000047518.3
13722	89	ENSMUSG00000047528.13
13723	0	ENSMUSG00000047531.9
13724	136	ENSMUSG00000047534.17
13725	0	ENSMUSG00000047535.11
13726	1306.999	ENSMUSG00000047539.9
13727	0	ENSMUSG00000047544.7
13728	0	ENSMUSG00000047545.5
13729	2725	ENSMUSG00000047547.14
13730	1713.999	ENSMUSG00000047554.14
13731	719.907	ENSMUSG00000047557.2
13732	42.504	ENSMUSG00000047562.3
13733	0	ENSMUSG00000047564.4
13734	4.009	ENSMUSG00000047565.5
13735	107.237	ENSMUSG00000047583.9
13736	2894	ENSMUSG00000047586.4
13737	19	ENSMUSG00000047591.5
13738	9.042	ENSMUSG00000047592.17
13739	45.541	ENSMUSG00000047594.4
13740	113.88	ENSMUSG00000047603.9
13741	86.673	ENSMUSG00000047604.3
13742	0	ENSMUSG00000047606.4
13743	611	ENSMUSG00000047613.10
13744	302	ENSMUSG00000047617.11
13745	0	ENSMUSG00000047619.5
13746	0	ENSMUSG00000047626.4
13747	117	ENSMUSG00000047631.4
13748	380	ENSMUSG00000047632.11
13749	215.67	ENSMUSG00000047635.6
13750	0	ENSMUSG00000047636.3
13751	416	ENSMUSG00000047638.15
13752	9	ENSMUSG00000047641.8
13753	48	ENSMUSG00000047642.15
13754	971	ENSMUSG00000047648.13
13755	358.029	ENSMUSG00000047649.9
13756	22	ENSMUSG00000047654.6
13757	1.364	ENSMUSG00000047655.2
13758	366	ENSMUSG00000047656.9
13759	64.311	ENSMUSG00000047658.6
13760	0	ENSMUSG00000047667.5
13761	55	ENSMUSG00000047669.8
13762	2	ENSMUSG00000047671.8
13763	0	ENSMUSG00000047674.2
13764	8559.175	ENSMUSG00000047675.15
13765	0	ENSMUSG00000047678.1
13766	4	ENSMUSG00000047686.9
13767	1378.025	ENSMUSG00000047694.12
13768	9.07	ENSMUSG00000047696.16
13769	15.168	ENSMUSG00000047702.2
13770	568	ENSMUSG00000047710.8
13771	91	ENSMUSG00000047712.8
13772	2090.27	ENSMUSG00000047714.14
13773	0	ENSMUSG00000047716.4
13774	518	ENSMUSG00000047719.2
13775	5	ENSMUSG00000047720.7
13776	568.19	ENSMUSG00000047721.8
13777	409	ENSMUSG00000047728.13
13778	99.375	ENSMUSG00000047730.17
13779	5414.866	ENSMUSG00000047731.17
13780	0	ENSMUSG00000047733.10
13781	463	ENSMUSG00000047735.14
13782	4	ENSMUSG00000047746.14
13783	17.78	ENSMUSG00000047747.10
13784	389	ENSMUSG00000047749.2
13785	70	ENSMUSG00000047751.9
13786	35	ENSMUSG00000047757.17
13787	5.565	ENSMUSG00000047759.6
13788	191	ENSMUSG00000047766.15
13789	461.005	ENSMUSG00000047767.17
13790	0	ENSMUSG00000047773.15
13791	2887	ENSMUSG00000047777.9
13792	7.928	ENSMUSG00000047786.12
13793	20.395	ENSMUSG00000047787.8
13794	423.999	ENSMUSG00000047789.5
13795	97.1	ENSMUSG00000047793.13
13796	0	ENSMUSG00000047794.6
13797	973	ENSMUSG00000047797.14
13798	39.912	ENSMUSG00000047798.15
13799	0	ENSMUSG00000047799.15
13800	845	ENSMUSG00000047804.15
13801	43	ENSMUSG00000047810.9
13802	0	ENSMUSG00000047819.3
13803	359	ENSMUSG00000047821.16
13804	76	ENSMUSG00000047822.8
13805	1151.001	ENSMUSG00000047824.13
13806	600	ENSMUSG00000047832.9
13807	4	ENSMUSG00000047841.8
13808	771.342	ENSMUSG00000047842.7
13809	1973.711	ENSMUSG00000047843.16
13810	4654.151	ENSMUSG00000047844.3
13811	13.072	ENSMUSG00000047854.5
13812	0	ENSMUSG00000047861.2
13813	4462	ENSMUSG00000047866.18
13814	115	ENSMUSG00000047867.11
13815	0	ENSMUSG00000047868.6
13816	537.02	ENSMUSG00000047875.6
13817	1741.853	ENSMUSG00000047878.13
13818	1938.773	ENSMUSG00000047879.17
13819	2	ENSMUSG00000047880.15
13820	1649	ENSMUSG00000047881.14
13821	26	ENSMUSG00000047884.6
13822	529.611	ENSMUSG00000047888.10
13823	0	ENSMUSG00000047889.9
13824	1	ENSMUSG00000047894.2
13825	0	ENSMUSG00000047897.10
13826	23.786	ENSMUSG00000047898.7
13827	5	ENSMUSG00000047904.6
13828	640.001	ENSMUSG00000047907.11
13829	240.001	ENSMUSG00000047909.11
13830	6.899	ENSMUSG00000047910.6
13831	2	ENSMUSG00000047911.6
13832	836.886	ENSMUSG00000047921.17
13833	1	ENSMUSG00000047940.13
13834	3784.941	ENSMUSG00000047945.6
13835	14	ENSMUSG00000047953.7
13836	0	ENSMUSG00000047959.4
13837	0	ENSMUSG00000047960.4
13838	548	ENSMUSG00000047963.7
13839	0	ENSMUSG00000047969.5
13840	8	ENSMUSG00000047976.4
13841	1165.975	ENSMUSG00000047977.3
13842	0	ENSMUSG00000047980.6
13843	1068	ENSMUSG00000047986.12
13844	0	ENSMUSG00000047988.1
13845	891	ENSMUSG00000047989.11
13846	13.866	ENSMUSG00000047990.6
13847	3	ENSMUSG00000047992.11
13848	0	ENSMUSG00000047995.7
13849	73.023	ENSMUSG00000047996.16
13850	3203.769	ENSMUSG00000048000.15
13851	0	ENSMUSG00000048001.7
13852	3	ENSMUSG00000048003.12
13853	5.009	ENSMUSG00000048004.15
13854	293.752	ENSMUSG00000048007.4
13855	81.775	ENSMUSG00000048012.19
13856	2	ENSMUSG00000048013.9
13857	0	ENSMUSG00000048015.4
13858	6	ENSMUSG00000048022.11
13859	506	ENSMUSG00000048027.9
13860	12	ENSMUSG00000048029.10
13861	1	ENSMUSG00000048031.15
13862	15.087	ENSMUSG00000048038.8
13863	804.865	ENSMUSG00000048039.8
13864	473.962	ENSMUSG00000048040.8
13865	628	ENSMUSG00000048047.3
13866	217.002	ENSMUSG00000048058.17
13867	0	ENSMUSG00000048062.4
13868	3	ENSMUSG00000048065.8
13869	2	ENSMUSG00000048067.8
13870	150.653	ENSMUSG00000048070.4
13871	12079.639	ENSMUSG00000048076.14
13872	0	ENSMUSG00000048077.6
13873	95	ENSMUSG00000048078.16
13874	37.107	ENSMUSG00000048080.2
13875	1970.145	ENSMUSG00000048087.6
13876	78	ENSMUSG00000048096.7
13877	746	ENSMUSG00000048100.13
13878	0	ENSMUSG00000048101.6
13879	52.081	ENSMUSG00000048108.13
13880	702	ENSMUSG00000048109.10
13881	550	ENSMUSG00000048118.17
13882	2646	ENSMUSG00000048120.16
13883	1133	ENSMUSG00000048126.16
13884	27	ENSMUSG00000048138.10
13885	23	ENSMUSG00000048142.9
13886	93	ENSMUSG00000048148.18
13887	1	ENSMUSG00000048153.6
13888	928	ENSMUSG00000048154.17
13889	0	ENSMUSG00000048155.4
13890	120	ENSMUSG00000048163.13
13891	1235.999	ENSMUSG00000048170.14
13892	0	ENSMUSG00000048173.5
13893	47	ENSMUSG00000048174.2
13894	981	ENSMUSG00000048175.13
13895	0	ENSMUSG00000048185.5
13896	701.001	ENSMUSG00000048186.14
13897	0	ENSMUSG00000048191.15
13898	0	ENSMUSG00000048197.4
13899	140.833	ENSMUSG00000048200.12
13900	0	ENSMUSG00000048206.6
13901	3	ENSMUSG00000048216.13
13902	25	ENSMUSG00000048217.11
13903	136	ENSMUSG00000048218.6
13904	1474.576	ENSMUSG00000048222.3
13905	0	ENSMUSG00000048226.5
13906	5.154	ENSMUSG00000048230.6
13907	0	ENSMUSG00000048231.14
13908	413	ENSMUSG00000048232.12
13909	1798.201	ENSMUSG00000048234.13
13910	0	ENSMUSG00000048236.8
13911	13	ENSMUSG00000048240.14
13912	1147	ENSMUSG00000048249.14
13913	24.781	ENSMUSG00000048251.15
13914	500	ENSMUSG00000048264.16
13915	879.129	ENSMUSG00000048271.14
13916	2121	ENSMUSG00000048277.15
13917	159	ENSMUSG00000048279.19
13918	220.151	ENSMUSG00000048280.18
13919	8	ENSMUSG00000048281.9
13920	0	ENSMUSG00000048284.4
13921	3208	ENSMUSG00000048285.9
13922	0	ENSMUSG00000048292.3
13923	1	ENSMUSG00000048294.4
13924	0	ENSMUSG00000048299.8
13925	2	ENSMUSG00000048304.8
13926	1739.41	ENSMUSG00000048307.8
13927	1517	ENSMUSG00000048310.8
13928	0	ENSMUSG00000048312.7
13929	241	ENSMUSG00000048327.6
13930	32	ENSMUSG00000048329.7
13931	30.004	ENSMUSG00000048330.14
13932	642	ENSMUSG00000048332.13
13933	17	ENSMUSG00000048337.3
13934	1.101	ENSMUSG00000048347.5
13935	13	ENSMUSG00000048349.9
13936	605.369	ENSMUSG00000048351.14
13937	260.038	ENSMUSG00000048355.2
13938	0	ENSMUSG00000048356.6
13939	0	ENSMUSG00000048368.9
13940	147.105	ENSMUSG00000048371.8
13941	99	ENSMUSG00000048373.8
13942	6327	ENSMUSG00000048376.6
13943	0	ENSMUSG00000048377.7
13944	0	ENSMUSG00000048378.2
13945	740	ENSMUSG00000048379.9
13946	0	ENSMUSG00000048385.9
13947	16.063	ENSMUSG00000048387.8
13948	7	ENSMUSG00000048388.3
13949	0	ENSMUSG00000048391.3
13950	0	ENSMUSG00000048398.7
13951	0	ENSMUSG00000048399.4
13952	0	ENSMUSG00000048400.13
13953	38	ENSMUSG00000048402.14
13954	703	ENSMUSG00000048410.17
13955	0	ENSMUSG00000048411.4
13956	33	ENSMUSG00000048416.15
13957	38.807	ENSMUSG00000048424.17
13958	0	ENSMUSG00000048425.3
13959	1429	ENSMUSG00000048429.10
13960	199	ENSMUSG00000048439.15
13961	99.07	ENSMUSG00000048440.16
13962	27	ENSMUSG00000048442.15
13963	68	ENSMUSG00000048445.6
13964	27	ENSMUSG00000048450.10
13965	0	ENSMUSG00000048455.9
13966	0	ENSMUSG00000048456.3
13967	17.132	ENSMUSG00000048458.8
13968	0	ENSMUSG00000048469.6
13969	31	ENSMUSG00000048473.15
13970	23	ENSMUSG00000048478.7
13971	27	ENSMUSG00000048480.5
13972	80	ENSMUSG00000048481.15
13973	54	ENSMUSG00000048482.14
13974	1.01	ENSMUSG00000048483.6
13975	710	ENSMUSG00000048485.12
13976	197.11	ENSMUSG00000048486.6
13977	1805	ENSMUSG00000048489.12
13978	1685	ENSMUSG00000048490.14
13979	290.999	ENSMUSG00000048495.16
13980	693.659	ENSMUSG00000048497.11
13981	1	ENSMUSG00000048498.7
13982	0	ENSMUSG00000048500.2
13983	0	ENSMUSG00000048501.3
13984	6.178	ENSMUSG00000048502.14
13985	662.745	ENSMUSG00000048503.7
13986	0	ENSMUSG00000048516.2
13987	1	ENSMUSG00000048520.16
13988	14	ENSMUSG00000048521.8
13989	0	ENSMUSG00000048528.7
13990	93	ENSMUSG00000048534.7
13991	1741.001	ENSMUSG00000048537.16
13992	0	ENSMUSG00000048540.8
13993	1045	ENSMUSG00000048546.8
13994	217	ENSMUSG00000048550.17
13995	9	ENSMUSG00000048562.7
13996	487.579	ENSMUSG00000048572.5
13997	0	ENSMUSG00000048573.9
13998	12199.521	ENSMUSG00000048578.11
13999	301.578	ENSMUSG00000048581.12
14000	18	ENSMUSG00000048582.7
14001	52735.443	ENSMUSG00000048583.16
14002	1.979	ENSMUSG00000048602.9
14003	5841	ENSMUSG00000048612.16
14004	146	ENSMUSG00000048616.4
14005	0	ENSMUSG00000048617.16
14006	16.554	ENSMUSG00000048620.6
14007	4	ENSMUSG00000048621.3
14008	0	ENSMUSG00000048626.5
14009	35	ENSMUSG00000048636.7
14010	161	ENSMUSG00000048644.8
14011	71.967	ENSMUSG00000048647.9
14012	13.591	ENSMUSG00000048652.12
14013	6	ENSMUSG00000048655.17
14014	729	ENSMUSG00000048661.14
14015	279.322	ENSMUSG00000048668.16
14016	305.999	ENSMUSG00000048677.9
14017	0	ENSMUSG00000048686.4
14018	0	ENSMUSG00000048693.5
14019	417	ENSMUSG00000048696.11
14020	18.322	ENSMUSG00000048697.4
14021	0	ENSMUSG00000048699.4
14022	3236.002	ENSMUSG00000048701.13
14023	0	ENSMUSG00000048703.9
14024	335	ENSMUSG00000048706.3
