counts	gene
13266	90.74	ENSMUSG00000045667.14
13267	620	ENSMUSG00000045671.17
13268	67.001	ENSMUSG00000045672.15
13269	15.68	ENSMUSG00000045678.8
13270	887	ENSMUSG00000045679.14
13271	18	ENSMUSG00000045680.8
13272	0	ENSMUSG00000045684.10
13273	6	ENSMUSG00000045689.3
13274	370.768	ENSMUSG00000045690.8
13275	232	ENSMUSG00000045691.14
13276	0	ENSMUSG00000045693.8
13277	6.86	ENSMUSG00000045699.4
13278	0	ENSMUSG00000045708.4
13279	43	ENSMUSG00000045725.5
13280	55	ENSMUSG00000045730.4
13281	241.016	ENSMUSG00000045731.6
13282	44	ENSMUSG00000045733.7
13283	1	ENSMUSG00000045744.11
13284	227	ENSMUSG00000045751.16
13285	339.999	ENSMUSG00000045752.13
13286	96.839	ENSMUSG00000045757.6
13287	0	ENSMUSG00000045761.16
13288	13421	ENSMUSG00000045763.8
13289	1954.044	ENSMUSG00000045767.9
13290	15	ENSMUSG00000045775.15
13291	0	ENSMUSG00000045776.3
13292	142.697	ENSMUSG00000045777.14
13293	26.82	ENSMUSG00000045780.3
13294	17	ENSMUSG00000045790.10
13295	0	ENSMUSG00000045792.2
13296	0	ENSMUSG00000045794.3
13297	645.989	ENSMUSG00000045795.10
13298	0	ENSMUSG00000045797.1
13299	3	ENSMUSG00000045802.13
13300	0	ENSMUSG00000045812.5
13301	3556	ENSMUSG00000045817.8
13302	509	ENSMUSG00000045822.4
13303	0	ENSMUSG00000045824.6
13304	101.296	ENSMUSG00000045826.9
13305	2565.319	ENSMUSG00000045827.10
13306	0	ENSMUSG00000045835.5
13307	538	ENSMUSG00000045838.8
13308	273.001	ENSMUSG00000045854.4
13309	64.004	ENSMUSG00000045867.10
13310	237.733	ENSMUSG00000045868.12
13311	2	ENSMUSG00000045871.5
13312	3	ENSMUSG00000045875.13
13313	0	ENSMUSG00000045876.4
13314	0	ENSMUSG00000045883.5
13315	104.002	ENSMUSG00000045886.7
13316	1012	ENSMUSG00000045896.14
13317	4	ENSMUSG00000045903.9
13318	17	ENSMUSG00000045912.9
13319	30	ENSMUSG00000045915.15
13320	245	ENSMUSG00000045917.17
13321	0	ENSMUSG00000045929.8
13322	343	ENSMUSG00000045930.3
13323	382	ENSMUSG00000045932.12
13324	188	ENSMUSG00000045934.15
13325	38	ENSMUSG00000045942.13
13326	630.999	ENSMUSG00000045948.8
13327	216	ENSMUSG00000045954.7
13328	10111	ENSMUSG00000045962.16
13329	0	ENSMUSG00000045967.11
13330	11	ENSMUSG00000045968.7
13331	2246	ENSMUSG00000045969.8
13332	2433.245	ENSMUSG00000045973.18
13333	3129.161	ENSMUSG00000045975.8
13334	2196	ENSMUSG00000045980.13
13335	15341	ENSMUSG00000045983.16
13336	0	ENSMUSG00000045989.4
13337	52	ENSMUSG00000045991.19
13338	0	ENSMUSG00000045994.17
13339	336.158	ENSMUSG00000045996.12
13340	81	ENSMUSG00000046000.5
13341	5	ENSMUSG00000046006.6
13342	0	ENSMUSG00000046008.8
13343	424	ENSMUSG00000046010.7
13344	0	ENSMUSG00000046016.3
13345	674.694	ENSMUSG00000046020.13
13346	458	ENSMUSG00000046027.17
13347	3	ENSMUSG00000046031.7
13348	1176.865	ENSMUSG00000046032.16
13349	724	ENSMUSG00000046034.8
13350	1	ENSMUSG00000046041.4
13351	0	ENSMUSG00000046049.7
13352	14096.32	ENSMUSG00000046056.15
13353	90	ENSMUSG00000046058.7
13354	4174	ENSMUSG00000046062.5
13355	18	ENSMUSG00000046070.9
13356	939.379	ENSMUSG00000046079.16
13357	8	ENSMUSG00000046080.17
13358	0	ENSMUSG00000046082.4
13359	1	ENSMUSG00000046085.7
13360	112	ENSMUSG00000046093.9
13361	0	ENSMUSG00000046095.5
13362	594.999	ENSMUSG00000046096.7
13363	32.317	ENSMUSG00000046101.16
13364	0	ENSMUSG00000046108.3
13365	20	ENSMUSG00000046110.15
13366	371.491	ENSMUSG00000046111.17
13367	5.052	ENSMUSG00000046130.7
13368	11	ENSMUSG00000046133.3
13369	559	ENSMUSG00000046138.15
13370	1590	ENSMUSG00000046139.8
13371	1	ENSMUSG00000046150.3
13372	112.001	ENSMUSG00000046152.16
13373	1208	ENSMUSG00000046157.13
13374	8	ENSMUSG00000046159.16
13375	8	ENSMUSG00000046160.6
13376	0	ENSMUSG00000046167.5
13377	2	ENSMUSG00000046168.9
13378	39.227	ENSMUSG00000046169.10
13379	0	ENSMUSG00000046173.3
13380	1	ENSMUSG00000046178.3
13381	2627	ENSMUSG00000046179.17
13382	4	ENSMUSG00000046180.11
13383	238	ENSMUSG00000046182.8
13384	264.086	ENSMUSG00000046185.10
13385	2124	ENSMUSG00000046186.8
13386	5.525	ENSMUSG00000046191.7
13387	0	ENSMUSG00000046192.4
13388	2	ENSMUSG00000046196.4
13389	1651.231	ENSMUSG00000046201.9
13390	20	ENSMUSG00000046204.14
13391	52.001	ENSMUSG00000046207.14
13392	18.985	ENSMUSG00000046210.7
13393	0	ENSMUSG00000046213.9
13394	139	ENSMUSG00000046215.3
13395	1556	ENSMUSG00000046223.10
13396	1031	ENSMUSG00000046229.10
13397	272.999	ENSMUSG00000046230.11
13398	16	ENSMUSG00000046240.8
13399	12	ENSMUSG00000046242.8
13400	14	ENSMUSG00000046245.13
13401	0	ENSMUSG00000046248.9
13402	0	ENSMUSG00000046258.4
13403	21	ENSMUSG00000046259.2
13404	3.278	ENSMUSG00000046262.14
13405	774	ENSMUSG00000046269.16
13406	0	ENSMUSG00000046272.4
13407	17	ENSMUSG00000046275.2
13408	119.044	ENSMUSG00000046280.9
13409	0	ENSMUSG00000046282.7
13410	0	ENSMUSG00000046287.7
13411	31.206	ENSMUSG00000046295.13
13412	0	ENSMUSG00000046300.4
13413	513.999	ENSMUSG00000046311.13
13414	384.002	ENSMUSG00000046312.4
13415	90.102	ENSMUSG00000046314.16
13416	4	ENSMUSG00000046317.14
13417	329.985	ENSMUSG00000046318.16
13418	0	ENSMUSG00000046321.8
13419	0	ENSMUSG00000046323.8
13420	737.516	ENSMUSG00000046324.12
13421	303.761	ENSMUSG00000046329.14
13422	4813.577	ENSMUSG00000046330.10
13423	98	ENSMUSG00000046337.17
13424	131	ENSMUSG00000046338.4
13425	3.985	ENSMUSG00000046345.5
13426	572	ENSMUSG00000046351.11
13427	13098	ENSMUSG00000046352.7
13428	0	ENSMUSG00000046354.3
13429	2644.143	ENSMUSG00000046364.14
13430	0	ENSMUSG00000046367.10
13431	1.61	ENSMUSG00000046378.11
13432	143	ENSMUSG00000046380.3
13433	28.652	ENSMUSG00000046387.5
13434	0	ENSMUSG00000046396.7
13435	2078.067	ENSMUSG00000046402.10
13436	274.66	ENSMUSG00000046404.5
13437	3	ENSMUSG00000046408.13
13438	264.274	ENSMUSG00000046410.10
13439	141	ENSMUSG00000046417.14
13440	0	ENSMUSG00000046431.2
13441	3610.888	ENSMUSG00000046432.12
13442	6205.554	ENSMUSG00000046434.16
13443	13.98	ENSMUSG00000046435.7
13444	0	ENSMUSG00000046438.5
13445	118	ENSMUSG00000046441.5
13446	378.362	ENSMUSG00000046442.4
13447	411	ENSMUSG00000046447.3
13448	17	ENSMUSG00000046449.15
13449	2.836	ENSMUSG00000046450.3
13450	1	ENSMUSG00000046456.14
13451	4	ENSMUSG00000046460.15
13452	141	ENSMUSG00000046470.5
13453	0	ENSMUSG00000046474.9
13454	4	ENSMUSG00000046480.6
13455	0	ENSMUSG00000046486.4
13456	16	ENSMUSG00000046490.7
13457	30	ENSMUSG00000046491.10
13458	1	ENSMUSG00000046493.5
13459	0	ENSMUSG00000046500.8
13460	1129.228	ENSMUSG00000046516.10
13461	0	ENSMUSG00000046518.3
13462	1111.999	ENSMUSG00000046519.15
13463	4	ENSMUSG00000046523.5
13464	32	ENSMUSG00000046532.8
13465	257	ENSMUSG00000046541.9
13466	835.124	ENSMUSG00000046546.3
13467	44	ENSMUSG00000046550.8
13468	832	ENSMUSG00000046556.7
13469	29	ENSMUSG00000046561.9
13470	2369	ENSMUSG00000046562.5
13471	90.477	ENSMUSG00000046567.10
13472	449	ENSMUSG00000046572.10
13473	307	ENSMUSG00000046573.7
13474	896	ENSMUSG00000046574.8
13475	24	ENSMUSG00000046585.9
13476	84.517	ENSMUSG00000046589.7
13477	190.311	ENSMUSG00000046591.10
13478	0	ENSMUSG00000046593.3
13479	549	ENSMUSG00000046598.15
13480	270	ENSMUSG00000046603.16
13481	201	ENSMUSG00000046605.14
13482	248.062	ENSMUSG00000046607.6
13483	25.001	ENSMUSG00000046610.15
13484	3	ENSMUSG00000046613.19
13485	0	ENSMUSG00000046615.2
13486	35.998	ENSMUSG00000046618.7
13487	42	ENSMUSG00000046623.8
13488	10	ENSMUSG00000046634.12
13489	2	ENSMUSG00000046637.3
13490	0	ENSMUSG00000046643.2
13491	4.181	ENSMUSG00000046650.4
13492	0	ENSMUSG00000046652.3
13493	128.864	ENSMUSG00000046658.16
13494	218.905	ENSMUSG00000046667.14
13495	1468	ENSMUSG00000046668.9
13496	2350	ENSMUSG00000046671.18
13497	781	ENSMUSG00000046675.7
13498	7	ENSMUSG00000046676.4
13499	2.849	ENSMUSG00000046678.6
13500	248.147	ENSMUSG00000046679.16
13501	36	ENSMUSG00000046688.14
13502	362.116	ENSMUSG00000046691.14
13503	21	ENSMUSG00000046694.6
13504	1266	ENSMUSG00000046697.17
13505	28.384	ENSMUSG00000046699.14
13506	1659	ENSMUSG00000046707.9
13507	5	ENSMUSG00000046709.18
13508	818.953	ENSMUSG00000046711.16
13509	8	ENSMUSG00000046714.7
13510	0	ENSMUSG00000046716.7
13511	0	ENSMUSG00000046717.5
13512	4189	ENSMUSG00000046718.8
13513	25	ENSMUSG00000046719.7
13514	5053	ENSMUSG00000046722.14
13515	0	ENSMUSG00000046723.4
13516	3087.001	ENSMUSG00000046727.13
13517	928	ENSMUSG00000046731.5
13518	295	ENSMUSG00000046733.7
13519	65	ENSMUSG00000046743.6
13520	5	ENSMUSG00000046748.8
13521	0	ENSMUSG00000046750.17
13522	361	ENSMUSG00000046753.10
13523	0	ENSMUSG00000046755.5
13524	1318.232	ENSMUSG00000046756.10
13525	1262	ENSMUSG00000046761.13
13526	916	ENSMUSG00000046768.13
13527	29.163	ENSMUSG00000046774.17
13528	3	ENSMUSG00000046782.14
13529	874	ENSMUSG00000046785.8
13530	1	ENSMUSG00000046790.7
13531	288	ENSMUSG00000046791.8
13532	613.873	ENSMUSG00000046792.8
13533	0	ENSMUSG00000046793.8
13534	1804.867	ENSMUSG00000046794.9
13535	587	ENSMUSG00000046798.14
13536	40	ENSMUSG00000046804.13
13537	303	ENSMUSG00000046805.10
13538	170.133	ENSMUSG00000046806.13
13539	27.053	ENSMUSG00000046807.10
13540	22	ENSMUSG00000046811.3
13541	262	ENSMUSG00000046814.3
13542	5	ENSMUSG00000046818.7
13543	628	ENSMUSG00000046822.13
13544	33.117	ENSMUSG00000046826.7
13545	0	ENSMUSG00000046828.3
13546	5	ENSMUSG00000046834.7
13547	2293	ENSMUSG00000046836.13
13548	8143	ENSMUSG00000046841.5
13549	13	ENSMUSG00000046844.6
13550	0	ENSMUSG00000046845.1
13551	2	ENSMUSG00000046846.4
13552	0	ENSMUSG00000046854.16
13553	1135	ENSMUSG00000046856.13
13554	1277	ENSMUSG00000046861.9
13555	666	ENSMUSG00000046862.14
13556	1079.943	ENSMUSG00000046865.7
13557	599.439	ENSMUSG00000046873.18
13558	166	ENSMUSG00000046876.16
13559	391.372	ENSMUSG00000046879.7
13560	27.446	ENSMUSG00000046881.7
13561	0	ENSMUSG00000046886.6
13562	1666.998	ENSMUSG00000046897.17
13563	123072	ENSMUSG00000046899.7
13564	14	ENSMUSG00000046908.5
13565	283	ENSMUSG00000046909.9
13566	0	ENSMUSG00000046913.3
13567	82	ENSMUSG00000046916.9
13568	0	ENSMUSG00000046922.7
13569	3.023	ENSMUSG00000046924.4
13570	0	ENSMUSG00000046932.2
13571	1.045	ENSMUSG00000046934.5
13572	641.661	ENSMUSG00000046942.17
13573	748.659	ENSMUSG00000046947.12
13574	143.624	ENSMUSG00000046949.16
13575	0	ENSMUSG00000046957.5
13576	15	ENSMUSG00000046959.16
13577	112	ENSMUSG00000046961.8
13578	954.894	ENSMUSG00000046962.16
13579	971	ENSMUSG00000046971.7
13580	19	ENSMUSG00000046974.6
13581	0	ENSMUSG00000046975.7
13582	658	ENSMUSG00000046982.11
13583	1700.001	ENSMUSG00000046985.11
13584	40.001	ENSMUSG00000046991.12
13585	106	ENSMUSG00000046994.9
13586	18	ENSMUSG00000046997.5
13587	21	ENSMUSG00000046999.2
13588	1	ENSMUSG00000047002.2
13589	360	ENSMUSG00000047003.15
13590	7	ENSMUSG00000047013.15
13591	0	ENSMUSG00000047014.7
13592	2.004	ENSMUSG00000047021.14
13593	166.419	ENSMUSG00000047022.18
13594	0	ENSMUSG00000047025.5
13595	0	ENSMUSG00000047026.9
13596	804.663	ENSMUSG00000047030.15
13597	3.894	ENSMUSG00000047031.5
13598	3	ENSMUSG00000047033.2
13599	0	ENSMUSG00000047034.10
13600	1019.171	ENSMUSG00000047036.8
13601	121.526	ENSMUSG00000047037.5
13602	0	ENSMUSG00000047039.4
13603	18	ENSMUSG00000047040.9
13604	421.165	ENSMUSG00000047044.7
13605	871	ENSMUSG00000047045.17
13606	0	ENSMUSG00000047048.4
13607	24.352	ENSMUSG00000047050.2
13608	0	ENSMUSG00000047053.5
13609	58	ENSMUSG00000047067.7
13610	0	ENSMUSG00000047079.1
13611	704	ENSMUSG00000047084.8
13612	0	ENSMUSG00000047085.14
13613	82	ENSMUSG00000047090.13
13614	3	ENSMUSG00000047094.9
13615	874.718	ENSMUSG00000047098.18
13616	0	ENSMUSG00000047102.4
13617	5	ENSMUSG00000047104.5
13618	0	ENSMUSG00000047108.4
13619	0	ENSMUSG00000047109.13
13620	210.999	ENSMUSG00000047115.15
13621	15	ENSMUSG00000047117.13
13622	738	ENSMUSG00000047123.8
13623	9672.726	ENSMUSG00000047126.17
13624	0	ENSMUSG00000047129.11
13625	1144	ENSMUSG00000047139.9
13626	519	ENSMUSG00000047141.5
13627	60	ENSMUSG00000047143.3
13628	137.969	ENSMUSG00000047146.17
13629	0	ENSMUSG00000047149.5
13630	114	ENSMUSG00000047150.8
13631	3426.001	ENSMUSG00000047153.4
13632	6.269	ENSMUSG00000047155.13
13633	4	ENSMUSG00000047161.12
13634	0	ENSMUSG00000047171.8
13635	91.006	ENSMUSG00000047180.8
13636	234.636	ENSMUSG00000047181.12
13637	3038	ENSMUSG00000047182.6
13638	5075.554	ENSMUSG00000047187.9
13639	248	ENSMUSG00000047193.16
13640	1	ENSMUSG00000047197.1
13641	0	ENSMUSG00000047203.3
13642	347.999	ENSMUSG00000047205.12
13643	0	ENSMUSG00000047207.3
13644	2694	ENSMUSG00000047213.14
13645	5591.971	ENSMUSG00000047215.14
13646	2	ENSMUSG00000047216.8
13647	17.037	ENSMUSG00000047220.5
13648	92	ENSMUSG00000047221.5
13649	4	ENSMUSG00000047222.7
13650	0	ENSMUSG00000047225.8
13651	82.999	ENSMUSG00000047227.5
13652	0	ENSMUSG00000047228.9
13653	83	ENSMUSG00000047230.6
13654	0	ENSMUSG00000047237.13
13655	421	ENSMUSG00000047238.4
13656	923	ENSMUSG00000047242.14
13657	54.562	ENSMUSG00000047246.7
13658	485	ENSMUSG00000047248.20
13659	259	ENSMUSG00000047250.13
13660	0	ENSMUSG00000047253.4
13661	18	ENSMUSG00000047257.13
13662	0	ENSMUSG00000047259.3
13663	823	ENSMUSG00000047260.4
13664	70	ENSMUSG00000047261.9
13665	133	ENSMUSG00000047264.8
13666	2165.095	ENSMUSG00000047281.3
13667	714	ENSMUSG00000047284.14
13668	2	ENSMUSG00000047286.7
13669	1	ENSMUSG00000047293.7
13670	0	ENSMUSG00000047295.16
13671	96	ENSMUSG00000047298.3
13672	5.539	ENSMUSG00000047307.2
13673	184	ENSMUSG00000047330.8
13674	13.999	ENSMUSG00000047342.17
13675	0	ENSMUSG00000047343.4
13676	3	ENSMUSG00000047344.9
13677	1.028	ENSMUSG00000047352.6
13678	0	ENSMUSG00000047356.2
13679	16.001	ENSMUSG00000047361.16
13680	0	ENSMUSG00000047363.4
13681	573	ENSMUSG00000047368.4
13682	0	ENSMUSG00000047369.17
13683	397	ENSMUSG00000047371.7
13684	822.173	ENSMUSG00000047379.7
13685	2031	ENSMUSG00000047388.10
13686	0	ENSMUSG00000047390.6
13687	4	ENSMUSG00000047394.9
13688	441.001	ENSMUSG00000047407.17
13689	2987	ENSMUSG00000047409.13
13690	1075.031	ENSMUSG00000047412.16
13691	180	ENSMUSG00000047414.6
13692	57.043	ENSMUSG00000047415.12
13693	889.969	ENSMUSG00000047417.18
13694	11	ENSMUSG00000047419.5
13695	9	ENSMUSG00000047420.8
13696	695	ENSMUSG00000047423.10
13697	92.999	ENSMUSG00000047428.14
13698	421.731	ENSMUSG00000047434.14
13699	5	ENSMUSG00000047441.4
13700	19	ENSMUSG00000047443.14
13701	0	ENSMUSG00000047444.3
13702	1062.603	ENSMUSG00000047446.18
13703	233.999	ENSMUSG00000047454.12
13704	1587	ENSMUSG00000047459.14
13705	2	ENSMUSG00000047462.9
13706	644.649	ENSMUSG00000047466.10
13707	25	ENSMUSG00000047473.14
13708	0	ENSMUSG00000047485.6
13709	0	ENSMUSG00000047492.5
13710	1	ENSMUSG00000047495.15
13711	8.429	ENSMUSG00000047496.6
13712	33	ENSMUSG00000047497.10
13713	1515	ENSMUSG00000047501.3
13714	18	ENSMUSG00000047502.14
13715	109.037	ENSMUSG00000047507.12
13716	0	ENSMUSG00000047508.9
13717	1	ENSMUSG00000047511.6
13718	1527.106	ENSMUSG00000047514.6
13719	8	ENSMUSG00000047515.8
13720	1	ENSMUSG00000047517.12
13721	0	ENSMUSG00000047518.3
13722	2	ENSMUSG00000047528.13
13723	0	ENSMUSG00000047531.9
13724	156	ENSMUSG00000047534.17
13725	0	ENSMUSG00000047535.11
13726	1190.999	ENSMUSG00000047539.9
13727	0	ENSMUSG00000047544.7
13728	0	ENSMUSG00000047545.5
13729	2549.998	ENSMUSG00000047547.14
13730	1763	ENSMUSG00000047554.14
13731	375	ENSMUSG00000047557.2
13732	30.791	ENSMUSG00000047562.3
13733	0	ENSMUSG00000047564.4
13734	0	ENSMUSG00000047565.5
13735	60.115	ENSMUSG00000047583.9
13736	3528	ENSMUSG00000047586.4
13737	39	ENSMUSG00000047591.5
13738	0	ENSMUSG00000047592.17
13739	60.765	ENSMUSG00000047594.4
13740	118.155	ENSMUSG00000047603.9
13741	120.383	ENSMUSG00000047604.3
13742	0	ENSMUSG00000047606.4
13743	518.001	ENSMUSG00000047613.10
13744	203.001	ENSMUSG00000047617.11
13745	0	ENSMUSG00000047619.5
13746	0	ENSMUSG00000047626.4
13747	21	ENSMUSG00000047631.4
13748	454	ENSMUSG00000047632.11
13749	224.054	ENSMUSG00000047635.6
13750	0	ENSMUSG00000047636.3
13751	15	ENSMUSG00000047638.15
13752	0	ENSMUSG00000047641.8
13753	47	ENSMUSG00000047642.15
13754	1043	ENSMUSG00000047648.13
13755	392.257	ENSMUSG00000047649.9
13756	14	ENSMUSG00000047654.6
13757	3.002	ENSMUSG00000047655.2
13758	472	ENSMUSG00000047656.9
13759	76.35	ENSMUSG00000047658.6
13760	0	ENSMUSG00000047667.5
13761	89	ENSMUSG00000047669.8
13762	2	ENSMUSG00000047671.8
13763	1	ENSMUSG00000047674.2
13764	8899.807	ENSMUSG00000047675.15
13765	0	ENSMUSG00000047678.1
13766	2	ENSMUSG00000047686.9
13767	1345.307	ENSMUSG00000047694.12
13768	8.142	ENSMUSG00000047696.16
13769	10.227	ENSMUSG00000047702.2
13770	632	ENSMUSG00000047710.8
13771	153	ENSMUSG00000047712.8
13772	2099.18	ENSMUSG00000047714.14
13773	0	ENSMUSG00000047716.4
13774	542	ENSMUSG00000047719.2
13775	26	ENSMUSG00000047720.7
13776	598.009	ENSMUSG00000047721.8
13777	7	ENSMUSG00000047728.13
13778	74.847	ENSMUSG00000047730.17
13779	6120.835	ENSMUSG00000047731.17
13780	2	ENSMUSG00000047733.10
13781	390	ENSMUSG00000047735.14
13782	1	ENSMUSG00000047746.14
13783	18.451	ENSMUSG00000047747.10
13784	283	ENSMUSG00000047749.2
13785	126	ENSMUSG00000047751.9
13786	42	ENSMUSG00000047757.17
13787	10.351	ENSMUSG00000047759.6
13788	233.998	ENSMUSG00000047766.15
13789	536	ENSMUSG00000047767.17
13790	3	ENSMUSG00000047773.15
13791	3546	ENSMUSG00000047777.9
13792	26.916	ENSMUSG00000047786.12
13793	11.648	ENSMUSG00000047787.8
13794	387	ENSMUSG00000047789.5
13795	155	ENSMUSG00000047793.13
13796	0	ENSMUSG00000047794.6
13797	13	ENSMUSG00000047797.14
13798	25.87	ENSMUSG00000047798.15
13799	0	ENSMUSG00000047799.15
13800	843	ENSMUSG00000047804.15
13801	63.001	ENSMUSG00000047810.9
13802	0	ENSMUSG00000047819.3
13803	357	ENSMUSG00000047821.16
13804	3	ENSMUSG00000047822.8
13805	1099	ENSMUSG00000047824.13
13806	726	ENSMUSG00000047832.9
13807	2	ENSMUSG00000047841.8
13808	1085.977	ENSMUSG00000047842.7
13809	1454.782	ENSMUSG00000047843.16
13810	196.102	ENSMUSG00000047844.3
13811	18.644	ENSMUSG00000047854.5
13812	0	ENSMUSG00000047861.2
13813	5047.003	ENSMUSG00000047866.18
13814	105.001	ENSMUSG00000047867.11
13815	0	ENSMUSG00000047868.6
13816	395.906	ENSMUSG00000047875.6
13817	2322.604	ENSMUSG00000047878.13
13818	1915	ENSMUSG00000047879.17
13819	6	ENSMUSG00000047880.15
13820	1584	ENSMUSG00000047881.14
13821	18	ENSMUSG00000047884.6
13822	485.393	ENSMUSG00000047888.10
13823	0	ENSMUSG00000047889.9
13824	0	ENSMUSG00000047894.2
13825	0	ENSMUSG00000047897.10
13826	18.513	ENSMUSG00000047898.7
13827	7	ENSMUSG00000047904.6
13828	811	ENSMUSG00000047907.11
13829	261.001	ENSMUSG00000047909.11
13830	22	ENSMUSG00000047910.6
13831	2	ENSMUSG00000047911.6
13832	753.068	ENSMUSG00000047921.17
13833	1	ENSMUSG00000047940.13
13834	5399.986	ENSMUSG00000047945.6
13835	22	ENSMUSG00000047953.7
13836	1	ENSMUSG00000047959.4
13837	0	ENSMUSG00000047960.4
13838	96	ENSMUSG00000047963.7
13839	0	ENSMUSG00000047969.5
13840	11	ENSMUSG00000047976.4
13841	1089.852	ENSMUSG00000047977.3
13842	0	ENSMUSG00000047980.6
13843	113	ENSMUSG00000047986.12
13844	1	ENSMUSG00000047988.1
13845	893	ENSMUSG00000047989.11
13846	37	ENSMUSG00000047990.6
13847	1	ENSMUSG00000047992.11
13848	0	ENSMUSG00000047995.7
13849	48	ENSMUSG00000047996.16
13850	3588.007	ENSMUSG00000048000.15
13851	0	ENSMUSG00000048001.7
13852	4.539	ENSMUSG00000048003.12
13853	4.007	ENSMUSG00000048004.15
13854	209.156	ENSMUSG00000048007.4
13855	104.964	ENSMUSG00000048012.19
13856	0	ENSMUSG00000048013.9
13857	0	ENSMUSG00000048015.4
13858	2	ENSMUSG00000048022.11
13859	512	ENSMUSG00000048027.9
13860	16	ENSMUSG00000048029.10
13861	0	ENSMUSG00000048031.15
13862	1.012	ENSMUSG00000048038.8
13863	894.662	ENSMUSG00000048039.8
13864	253.228	ENSMUSG00000048040.8
13865	603	ENSMUSG00000048047.3
13866	226.467	ENSMUSG00000048058.17
13867	0	ENSMUSG00000048062.4
13868	5	ENSMUSG00000048065.8
13869	0	ENSMUSG00000048067.8
13870	162.191	ENSMUSG00000048070.4
13871	12132.044	ENSMUSG00000048076.14
13872	0	ENSMUSG00000048077.6
13873	74	ENSMUSG00000048078.16
13874	26.691	ENSMUSG00000048080.2
13875	915.136	ENSMUSG00000048087.6
13876	101	ENSMUSG00000048096.7
13877	767	ENSMUSG00000048100.13
13878	0	ENSMUSG00000048101.6
13879	55.784	ENSMUSG00000048108.13
13880	745	ENSMUSG00000048109.10
13881	502	ENSMUSG00000048118.17
13882	4205	ENSMUSG00000048120.16
13883	516	ENSMUSG00000048126.16
13884	27	ENSMUSG00000048138.10
13885	29	ENSMUSG00000048142.9
13886	112	ENSMUSG00000048148.18
13887	2	ENSMUSG00000048153.6
13888	1349	ENSMUSG00000048154.17
13889	0	ENSMUSG00000048155.4
13890	260.972	ENSMUSG00000048163.13
13891	1198	ENSMUSG00000048170.14
13892	2	ENSMUSG00000048173.5
13893	34	ENSMUSG00000048174.2
13894	778	ENSMUSG00000048175.13
13895	0	ENSMUSG00000048185.5
13896	284	ENSMUSG00000048186.14
13897	1	ENSMUSG00000048191.15
13898	0	ENSMUSG00000048197.4
13899	95.959	ENSMUSG00000048200.12
13900	0	ENSMUSG00000048206.6
13901	6	ENSMUSG00000048216.13
13902	6	ENSMUSG00000048217.11
13903	93	ENSMUSG00000048218.6
13904	1294.108	ENSMUSG00000048222.3
13905	0	ENSMUSG00000048226.5
13906	1.758	ENSMUSG00000048230.6
13907	0	ENSMUSG00000048231.14
13908	466	ENSMUSG00000048232.12
13909	613.543	ENSMUSG00000048234.13
13910	0	ENSMUSG00000048236.8
13911	14	ENSMUSG00000048240.14
13912	949	ENSMUSG00000048249.14
13913	27.192	ENSMUSG00000048251.15
13914	737	ENSMUSG00000048264.16
13915	1001	ENSMUSG00000048271.14
13916	2265.001	ENSMUSG00000048277.15
13917	136	ENSMUSG00000048279.19
13918	230.369	ENSMUSG00000048280.18
13919	0	ENSMUSG00000048281.9
13920	0	ENSMUSG00000048284.4
13921	3915.001	ENSMUSG00000048285.9
13922	0	ENSMUSG00000048292.3
13923	0	ENSMUSG00000048294.4
13924	0	ENSMUSG00000048299.8
13925	1	ENSMUSG00000048304.8
13926	1724.11	ENSMUSG00000048307.8
13927	1317	ENSMUSG00000048310.8
13928	0	ENSMUSG00000048312.7
13929	232	ENSMUSG00000048327.6
13930	22	ENSMUSG00000048329.7
13931	15.003	ENSMUSG00000048330.14
13932	909.031	ENSMUSG00000048332.13
13933	12	ENSMUSG00000048337.3
13934	9.414	ENSMUSG00000048347.5
13935	5	ENSMUSG00000048349.9
13936	463.76	ENSMUSG00000048351.14
13937	80.772	ENSMUSG00000048355.2
13938	1	ENSMUSG00000048356.6
13939	2.813	ENSMUSG00000048368.9
13940	111.04	ENSMUSG00000048371.8
13941	154	ENSMUSG00000048373.8
13942	8015	ENSMUSG00000048376.6
13943	0	ENSMUSG00000048377.7
13944	0	ENSMUSG00000048378.2
13945	761.184	ENSMUSG00000048379.9
13946	0	ENSMUSG00000048385.9
13947	13.014	ENSMUSG00000048387.8
13948	8	ENSMUSG00000048388.3
13949	0	ENSMUSG00000048391.3
13950	0	ENSMUSG00000048398.7
13951	0	ENSMUSG00000048399.4
13952	0	ENSMUSG00000048400.13
13953	9	ENSMUSG00000048402.14
13954	562.001	ENSMUSG00000048410.17
13955	0	ENSMUSG00000048411.4
13956	42	ENSMUSG00000048416.15
13957	15.038	ENSMUSG00000048424.17
13958	0	ENSMUSG00000048425.3
13959	1557	ENSMUSG00000048429.10
13960	204	ENSMUSG00000048439.15
13961	96.285	ENSMUSG00000048440.16
13962	29	ENSMUSG00000048442.15
13963	69	ENSMUSG00000048445.6
13964	19	ENSMUSG00000048450.10
13965	0	ENSMUSG00000048455.9
13966	0	ENSMUSG00000048456.3
13967	18.205	ENSMUSG00000048458.8
13968	0	ENSMUSG00000048469.6
13969	13	ENSMUSG00000048473.15
13970	16	ENSMUSG00000048478.7
13971	38	ENSMUSG00000048480.5
13972	80	ENSMUSG00000048481.15
13973	70	ENSMUSG00000048482.14
