abundance	gene
ENSMUSG00000031723.8	2.510624	ENSMUSG00000031723.8
ENSMUSG00000031725.8	0	ENSMUSG00000031725.8
ENSMUSG00000031727.8	0.017612	ENSMUSG00000031727.8
ENSMUSG00000031728.10	3.691446	ENSMUSG00000031728.10
ENSMUSG00000031729.6	31.174755	ENSMUSG00000031729.6
ENSMUSG00000031730.18	4.405935	ENSMUSG00000031730.18
ENSMUSG00000031731.16	11.8761	ENSMUSG00000031731.16
ENSMUSG00000031732.12	1.879148	ENSMUSG00000031732.12
ENSMUSG00000031734.13	6.784516	ENSMUSG00000031734.13
ENSMUSG00000031737.11	0.075547	ENSMUSG00000031737.11
ENSMUSG00000031738.14	0	ENSMUSG00000031738.14
ENSMUSG00000031740.8	4.58132	ENSMUSG00000031740.8
ENSMUSG00000031748.16	0.508747	ENSMUSG00000031748.16
ENSMUSG00000031749.12	0.953378	ENSMUSG00000031749.12
ENSMUSG00000031750.15	2.187527	ENSMUSG00000031750.15
ENSMUSG00000031751.14	39.285494	ENSMUSG00000031751.14
ENSMUSG00000031753.16	14.531912	ENSMUSG00000031753.16
ENSMUSG00000031754.10	31.378489	ENSMUSG00000031754.10
ENSMUSG00000031755.6	2.962951	ENSMUSG00000031755.6
ENSMUSG00000031756.5	1.452017	ENSMUSG00000031756.5
ENSMUSG00000031757.7	3.471819	ENSMUSG00000031757.7
ENSMUSG00000031758.10	1.23053	ENSMUSG00000031758.10
ENSMUSG00000031760.9	3.025529	ENSMUSG00000031760.9
ENSMUSG00000031762.7	1217.334103	ENSMUSG00000031762.7
ENSMUSG00000031765.8	481.035286	ENSMUSG00000031765.8
ENSMUSG00000031766.4	0.006057	ENSMUSG00000031766.4
ENSMUSG00000031767.13	4.420683	ENSMUSG00000031767.13
ENSMUSG00000031770.16	48.721709	ENSMUSG00000031770.16
ENSMUSG00000031772.17	0	ENSMUSG00000031772.17
ENSMUSG00000031774.8	48.641237	ENSMUSG00000031774.8
ENSMUSG00000031775.5	1.700177	ENSMUSG00000031775.5
ENSMUSG00000031776.17	13.571462	ENSMUSG00000031776.17
ENSMUSG00000031778.13	0.88579	ENSMUSG00000031778.13
ENSMUSG00000031779.3	0.272382	ENSMUSG00000031779.3
ENSMUSG00000031780.2	0.209151	ENSMUSG00000031780.2
ENSMUSG00000031781.14	43.622253	ENSMUSG00000031781.14
ENSMUSG00000031782.15	49.309089	ENSMUSG00000031782.15
ENSMUSG00000031783.10	36.721919	ENSMUSG00000031783.10
ENSMUSG00000031785.16	27.145025	ENSMUSG00000031785.16
ENSMUSG00000031786.7	0	ENSMUSG00000031786.7
ENSMUSG00000031787.8	3.793676	ENSMUSG00000031787.8
ENSMUSG00000031788.14	14.242425	ENSMUSG00000031788.14
ENSMUSG00000031789.17	0.216334	ENSMUSG00000031789.17
ENSMUSG00000031790.8	30.693248	ENSMUSG00000031790.8
ENSMUSG00000031791.8	1.396071	ENSMUSG00000031791.8
ENSMUSG00000031792.15	27.537128	ENSMUSG00000031792.15
ENSMUSG00000031796.7	47.694358	ENSMUSG00000031796.7
ENSMUSG00000031799.10	289.969095	ENSMUSG00000031799.10
ENSMUSG00000031803.8	2.704203	ENSMUSG00000031803.8
ENSMUSG00000031805.17	6.015852	ENSMUSG00000031805.17
ENSMUSG00000031807.10	23.800613	ENSMUSG00000031807.10
ENSMUSG00000031808.7	2.376865	ENSMUSG00000031808.7
ENSMUSG00000031809.10	0	ENSMUSG00000031809.10
ENSMUSG00000031812.16	84.061623	ENSMUSG00000031812.16
ENSMUSG00000031813.8	31.997384	ENSMUSG00000031813.8
ENSMUSG00000031816.15	13.483026	ENSMUSG00000031816.15
ENSMUSG00000031818.12	988.275388	ENSMUSG00000031818.12
ENSMUSG00000031819.13	93.839953	ENSMUSG00000031819.13
ENSMUSG00000031820.9	129.63664	ENSMUSG00000031820.9
ENSMUSG00000031821.11	17.589954	ENSMUSG00000031821.11
ENSMUSG00000031822.20	3.586087	ENSMUSG00000031822.20
ENSMUSG00000031823.14	8.729579	ENSMUSG00000031823.14
ENSMUSG00000031824.15	2.965567	ENSMUSG00000031824.15
ENSMUSG00000031825.16	3.076824	ENSMUSG00000031825.16
ENSMUSG00000031826.20	26.690001	ENSMUSG00000031826.20
ENSMUSG00000031827.13	247.02827	ENSMUSG00000031827.13
ENSMUSG00000031828.9	1.377022	ENSMUSG00000031828.9
ENSMUSG00000031831.6	0.158029	ENSMUSG00000031831.6
ENSMUSG00000031832.15	3.385028	ENSMUSG00000031832.15
ENSMUSG00000031833.10	0.814741	ENSMUSG00000031833.10
ENSMUSG00000031834.15	15.993644	ENSMUSG00000031834.15
ENSMUSG00000031835.16	33.438122	ENSMUSG00000031835.16
ENSMUSG00000031837.14	0.313642	ENSMUSG00000031837.14
ENSMUSG00000031839.7	63.312898	ENSMUSG00000031839.7
ENSMUSG00000031840.12	3.173398	ENSMUSG00000031840.12
ENSMUSG00000031841.19	3.098466	ENSMUSG00000031841.19
ENSMUSG00000031842.14	0.125427	ENSMUSG00000031842.14
ENSMUSG00000031843.2	20.109143	ENSMUSG00000031843.2
ENSMUSG00000031844.8	88.549582	ENSMUSG00000031844.8
ENSMUSG00000031845.15	1.463779	ENSMUSG00000031845.15
ENSMUSG00000031847.8	1.179051	ENSMUSG00000031847.8
ENSMUSG00000031848.15	73.325927	ENSMUSG00000031848.15
ENSMUSG00000031849.9	1.855971	ENSMUSG00000031849.9
ENSMUSG00000031851.14	7.466575	ENSMUSG00000031851.14
ENSMUSG00000031853.5	2.94569	ENSMUSG00000031853.5
ENSMUSG00000031858.16	11.443779	ENSMUSG00000031858.16
ENSMUSG00000031860.17	5.153043	ENSMUSG00000031860.17
ENSMUSG00000031861.16	2.566259	ENSMUSG00000031861.16
ENSMUSG00000031862.11	8.354275	ENSMUSG00000031862.11
ENSMUSG00000031864.16	12.792135	ENSMUSG00000031864.16
ENSMUSG00000031865.16	21.673249	ENSMUSG00000031865.16
ENSMUSG00000031870.16	1.697374	ENSMUSG00000031870.16
ENSMUSG00000031871.9	70.927032	ENSMUSG00000031871.9
ENSMUSG00000031872.14	0.479989	ENSMUSG00000031872.14
ENSMUSG00000031875.7	25.996205	ENSMUSG00000031875.7
ENSMUSG00000031876.18	0	ENSMUSG00000031876.18
ENSMUSG00000031877.9	0.23965	ENSMUSG00000031877.9
ENSMUSG00000031878.18	19.226811	ENSMUSG00000031878.18
ENSMUSG00000031879.14	38.586038	ENSMUSG00000031879.14
ENSMUSG00000031880.7	2.468875	ENSMUSG00000031880.7
ENSMUSG00000031881.6	0.054822	ENSMUSG00000031881.6
ENSMUSG00000031883.13	0.745308	ENSMUSG00000031883.13
ENSMUSG00000031885.14	12.811841	ENSMUSG00000031885.14
ENSMUSG00000031886.14	0	ENSMUSG00000031886.14
ENSMUSG00000031887.13	6.855551	ENSMUSG00000031887.13
ENSMUSG00000031889.9	6.91108	ENSMUSG00000031889.9
ENSMUSG00000031891.6	5.701599	ENSMUSG00000031891.6
ENSMUSG00000031893.7	0.074154	ENSMUSG00000031893.7
ENSMUSG00000031896.7	0.410556	ENSMUSG00000031896.7
ENSMUSG00000031897.9	17.659289	ENSMUSG00000031897.9
ENSMUSG00000031898.9	0	ENSMUSG00000031898.9
ENSMUSG00000031901.12	1.99875	ENSMUSG00000031901.12
ENSMUSG00000031902.10	3.47821	ENSMUSG00000031902.10
ENSMUSG00000031903.7	2.348729	ENSMUSG00000031903.7
ENSMUSG00000031904.5	3.724992	ENSMUSG00000031904.5
ENSMUSG00000031906.9	0.155452	ENSMUSG00000031906.9
ENSMUSG00000031907.9	2.28262	ENSMUSG00000031907.9
ENSMUSG00000031910.14	0.020435	ENSMUSG00000031910.14
ENSMUSG00000031913.9	18.351941	ENSMUSG00000031913.9
ENSMUSG00000031916.17	7.745934	ENSMUSG00000031916.17
ENSMUSG00000031917.12	26.59349	ENSMUSG00000031917.12
ENSMUSG00000031918.16	11.97241	ENSMUSG00000031918.16
ENSMUSG00000031919.6	0.118811	ENSMUSG00000031919.6
ENSMUSG00000031921.17	6.018656	ENSMUSG00000031921.17
ENSMUSG00000031922.12	6.769134	ENSMUSG00000031922.12
ENSMUSG00000031924.4	11.184054	ENSMUSG00000031924.4
ENSMUSG00000031925.17	0.276199	ENSMUSG00000031925.17
ENSMUSG00000031927.9	0.141391	ENSMUSG00000031927.9
ENSMUSG00000031928.15	7.209932	ENSMUSG00000031928.15
ENSMUSG00000031930.11	8.424212	ENSMUSG00000031930.11
ENSMUSG00000031931.4	5.322403	ENSMUSG00000031931.4
ENSMUSG00000031932.14	0.005536	ENSMUSG00000031932.14
ENSMUSG00000031933.17	0.390068	ENSMUSG00000031933.17
ENSMUSG00000031934.14	2.895466	ENSMUSG00000031934.14
ENSMUSG00000031935.9	17.168206	ENSMUSG00000031935.9
ENSMUSG00000031936.9	0.036862	ENSMUSG00000031936.9
ENSMUSG00000031937.7	10.435958	ENSMUSG00000031937.7
ENSMUSG00000031938.15	11.037548	ENSMUSG00000031938.15
ENSMUSG00000031939.16	25.020417	ENSMUSG00000031939.16
ENSMUSG00000031948.14	41.328587	ENSMUSG00000031948.14
ENSMUSG00000031949.17	0.871923	ENSMUSG00000031949.17
ENSMUSG00000031950.7	71.444958	ENSMUSG00000031950.7
ENSMUSG00000031951.8	1.202134	ENSMUSG00000031951.8
ENSMUSG00000031952.5	0.076462	ENSMUSG00000031952.5
ENSMUSG00000031953.2	3.604389	ENSMUSG00000031953.2
ENSMUSG00000031954.6	53.933591	ENSMUSG00000031954.6
ENSMUSG00000031955.10	25.4295	ENSMUSG00000031955.10
ENSMUSG00000031957.6	1.145511	ENSMUSG00000031957.6
ENSMUSG00000031958.16	0.263704	ENSMUSG00000031958.16
ENSMUSG00000031959.15	1.625481	ENSMUSG00000031959.15
ENSMUSG00000031960.14	27.170182	ENSMUSG00000031960.14
ENSMUSG00000031962.6	0.012308	ENSMUSG00000031962.6
ENSMUSG00000031963.8	2.667607	ENSMUSG00000031963.8
ENSMUSG00000031965.15	0.145641	ENSMUSG00000031965.15
ENSMUSG00000031966.7	0.094415	ENSMUSG00000031966.7
ENSMUSG00000031967.15	35.407174	ENSMUSG00000031967.15
ENSMUSG00000031969.16	6.713932	ENSMUSG00000031969.16
ENSMUSG00000031970.16	0.231547	ENSMUSG00000031970.16
ENSMUSG00000031971.15	0.906062	ENSMUSG00000031971.15
ENSMUSG00000031972.5	0.52469	ENSMUSG00000031972.5
ENSMUSG00000031974.8	2.349795	ENSMUSG00000031974.8
ENSMUSG00000031976.14	1.353829	ENSMUSG00000031976.14
ENSMUSG00000031979.17	5.57735	ENSMUSG00000031979.17
ENSMUSG00000031980.10	7.606045	ENSMUSG00000031980.10
ENSMUSG00000031981.7	1.35791	ENSMUSG00000031981.7
ENSMUSG00000031982.5	1.766755	ENSMUSG00000031982.5
ENSMUSG00000031983.7	9.817508	ENSMUSG00000031983.7
ENSMUSG00000031984.8	6.533342	ENSMUSG00000031984.8
ENSMUSG00000031985.9	18.550706	ENSMUSG00000031985.9
ENSMUSG00000031986.6	3.589638	ENSMUSG00000031986.6
ENSMUSG00000031987.6	9.488824	ENSMUSG00000031987.6
ENSMUSG00000031988.10	5.838023	ENSMUSG00000031988.10
ENSMUSG00000031990.15	1.385901	ENSMUSG00000031990.15
ENSMUSG00000031991.10	0	ENSMUSG00000031991.10
ENSMUSG00000031993.7	3.840952	ENSMUSG00000031993.7
ENSMUSG00000031994.13	0.191196	ENSMUSG00000031994.13
ENSMUSG00000031995.9	3.978198	ENSMUSG00000031995.9
ENSMUSG00000031996.17	52.771383	ENSMUSG00000031996.17
ENSMUSG00000031997.9	0.143273	ENSMUSG00000031997.9
ENSMUSG00000032000.17	7.182609	ENSMUSG00000032000.17
ENSMUSG00000032002.10	74.62286	ENSMUSG00000032002.10
ENSMUSG00000032006.15	0.280547	ENSMUSG00000032006.15
ENSMUSG00000032009.8	1.614044	ENSMUSG00000032009.8
ENSMUSG00000032010.15	11.666916	ENSMUSG00000032010.15
ENSMUSG00000032011.5	6.86071	ENSMUSG00000032011.5
ENSMUSG00000032012.8	3.273176	ENSMUSG00000032012.8
ENSMUSG00000032013.6	0.867924	ENSMUSG00000032013.6
ENSMUSG00000032014.6	239.485392	ENSMUSG00000032014.6
ENSMUSG00000032015.16	3.218705	ENSMUSG00000032015.16
ENSMUSG00000032017.14	0.064231	ENSMUSG00000032017.14
ENSMUSG00000032018.14	6.495679	ENSMUSG00000032018.14
ENSMUSG00000032020.15	0.809589	ENSMUSG00000032020.15
ENSMUSG00000032021.14	0.022711	ENSMUSG00000032021.14
ENSMUSG00000032023.7	0.111177	ENSMUSG00000032023.7
ENSMUSG00000032024.10	8.343198	ENSMUSG00000032024.10
ENSMUSG00000032026.7	88.722592	ENSMUSG00000032026.7
ENSMUSG00000032028.15	0.639425	ENSMUSG00000032028.15
ENSMUSG00000032030.16	4.215616	ENSMUSG00000032030.16
ENSMUSG00000032033.11	1.311201	ENSMUSG00000032033.11
ENSMUSG00000032034.6	0.004165	ENSMUSG00000032034.6
ENSMUSG00000032035.16	2.12272	ENSMUSG00000032035.16
ENSMUSG00000032036.15	0.18008	ENSMUSG00000032036.15
ENSMUSG00000032038.7	17.746037	ENSMUSG00000032038.7
ENSMUSG00000032040.15	7.543456	ENSMUSG00000032040.15
ENSMUSG00000032041.15	1.06008	ENSMUSG00000032041.15
ENSMUSG00000032042.11	31.73826	ENSMUSG00000032042.11
ENSMUSG00000032044.4	6.53655	ENSMUSG00000032044.4
ENSMUSG00000032046.15	52.114622	ENSMUSG00000032046.15
ENSMUSG00000032047.5	41.857271	ENSMUSG00000032047.5
ENSMUSG00000032050.18	27.319235	ENSMUSG00000032050.18
ENSMUSG00000032051.9	55.439625	ENSMUSG00000032051.9
ENSMUSG00000032053.8	0.103416	ENSMUSG00000032053.8
ENSMUSG00000032056.10	0	ENSMUSG00000032056.10
ENSMUSG00000032057.9	0	ENSMUSG00000032057.9
ENSMUSG00000032058.14	4.912392	ENSMUSG00000032058.14
ENSMUSG00000032059.13	51.600688	ENSMUSG00000032059.13
ENSMUSG00000032060.10	660.321902	ENSMUSG00000032060.10
ENSMUSG00000032062.2	43.545681	ENSMUSG00000032062.2
ENSMUSG00000032064.17	2.163686	ENSMUSG00000032064.17
ENSMUSG00000032065.6	0.200194	ENSMUSG00000032065.6
ENSMUSG00000032066.9	0.187815	ENSMUSG00000032066.9
ENSMUSG00000032067.6	13.050732	ENSMUSG00000032067.6
ENSMUSG00000032068.14	77.039408	ENSMUSG00000032068.14
ENSMUSG00000032076.19	0.53124	ENSMUSG00000032076.19
ENSMUSG00000032077.5	16.256799	ENSMUSG00000032077.5
ENSMUSG00000032078.17	56.620854	ENSMUSG00000032078.17
ENSMUSG00000032079.12	0.077301	ENSMUSG00000032079.12
ENSMUSG00000032080.6	101.092843	ENSMUSG00000032080.6
ENSMUSG00000032081.10	3.230272	ENSMUSG00000032081.10
ENSMUSG00000032083.8	515.813218	ENSMUSG00000032083.8
ENSMUSG00000032085.5	9.03335	ENSMUSG00000032085.5
ENSMUSG00000032086.12	7.624519	ENSMUSG00000032086.12
ENSMUSG00000032087.10	0.012399	ENSMUSG00000032087.10
ENSMUSG00000032089.16	0.953473	ENSMUSG00000032089.16
ENSMUSG00000032091.15	1.328984	ENSMUSG00000032091.15
ENSMUSG00000032092.5	24.499271	ENSMUSG00000032092.5
ENSMUSG00000032093.7	0.015231	ENSMUSG00000032093.7
ENSMUSG00000032094.8	0.43847	ENSMUSG00000032094.8
ENSMUSG00000032096.16	43.338707	ENSMUSG00000032096.16
ENSMUSG00000032097.10	11.339359	ENSMUSG00000032097.10
ENSMUSG00000032098.13	0.02202	ENSMUSG00000032098.13
ENSMUSG00000032099.3	0	ENSMUSG00000032099.3
ENSMUSG00000032101.6	0.069091	ENSMUSG00000032101.6
ENSMUSG00000032103.10	2.29796	ENSMUSG00000032103.10
ENSMUSG00000032105.5	1.111924	ENSMUSG00000032105.5
ENSMUSG00000032108.3	0	ENSMUSG00000032108.3
ENSMUSG00000032109.15	2.780461	ENSMUSG00000032109.15
ENSMUSG00000032110.4	0	ENSMUSG00000032110.4
ENSMUSG00000032112.10	101.251303	ENSMUSG00000032112.10
ENSMUSG00000032113.16	2.596573	ENSMUSG00000032113.16
ENSMUSG00000032114.9	6.971366	ENSMUSG00000032114.9
ENSMUSG00000032115.14	46.130456	ENSMUSG00000032115.14
ENSMUSG00000032116.18	144.362898	ENSMUSG00000032116.18
ENSMUSG00000032118.16	8.117848	ENSMUSG00000032118.16
ENSMUSG00000032119.5	4.530324	ENSMUSG00000032119.5
ENSMUSG00000032120.11	13.252897	ENSMUSG00000032120.11
ENSMUSG00000032121.9	5.036592	ENSMUSG00000032121.9
ENSMUSG00000032122.15	0.17722	ENSMUSG00000032122.15
ENSMUSG00000032123.5	11.234449	ENSMUSG00000032123.5
ENSMUSG00000032125.20	1.412607	ENSMUSG00000032125.20
ENSMUSG00000032126.16	95.259245	ENSMUSG00000032126.16
ENSMUSG00000032127.9	9.172274	ENSMUSG00000032127.9
ENSMUSG00000032128.15	0	ENSMUSG00000032128.15
ENSMUSG00000032131.16	0.057915	ENSMUSG00000032131.16
ENSMUSG00000032135.15	3.263563	ENSMUSG00000032135.15
ENSMUSG00000032171.7	5.712799	ENSMUSG00000032171.7
ENSMUSG00000032172.8	0.337603	ENSMUSG00000032172.8
ENSMUSG00000032174.5	0.095868	ENSMUSG00000032174.5
ENSMUSG00000032175.11	3.388626	ENSMUSG00000032175.11
ENSMUSG00000032177.17	1.001326	ENSMUSG00000032177.17
ENSMUSG00000032178.14	12.499219	ENSMUSG00000032178.14
ENSMUSG00000032179.7	0.010341	ENSMUSG00000032179.7
ENSMUSG00000032180.11	8.471905	ENSMUSG00000032180.11
ENSMUSG00000032181.7	0.100686	ENSMUSG00000032181.7
ENSMUSG00000032182.15	20.090644	ENSMUSG00000032182.15
ENSMUSG00000032184.5	8.118228	ENSMUSG00000032184.5
ENSMUSG00000032185.15	27.630188	ENSMUSG00000032185.15
ENSMUSG00000032186.15	0.049963	ENSMUSG00000032186.15
ENSMUSG00000032187.16	8.944657	ENSMUSG00000032187.16
ENSMUSG00000032191.6	0	ENSMUSG00000032191.6
ENSMUSG00000032192.9	1.071023	ENSMUSG00000032192.9
ENSMUSG00000032193.9	11.464945	ENSMUSG00000032193.9
ENSMUSG00000032194.9	4.126734	ENSMUSG00000032194.9
ENSMUSG00000032198.9	9.242257	ENSMUSG00000032198.9
ENSMUSG00000032199.13	68.282587	ENSMUSG00000032199.13
ENSMUSG00000032202.11	4.857917	ENSMUSG00000032202.11
ENSMUSG00000032204.13	0.123321	ENSMUSG00000032204.13
ENSMUSG00000032207.10	0.655134	ENSMUSG00000032207.10
ENSMUSG00000032212.10	4.449253	ENSMUSG00000032212.10
ENSMUSG00000032215.15	19.429468	ENSMUSG00000032215.15
ENSMUSG00000032216.15	52.757586	ENSMUSG00000032216.15
ENSMUSG00000032217.13	5.097614	ENSMUSG00000032217.13
ENSMUSG00000032218.7	2.651644	ENSMUSG00000032218.7
ENSMUSG00000032220.10	12.717434	ENSMUSG00000032220.10
ENSMUSG00000032221.14	0.118191	ENSMUSG00000032221.14
ENSMUSG00000032224.15	0.422757	ENSMUSG00000032224.15
ENSMUSG00000032226.5	0.465068	ENSMUSG00000032226.5
ENSMUSG00000032228.16	11.782368	ENSMUSG00000032228.16
ENSMUSG00000032231.14	535.715244	ENSMUSG00000032231.14
ENSMUSG00000032232.14	12.740612	ENSMUSG00000032232.14
ENSMUSG00000032235.15	1.67185	ENSMUSG00000032235.15
ENSMUSG00000032238.17	2.019967	ENSMUSG00000032238.17
ENSMUSG00000032239.10	17.800776	ENSMUSG00000032239.10
ENSMUSG00000032243.8	0.530172	ENSMUSG00000032243.8
ENSMUSG00000032244.9	11.103114	ENSMUSG00000032244.9
ENSMUSG00000032245.12	23.108986	ENSMUSG00000032245.12
ENSMUSG00000032246.14	30.721568	ENSMUSG00000032246.14
ENSMUSG00000032249.14	72.015376	ENSMUSG00000032249.14
ENSMUSG00000032251.12	1.703612	ENSMUSG00000032251.12
ENSMUSG00000032252.14	2.4038	ENSMUSG00000032252.14
ENSMUSG00000032253.13	1.139849	ENSMUSG00000032253.13
ENSMUSG00000032254.10	4.973352	ENSMUSG00000032254.10
ENSMUSG00000032257.6	0.087146	ENSMUSG00000032257.6
ENSMUSG00000032258.15	0.604655	ENSMUSG00000032258.15
ENSMUSG00000032259.8	0.00804	ENSMUSG00000032259.8
ENSMUSG00000032261.16	9.600291	ENSMUSG00000032261.16
ENSMUSG00000032262.13	0.187973	ENSMUSG00000032262.13
ENSMUSG00000032263.14	8.747822	ENSMUSG00000032263.14
ENSMUSG00000032264.9	4.043281	ENSMUSG00000032264.9
ENSMUSG00000032265.14	22.994701	ENSMUSG00000032265.14
ENSMUSG00000032267.8	1.649147	ENSMUSG00000032267.8
ENSMUSG00000032268.13	0.020596	ENSMUSG00000032268.13
ENSMUSG00000032269.8	0	ENSMUSG00000032269.8
ENSMUSG00000032271.13	1.247976	ENSMUSG00000032271.13
ENSMUSG00000032274.9	0.026095	ENSMUSG00000032274.9
ENSMUSG00000032278.11	0.358452	ENSMUSG00000032278.11
ENSMUSG00000032279.11	21.47278	ENSMUSG00000032279.11
ENSMUSG00000032280.16	17.353556	ENSMUSG00000032280.16
ENSMUSG00000032281.11	1.299081	ENSMUSG00000032281.11
ENSMUSG00000032285.15	2.139992	ENSMUSG00000032285.15
ENSMUSG00000032288.9	23.812268	ENSMUSG00000032288.9
ENSMUSG00000032289.15	0.274411	ENSMUSG00000032289.15
ENSMUSG00000032290.7	7.577602	ENSMUSG00000032290.7
ENSMUSG00000032291.8	3.374284	ENSMUSG00000032291.8
ENSMUSG00000032292.8	0	ENSMUSG00000032292.8
ENSMUSG00000032293.8	12.837959	ENSMUSG00000032293.8
ENSMUSG00000032294.17	207.277487	ENSMUSG00000032294.17
ENSMUSG00000032295.15	20.360748	ENSMUSG00000032295.15
ENSMUSG00000032297.11	0	ENSMUSG00000032297.11
ENSMUSG00000032298.13	2.019975	ENSMUSG00000032298.13
ENSMUSG00000032299.10	211.458235	ENSMUSG00000032299.10
ENSMUSG00000032300.7	12.966245	ENSMUSG00000032300.7
ENSMUSG00000032301.13	126.796058	ENSMUSG00000032301.13
ENSMUSG00000032303.8	0.009	ENSMUSG00000032303.8
ENSMUSG00000032305.15	11.248019	ENSMUSG00000032305.15
ENSMUSG00000032306.14	3.230885	ENSMUSG00000032306.14
ENSMUSG00000032307.16	17.332987	ENSMUSG00000032307.16
ENSMUSG00000032308.9	1.888582	ENSMUSG00000032308.9
ENSMUSG00000032309.15	19.888775	ENSMUSG00000032309.15
ENSMUSG00000032310.4	0.011164	ENSMUSG00000032310.4
ENSMUSG00000032311.17	1.42746	ENSMUSG00000032311.17
ENSMUSG00000032312.7	28.729113	ENSMUSG00000032312.7
ENSMUSG00000032313.11	0.293344	ENSMUSG00000032313.11
ENSMUSG00000032314.14	68.883047	ENSMUSG00000032314.14
ENSMUSG00000032315.6	0.295804	ENSMUSG00000032315.6
ENSMUSG00000032316.8	47.591807	ENSMUSG00000032316.8
ENSMUSG00000032318.12	0.573594	ENSMUSG00000032318.12
ENSMUSG00000032320.7	27.146279	ENSMUSG00000032320.7
ENSMUSG00000032322.14	20.031878	ENSMUSG00000032322.14
ENSMUSG00000032323.13	46.512012	ENSMUSG00000032323.13
ENSMUSG00000032324.11	23.696976	ENSMUSG00000032324.11
ENSMUSG00000032327.14	12.374155	ENSMUSG00000032327.14
ENSMUSG00000032328.12	26.36351	ENSMUSG00000032328.12
ENSMUSG00000032329.4	4.518763	ENSMUSG00000032329.4
ENSMUSG00000032330.7	158.315809	ENSMUSG00000032330.7
ENSMUSG00000032332.17	4.131087	ENSMUSG00000032332.17
ENSMUSG00000032333.6	5.377172	ENSMUSG00000032333.6
ENSMUSG00000032334.10	0.303068	ENSMUSG00000032334.10
ENSMUSG00000032336.17	90.167574	ENSMUSG00000032336.17
ENSMUSG00000032338.9	0.009444	ENSMUSG00000032338.9
ENSMUSG00000032340.8	0.94307	ENSMUSG00000032340.8
ENSMUSG00000032342.13	2.861615	ENSMUSG00000032342.13
ENSMUSG00000032343.15	0	ENSMUSG00000032343.15
ENSMUSG00000032344.17	0.141072	ENSMUSG00000032344.17
ENSMUSG00000032346.7	0	ENSMUSG00000032346.7
ENSMUSG00000032348.6	4.441115	ENSMUSG00000032348.6
ENSMUSG00000032349.13	11.852325	ENSMUSG00000032349.13
ENSMUSG00000032350.9	3.60304	ENSMUSG00000032350.9
ENSMUSG00000032352.16	21.394977	ENSMUSG00000032352.16
ENSMUSG00000032353.9	77.146614	ENSMUSG00000032353.9
ENSMUSG00000032355.16	0	ENSMUSG00000032355.16
ENSMUSG00000032356.12	0.323105	ENSMUSG00000032356.12
ENSMUSG00000032357.12	0.800543	ENSMUSG00000032357.12
ENSMUSG00000032358.12	1.608295	ENSMUSG00000032358.12
ENSMUSG00000032359.14	28.116034	ENSMUSG00000032359.14
ENSMUSG00000032360.16	0	ENSMUSG00000032360.16
ENSMUSG00000032363.15	0.543186	ENSMUSG00000032363.15
ENSMUSG00000032366.15	156.018207	ENSMUSG00000032366.15
ENSMUSG00000032368.14	0.034846	ENSMUSG00000032368.14
ENSMUSG00000032369.13	10.026345	ENSMUSG00000032369.13
ENSMUSG00000032370.8	8.423264	ENSMUSG00000032370.8
ENSMUSG00000032372.14	0.469196	ENSMUSG00000032372.14
ENSMUSG00000032373.15	0.196643	ENSMUSG00000032373.15
ENSMUSG00000032374.14	14.206952	ENSMUSG00000032374.14
ENSMUSG00000032375.15	3.641294	ENSMUSG00000032375.15
ENSMUSG00000032376.12	17.16535	ENSMUSG00000032376.12
ENSMUSG00000032377.8	0.062521	ENSMUSG00000032377.8
ENSMUSG00000032380.9	21.094155	ENSMUSG00000032380.9
ENSMUSG00000032381.5	32.438515	ENSMUSG00000032381.5
ENSMUSG00000032382.14	43.426725	ENSMUSG00000032382.14
ENSMUSG00000032383.7	580.168829	ENSMUSG00000032383.7
ENSMUSG00000032384.16	1.091189	ENSMUSG00000032384.16
ENSMUSG00000032386.15	5.400094	ENSMUSG00000032386.15
ENSMUSG00000032387.15	2.582751	ENSMUSG00000032387.15
ENSMUSG00000032388.7	19.941112	ENSMUSG00000032388.7
ENSMUSG00000032392.11	2.273063	ENSMUSG00000032392.11
ENSMUSG00000032393.15	12.909332	ENSMUSG00000032393.15
ENSMUSG00000032394.6	0.184942	ENSMUSG00000032394.6
ENSMUSG00000032396.17	3.277109	ENSMUSG00000032396.17
ENSMUSG00000032397.7	13.026497	ENSMUSG00000032397.7
ENSMUSG00000032398.7	6.699325	ENSMUSG00000032398.7
ENSMUSG00000032399.8	471.661201	ENSMUSG00000032399.8
ENSMUSG00000032400.18	2.290857	ENSMUSG00000032400.18
ENSMUSG00000032401.15	0	ENSMUSG00000032401.15
ENSMUSG00000032402.12	3.858348	ENSMUSG00000032402.12
ENSMUSG00000032403.8	3.438637	ENSMUSG00000032403.8
ENSMUSG00000032405.10	6.829385	ENSMUSG00000032405.10
ENSMUSG00000032407.14	57.44594	ENSMUSG00000032407.14
ENSMUSG00000032409.15	1.076179	ENSMUSG00000032409.15
ENSMUSG00000032410.13	1.401763	ENSMUSG00000032410.13
ENSMUSG00000032411.15	9.028819	ENSMUSG00000032411.15
ENSMUSG00000032412.8	33.28964	ENSMUSG00000032412.8
ENSMUSG00000032413.12	6.267223	ENSMUSG00000032413.12
ENSMUSG00000032415.14	0.779285	ENSMUSG00000032415.14
ENSMUSG00000032417.10	1.388153	ENSMUSG00000032417.10
ENSMUSG00000032418.15	40.983312	ENSMUSG00000032418.15
