abundance	gene
ENSMUSG00000040359.14	8.850664	ENSMUSG00000040359.14
ENSMUSG00000040363.15	5.137153	ENSMUSG00000040363.15
ENSMUSG00000040364.8	0.149541	ENSMUSG00000040364.8
ENSMUSG00000040365.14	51.377533	ENSMUSG00000040365.14
ENSMUSG00000040367.2	0.110163	ENSMUSG00000040367.2
ENSMUSG00000040370.13	14.256333	ENSMUSG00000040370.13
ENSMUSG00000040372.2	0.021399	ENSMUSG00000040372.2
ENSMUSG00000040373.12	0.211779	ENSMUSG00000040373.12
ENSMUSG00000040374.13	14.907519	ENSMUSG00000040374.13
ENSMUSG00000040380.14	0.276557	ENSMUSG00000040380.14
ENSMUSG00000040383.16	5.912041	ENSMUSG00000040383.16
ENSMUSG00000040385.7	279.454309	ENSMUSG00000040385.7
ENSMUSG00000040387.16	0.0545	ENSMUSG00000040387.16
ENSMUSG00000040389.15	5.60284	ENSMUSG00000040389.15
ENSMUSG00000040390.13	4.918072	ENSMUSG00000040390.13
ENSMUSG00000040396.12	4.658621	ENSMUSG00000040396.12
ENSMUSG00000040405.13	3.644736	ENSMUSG00000040405.13
ENSMUSG00000040407.18	7.929911	ENSMUSG00000040407.18
ENSMUSG00000040410.14	4.548039	ENSMUSG00000040410.14
ENSMUSG00000040412.16	0.355528	ENSMUSG00000040412.16
ENSMUSG00000040413.15	1.389034	ENSMUSG00000040413.15
ENSMUSG00000040414.8	10.187507	ENSMUSG00000040414.8
ENSMUSG00000040415.15	20.300073	ENSMUSG00000040415.15
ENSMUSG00000040420.15	0	ENSMUSG00000040420.15
ENSMUSG00000040423.10	2.728481	ENSMUSG00000040423.10
ENSMUSG00000040424.15	0.362484	ENSMUSG00000040424.15
ENSMUSG00000040428.19	3.073533	ENSMUSG00000040428.19
ENSMUSG00000040429.6	1.897859	ENSMUSG00000040429.6
ENSMUSG00000040430.18	1.002839	ENSMUSG00000040430.18
ENSMUSG00000040432.5	0.067508	ENSMUSG00000040432.5
ENSMUSG00000040433.16	18.273434	ENSMUSG00000040433.16
ENSMUSG00000040434.16	4.53171	ENSMUSG00000040434.16
ENSMUSG00000040435.12	87.755833	ENSMUSG00000040435.12
ENSMUSG00000040441.11	3.740251	ENSMUSG00000040441.11
ENSMUSG00000040446.4	2.657203	ENSMUSG00000040446.4
ENSMUSG00000040447.15	3.777594	ENSMUSG00000040447.15
ENSMUSG00000040451.18	18.341774	ENSMUSG00000040451.18
ENSMUSG00000040452.9	0	ENSMUSG00000040452.9
ENSMUSG00000040455.17	2.259468	ENSMUSG00000040455.17
ENSMUSG00000040456.2	0	ENSMUSG00000040456.2
ENSMUSG00000040459.11	18.231976	ENSMUSG00000040459.11
ENSMUSG00000040462.13	35.153338	ENSMUSG00000040462.13
ENSMUSG00000040463.16	36.024004	ENSMUSG00000040463.16
ENSMUSG00000040464.15	4.596337	ENSMUSG00000040464.15
ENSMUSG00000040466.16	28.164324	ENSMUSG00000040466.16
ENSMUSG00000040471.17	0.059825	ENSMUSG00000040471.17
ENSMUSG00000040472.15	21.219131	ENSMUSG00000040472.15
ENSMUSG00000040473.15	0.307117	ENSMUSG00000040473.15
ENSMUSG00000040478.14	0.00827	ENSMUSG00000040478.14
ENSMUSG00000040479.11	24.128518	ENSMUSG00000040479.11
ENSMUSG00000040481.17	8.36652	ENSMUSG00000040481.17
ENSMUSG00000040482.16	30.232606	ENSMUSG00000040482.16
ENSMUSG00000040483.15	24.855979	ENSMUSG00000040483.15
ENSMUSG00000040485.5	0	ENSMUSG00000040485.5
ENSMUSG00000040488.17	1.819623	ENSMUSG00000040488.17
ENSMUSG00000040489.5	0.09084	ENSMUSG00000040489.5
ENSMUSG00000040490.4	0.084534	ENSMUSG00000040490.4
ENSMUSG00000040495.4	0.114325	ENSMUSG00000040495.4
ENSMUSG00000040498.7	0.957707	ENSMUSG00000040498.7
ENSMUSG00000040502.5	1.619801	ENSMUSG00000040502.5
ENSMUSG00000040505.13	0.043185	ENSMUSG00000040505.13
ENSMUSG00000040506.16	28.367611	ENSMUSG00000040506.16
ENSMUSG00000040511.14	46.010483	ENSMUSG00000040511.14
ENSMUSG00000040514.6	0	ENSMUSG00000040514.6
ENSMUSG00000040520.7	2.547519	ENSMUSG00000040520.7
ENSMUSG00000040521.11	21.107536	ENSMUSG00000040521.11
ENSMUSG00000040522.5	0.099846	ENSMUSG00000040522.5
ENSMUSG00000040524.9	2.541261	ENSMUSG00000040524.9
ENSMUSG00000040525.13	1.558997	ENSMUSG00000040525.13
ENSMUSG00000040528.15	0.162224	ENSMUSG00000040528.15
ENSMUSG00000040532.14	12.065525	ENSMUSG00000040532.14
ENSMUSG00000040533.7	0.194294	ENSMUSG00000040533.7
ENSMUSG00000040536.15	0.014569	ENSMUSG00000040536.15
ENSMUSG00000040537.17	0.098875	ENSMUSG00000040537.17
ENSMUSG00000040541.8	0	ENSMUSG00000040541.8
ENSMUSG00000040543.16	0.014395	ENSMUSG00000040543.16
ENSMUSG00000040548.16	32.698751	ENSMUSG00000040548.16
ENSMUSG00000040549.16	4.113534	ENSMUSG00000040549.16
ENSMUSG00000040550.17	8.307191	ENSMUSG00000040550.17
ENSMUSG00000040552.8	0.285347	ENSMUSG00000040552.8
ENSMUSG00000040554.10	0.022033	ENSMUSG00000040554.10
ENSMUSG00000040557.14	9.837808	ENSMUSG00000040557.14
ENSMUSG00000040560.10	2.199718	ENSMUSG00000040560.10
ENSMUSG00000040562.12	26.790176	ENSMUSG00000040562.12
ENSMUSG00000040563.13	0.470549	ENSMUSG00000040563.13
ENSMUSG00000040564.14	13.899383	ENSMUSG00000040564.14
ENSMUSG00000040565.8	4.293417	ENSMUSG00000040565.8
ENSMUSG00000040569.13	3.509447	ENSMUSG00000040569.13
ENSMUSG00000040570.14	0.476643	ENSMUSG00000040570.14
ENSMUSG00000040576.8	0	ENSMUSG00000040576.8
ENSMUSG00000040583.8	0	ENSMUSG00000040583.8
ENSMUSG00000040584.8	16.553323	ENSMUSG00000040584.8
ENSMUSG00000040586.8	2.726026	ENSMUSG00000040586.8
ENSMUSG00000040591.18	4.912906	ENSMUSG00000040591.18
ENSMUSG00000040592.11	0.383822	ENSMUSG00000040592.11
ENSMUSG00000040594.19	1.760009	ENSMUSG00000040594.19
ENSMUSG00000040596.15	2.631481	ENSMUSG00000040596.15
ENSMUSG00000040599.13	12.051649	ENSMUSG00000040599.13
ENSMUSG00000040600.9	1.379713	ENSMUSG00000040600.9
ENSMUSG00000040601.13	0	ENSMUSG00000040601.13
ENSMUSG00000040605.7	23.609075	ENSMUSG00000040605.7
ENSMUSG00000040606.13	39.472515	ENSMUSG00000040606.13
ENSMUSG00000040610.7	0.070696	ENSMUSG00000040610.7
ENSMUSG00000040612.13	0.490754	ENSMUSG00000040612.13
ENSMUSG00000040613.14	1.162827	ENSMUSG00000040613.14
ENSMUSG00000040614.14	0.028581	ENSMUSG00000040614.14
ENSMUSG00000040616.3	2.177236	ENSMUSG00000040616.3
ENSMUSG00000040618.7	6.748828	ENSMUSG00000040618.7
ENSMUSG00000040620.15	4.450467	ENSMUSG00000040620.15
ENSMUSG00000040621.14	1.849357	ENSMUSG00000040621.14
ENSMUSG00000040624.18	5.51297	ENSMUSG00000040624.18
ENSMUSG00000040627.14	0.053822	ENSMUSG00000040627.14
ENSMUSG00000040629.8	0	ENSMUSG00000040629.8
ENSMUSG00000040631.8	3.705261	ENSMUSG00000040631.8
ENSMUSG00000040632.16	0.075338	ENSMUSG00000040632.16
ENSMUSG00000040640.11	0.081858	ENSMUSG00000040640.11
ENSMUSG00000040648.14	3.451906	ENSMUSG00000040648.14
ENSMUSG00000040649.15	49.54684	ENSMUSG00000040649.15
ENSMUSG00000040650.8	0	ENSMUSG00000040650.8
ENSMUSG00000040651.9	4.187626	ENSMUSG00000040651.9
ENSMUSG00000040652.16	40.861239	ENSMUSG00000040652.16
ENSMUSG00000040653.6	0.761676	ENSMUSG00000040653.6
ENSMUSG00000040658.7	1.012878	ENSMUSG00000040658.7
ENSMUSG00000040659.3	58.011041	ENSMUSG00000040659.3
ENSMUSG00000040660.6	0	ENSMUSG00000040660.6
ENSMUSG00000040661.6	2.861967	ENSMUSG00000040661.6
ENSMUSG00000040663.9	2.323743	ENSMUSG00000040663.9
ENSMUSG00000040666.19	1.645862	ENSMUSG00000040666.19
ENSMUSG00000040667.11	25.746741	ENSMUSG00000040667.11
ENSMUSG00000040669.14	7.175554	ENSMUSG00000040669.14
ENSMUSG00000040675.17	4.488976	ENSMUSG00000040675.17
ENSMUSG00000040680.9	0.182086	ENSMUSG00000040680.9
ENSMUSG00000040681.16	1217.943211	ENSMUSG00000040681.16
ENSMUSG00000040687.16	2.758571	ENSMUSG00000040687.16
ENSMUSG00000040688.16	11.690767	ENSMUSG00000040688.16
ENSMUSG00000040690.15	6.454462	ENSMUSG00000040690.15
ENSMUSG00000040693.7	0.097418	ENSMUSG00000040693.7
ENSMUSG00000040694.4	0.251935	ENSMUSG00000040694.4
ENSMUSG00000040697.10	3.248327	ENSMUSG00000040697.10
ENSMUSG00000040699.13	48.239474	ENSMUSG00000040699.13
ENSMUSG00000040701.16	6.629607	ENSMUSG00000040701.16
ENSMUSG00000040703.11	6.044867	ENSMUSG00000040703.11
ENSMUSG00000040706.4	0	ENSMUSG00000040706.4
ENSMUSG00000040710.10	0.392865	ENSMUSG00000040710.10
ENSMUSG00000040711.8	1.723236	ENSMUSG00000040711.8
ENSMUSG00000040712.16	4.837595	ENSMUSG00000040712.16
ENSMUSG00000040713.12	4741.976829	ENSMUSG00000040713.12
ENSMUSG00000040714.14	3.65705	ENSMUSG00000040714.14
ENSMUSG00000040715.12	5.883955	ENSMUSG00000040715.12
ENSMUSG00000040717.6	0.285806	ENSMUSG00000040717.6
ENSMUSG00000040720.15	9.312992	ENSMUSG00000040720.15
ENSMUSG00000040721.9	0.118521	ENSMUSG00000040721.9
ENSMUSG00000040722.7	17.02342	ENSMUSG00000040722.7
ENSMUSG00000040723.14	7.465341	ENSMUSG00000040723.14
ENSMUSG00000040724.5	0.018101	ENSMUSG00000040724.5
ENSMUSG00000040725.13	24.044705	ENSMUSG00000040725.13
ENSMUSG00000040726.10	0.216423	ENSMUSG00000040726.10
ENSMUSG00000040728.15	10.807942	ENSMUSG00000040728.15
ENSMUSG00000040729.8	1.313973	ENSMUSG00000040729.8
ENSMUSG00000040731.13	81.420013	ENSMUSG00000040731.13
ENSMUSG00000040732.20	0.940132	ENSMUSG00000040732.20
ENSMUSG00000040734.14	12.75023	ENSMUSG00000040734.14
ENSMUSG00000040738.10	29.144128	ENSMUSG00000040738.10
ENSMUSG00000040740.7	0.196846	ENSMUSG00000040740.7
ENSMUSG00000040746.15	172.985572	ENSMUSG00000040746.15
ENSMUSG00000040747.9	1.763192	ENSMUSG00000040747.9
ENSMUSG00000040749.11	2.314636	ENSMUSG00000040749.11
ENSMUSG00000040751.12	1.573261	ENSMUSG00000040751.12
ENSMUSG00000040752.16	0.289629	ENSMUSG00000040752.16
ENSMUSG00000040759.9	0.725363	ENSMUSG00000040759.9
ENSMUSG00000040760.11	9.123061	ENSMUSG00000040760.11
ENSMUSG00000040761.16	6.99944	ENSMUSG00000040761.16
ENSMUSG00000040767.10	11.538639	ENSMUSG00000040767.10
ENSMUSG00000040770.5	0.027845	ENSMUSG00000040770.5
ENSMUSG00000040771.14	7.660301	ENSMUSG00000040771.14
ENSMUSG00000040774.15	10.610417	ENSMUSG00000040774.15
ENSMUSG00000040782.12	55.752	ENSMUSG00000040782.12
ENSMUSG00000040785.19	16.803776	ENSMUSG00000040785.19
ENSMUSG00000040794.5	0.370595	ENSMUSG00000040794.5
ENSMUSG00000040795.12	7.866323	ENSMUSG00000040795.12
ENSMUSG00000040797.16	0.006298	ENSMUSG00000040797.16
ENSMUSG00000040808.4	184.789875	ENSMUSG00000040808.4
ENSMUSG00000040809.10	4.008125	ENSMUSG00000040809.10
ENSMUSG00000040811.15	29.330959	ENSMUSG00000040811.15
ENSMUSG00000040812.14	0.005673	ENSMUSG00000040812.14
ENSMUSG00000040813.16	55.282345	ENSMUSG00000040813.16
ENSMUSG00000040818.10	6.497913	ENSMUSG00000040818.10
ENSMUSG00000040820.16	2.990073	ENSMUSG00000040820.16
ENSMUSG00000040822.7	22.177273	ENSMUSG00000040822.7
ENSMUSG00000040824.3	14.682908	ENSMUSG00000040824.3
ENSMUSG00000040828.10	0.445926	ENSMUSG00000040828.10
ENSMUSG00000040829.14	0.098749	ENSMUSG00000040829.14
ENSMUSG00000040836.15	0.525042	ENSMUSG00000040836.15
ENSMUSG00000040838.10	0.00147	ENSMUSG00000040838.10
ENSMUSG00000040841.5	3.060906	ENSMUSG00000040841.5
ENSMUSG00000040842.17	29.53897	ENSMUSG00000040842.17
ENSMUSG00000040843.10	22.99075	ENSMUSG00000040843.10
ENSMUSG00000040848.11	3.022365	ENSMUSG00000040848.11
ENSMUSG00000040850.17	7.416795	ENSMUSG00000040850.17
ENSMUSG00000040852.6	1.024434	ENSMUSG00000040852.6
ENSMUSG00000040855.15	2.483932	ENSMUSG00000040855.15
ENSMUSG00000040856.17	68.465207	ENSMUSG00000040856.17
ENSMUSG00000040857.15	2.592746	ENSMUSG00000040857.15
ENSMUSG00000040859.14	28.388357	ENSMUSG00000040859.14
ENSMUSG00000040860.16	1.491868	ENSMUSG00000040860.16
ENSMUSG00000040865.15	1.056496	ENSMUSG00000040865.15
ENSMUSG00000040866.13	0	ENSMUSG00000040866.13
ENSMUSG00000040867.13	0.053649	ENSMUSG00000040867.13
ENSMUSG00000040875.12	2.813189	ENSMUSG00000040875.12
ENSMUSG00000040877.16	3.669059	ENSMUSG00000040877.16
ENSMUSG00000040883.18	14.160571	ENSMUSG00000040883.18
ENSMUSG00000040888.10	14.009075	ENSMUSG00000040888.10
ENSMUSG00000040891.6	0.545761	ENSMUSG00000040891.6
ENSMUSG00000040896.16	0.379095	ENSMUSG00000040896.16
ENSMUSG00000040899.14	0	ENSMUSG00000040899.14
ENSMUSG00000040901.8	0.056364	ENSMUSG00000040901.8
ENSMUSG00000040904.10	0.301284	ENSMUSG00000040904.10
ENSMUSG00000040907.15	0.518208	ENSMUSG00000040907.15
ENSMUSG00000040913.11	11.301183	ENSMUSG00000040913.11
ENSMUSG00000040918.12	7.608497	ENSMUSG00000040918.12
ENSMUSG00000040919.13	0.069293	ENSMUSG00000040919.13
ENSMUSG00000040928.15	23.864503	ENSMUSG00000040928.15
ENSMUSG00000040929.17	1.238033	ENSMUSG00000040929.17
ENSMUSG00000040935.12	0	ENSMUSG00000040935.12
ENSMUSG00000040936.15	2.044751	ENSMUSG00000040936.15
ENSMUSG00000040938.16	0.62167	ENSMUSG00000040938.16
ENSMUSG00000040940.18	67.46886	ENSMUSG00000040940.18
ENSMUSG00000040943.12	1.002587	ENSMUSG00000040943.12
ENSMUSG00000040945.13	44.123	ENSMUSG00000040945.13
ENSMUSG00000040950.13	0.09549	ENSMUSG00000040950.13
ENSMUSG00000040952.16	1658.449005	ENSMUSG00000040952.16
ENSMUSG00000040957.15	5.210622	ENSMUSG00000040957.15
ENSMUSG00000040963.15	0.08076	ENSMUSG00000040963.15
ENSMUSG00000040964.16	3.450673	ENSMUSG00000040964.16
ENSMUSG00000040966.10	0.073818	ENSMUSG00000040966.10
ENSMUSG00000040969.14	0.014427	ENSMUSG00000040969.14
ENSMUSG00000040972.8	0.039353	ENSMUSG00000040972.8
ENSMUSG00000040978.4	1.877937	ENSMUSG00000040978.4
ENSMUSG00000040985.13	0.171364	ENSMUSG00000040985.13
ENSMUSG00000040987.15	3.762492	ENSMUSG00000040987.15
ENSMUSG00000040990.17	20.677917	ENSMUSG00000040990.17
ENSMUSG00000040997.13	15.48282	ENSMUSG00000040997.13
ENSMUSG00000040998.18	1.625415	ENSMUSG00000040998.18
ENSMUSG00000041000.8	3.196054	ENSMUSG00000041000.8
ENSMUSG00000041009.8	0.04476	ENSMUSG00000041009.8
ENSMUSG00000041012.4	6.255392	ENSMUSG00000041012.4
ENSMUSG00000041014.17	0	ENSMUSG00000041014.17
ENSMUSG00000041020.14	3.85895	ENSMUSG00000041020.14
ENSMUSG00000041025.15	3.196072	ENSMUSG00000041025.15
ENSMUSG00000041028.16	66.502407	ENSMUSG00000041028.16
ENSMUSG00000041035.9	12.74809	ENSMUSG00000041035.9
ENSMUSG00000041037.8	3.739372	ENSMUSG00000041037.8
ENSMUSG00000041040.12	3.765071	ENSMUSG00000041040.12
ENSMUSG00000041044.9	0.005568	ENSMUSG00000041044.9
ENSMUSG00000041046.7	27.105605	ENSMUSG00000041046.7
ENSMUSG00000041052.8	0.011863	ENSMUSG00000041052.8
ENSMUSG00000041057.10	55.072495	ENSMUSG00000041057.10
ENSMUSG00000041058.15	8.42397	ENSMUSG00000041058.15
ENSMUSG00000041062.7	0	ENSMUSG00000041062.7
ENSMUSG00000041064.13	0.350086	ENSMUSG00000041064.13
ENSMUSG00000041068.6	0	ENSMUSG00000041068.6
ENSMUSG00000041073.10	13.257337	ENSMUSG00000041073.10
ENSMUSG00000041075.8	4.466639	ENSMUSG00000041075.8
ENSMUSG00000041078.7	0.14018	ENSMUSG00000041078.7
ENSMUSG00000041079.12	2.124705	ENSMUSG00000041079.12
ENSMUSG00000041084.8	122.53429	ENSMUSG00000041084.8
ENSMUSG00000041096.13	2.228808	ENSMUSG00000041096.13
ENSMUSG00000041112.17	4.412137	ENSMUSG00000041112.17
ENSMUSG00000041115.16	1.031551	ENSMUSG00000041115.16
ENSMUSG00000041117.8	0.628424	ENSMUSG00000041117.8
ENSMUSG00000041119.12	16.664674	ENSMUSG00000041119.12
ENSMUSG00000041120.6	90.821506	ENSMUSG00000041120.6
ENSMUSG00000041124.11	8.401028	ENSMUSG00000041124.11
ENSMUSG00000041126.16	45.566025	ENSMUSG00000041126.16
ENSMUSG00000041130.10	10.942035	ENSMUSG00000041130.10
ENSMUSG00000041132.11	1.627669	ENSMUSG00000041132.11
ENSMUSG00000041133.11	17.004975	ENSMUSG00000041133.11
ENSMUSG00000041134.15	0.392157	ENSMUSG00000041134.15
ENSMUSG00000041135.15	2.010386	ENSMUSG00000041135.15
ENSMUSG00000041138.16	0	ENSMUSG00000041138.16
ENSMUSG00000041141.7	0.011816	ENSMUSG00000041141.7
ENSMUSG00000041143.16	5.455401	ENSMUSG00000041143.16
ENSMUSG00000041144.11	0.590365	ENSMUSG00000041144.11
ENSMUSG00000041147.10	2.87028	ENSMUSG00000041147.10
ENSMUSG00000041153.9	5.414357	ENSMUSG00000041153.9
ENSMUSG00000041161.8	3.214512	ENSMUSG00000041161.8
ENSMUSG00000041164.15	8.022003	ENSMUSG00000041164.15
ENSMUSG00000041165.6	0	ENSMUSG00000041165.6
ENSMUSG00000041168.10	21.247445	ENSMUSG00000041168.10
ENSMUSG00000041180.13	0.344627	ENSMUSG00000041180.13
ENSMUSG00000041187.16	8.306953	ENSMUSG00000041187.16
ENSMUSG00000041189.9	3.716809	ENSMUSG00000041189.9
ENSMUSG00000041193.15	0.869977	ENSMUSG00000041193.15
ENSMUSG00000041199.3	3.644059	ENSMUSG00000041199.3
ENSMUSG00000041202.12	0.011939	ENSMUSG00000041202.12
ENSMUSG00000041203.9	75.309036	ENSMUSG00000041203.9
ENSMUSG00000041205.8	0.014974	ENSMUSG00000041205.8
ENSMUSG00000041215.16	7.492959	ENSMUSG00000041215.16
ENSMUSG00000041216.15	0.467672	ENSMUSG00000041216.15
ENSMUSG00000041219.14	1.520341	ENSMUSG00000041219.14
ENSMUSG00000041220.10	2.318693	ENSMUSG00000041220.10
ENSMUSG00000041225.16	4.879807	ENSMUSG00000041225.16
ENSMUSG00000041229.15	10.912323	ENSMUSG00000041229.15
ENSMUSG00000041231.15	39.628969	ENSMUSG00000041231.15
ENSMUSG00000041235.12	5.085033	ENSMUSG00000041235.12
ENSMUSG00000041236.8	15.158717	ENSMUSG00000041236.8
ENSMUSG00000041237.12	0.348718	ENSMUSG00000041237.12
ENSMUSG00000041238.16	6.318585	ENSMUSG00000041238.16
ENSMUSG00000041241.12	8.167669	ENSMUSG00000041241.12
ENSMUSG00000041245.13	3.583365	ENSMUSG00000041245.13
ENSMUSG00000041247.8	0.007433	ENSMUSG00000041247.8
ENSMUSG00000041248.9	0.008288	ENSMUSG00000041248.9
ENSMUSG00000041255.2	0	ENSMUSG00000041255.2
ENSMUSG00000041258.18	19.685586	ENSMUSG00000041258.18
ENSMUSG00000041261.9	0.163752	ENSMUSG00000041261.9
ENSMUSG00000041263.14	16.446215	ENSMUSG00000041263.14
ENSMUSG00000041264.16	7.673702	ENSMUSG00000041264.16
ENSMUSG00000041268.17	6.478833	ENSMUSG00000041268.17
ENSMUSG00000041272.11	0.152839	ENSMUSG00000041272.11
ENSMUSG00000041278.10	14.052115	ENSMUSG00000041278.10
ENSMUSG00000041287.5	12.162526	ENSMUSG00000041287.5
ENSMUSG00000041293.5	0.056671	ENSMUSG00000041293.5
ENSMUSG00000041297.8	12.502219	ENSMUSG00000041297.8
ENSMUSG00000041298.15	1.925118	ENSMUSG00000041298.15
ENSMUSG00000041301.15	0.104958	ENSMUSG00000041301.15
ENSMUSG00000041303.7	7.884966	ENSMUSG00000041303.7
ENSMUSG00000041308.6	1.472246	ENSMUSG00000041308.6
ENSMUSG00000041309.17	0.540321	ENSMUSG00000041309.17
ENSMUSG00000041313.14	10.327498	ENSMUSG00000041313.14
ENSMUSG00000041319.14	6.536977	ENSMUSG00000041319.14
ENSMUSG00000041323.6	1.500089	ENSMUSG00000041323.6
ENSMUSG00000041324.14	23.074066	ENSMUSG00000041324.14
ENSMUSG00000041328.16	7.680012	ENSMUSG00000041328.16
ENSMUSG00000041329.13	0.166285	ENSMUSG00000041329.13
ENSMUSG00000041333.6	0	ENSMUSG00000041333.6
ENSMUSG00000041341.10	8.689242	ENSMUSG00000041341.10
ENSMUSG00000041343.19	1.208513	ENSMUSG00000041343.19
ENSMUSG00000041346.11	3.537443	ENSMUSG00000041346.11
ENSMUSG00000041347.5	0.149299	ENSMUSG00000041347.5
ENSMUSG00000041351.16	47.724385	ENSMUSG00000041351.16
ENSMUSG00000041353.12	3.662049	ENSMUSG00000041353.12
ENSMUSG00000041354.16	14.612606	ENSMUSG00000041354.16
ENSMUSG00000041355.13	355.961466	ENSMUSG00000041355.13
ENSMUSG00000041358.1	0.006517	ENSMUSG00000041358.1
ENSMUSG00000041359.14	0	ENSMUSG00000041359.14
ENSMUSG00000041360.8	29.695521	ENSMUSG00000041360.8
ENSMUSG00000041361.13	4.352011	ENSMUSG00000041361.13
ENSMUSG00000041362.17	5.754042	ENSMUSG00000041362.17
ENSMUSG00000041372.10	0.249824	ENSMUSG00000041372.10
ENSMUSG00000041375.18	45.033147	ENSMUSG00000041375.18
ENSMUSG00000041377.12	0.316286	ENSMUSG00000041377.12
ENSMUSG00000041378.2	14.992874	ENSMUSG00000041378.2
ENSMUSG00000041380.13	0	ENSMUSG00000041380.13
ENSMUSG00000041390.18	7.760132	ENSMUSG00000041390.18
ENSMUSG00000041396.13	1.792318	ENSMUSG00000041396.13
ENSMUSG00000041399.3	0	ENSMUSG00000041399.3
ENSMUSG00000041406.14	3.679	ENSMUSG00000041406.14
ENSMUSG00000041408.18	58.451723	ENSMUSG00000041408.18
ENSMUSG00000041415.10	7.7563	ENSMUSG00000041415.10
ENSMUSG00000041417.15	5.693227	ENSMUSG00000041417.15
ENSMUSG00000041420.18	2.312408	ENSMUSG00000041420.18
ENSMUSG00000041423.16	0.021926	ENSMUSG00000041423.16
ENSMUSG00000041426.12	10.551021	ENSMUSG00000041426.12
ENSMUSG00000041429.3	2.977698	ENSMUSG00000041429.3
ENSMUSG00000041431.16	10.591985	ENSMUSG00000041431.16
ENSMUSG00000041438.8	8.405901	ENSMUSG00000041438.8
ENSMUSG00000041439.15	1.148485	ENSMUSG00000041439.15
ENSMUSG00000041440.18	3.745901	ENSMUSG00000041440.18
ENSMUSG00000041444.14	0.933173	ENSMUSG00000041444.14
ENSMUSG00000041445.9	1.239647	ENSMUSG00000041445.9
ENSMUSG00000041453.12	210.550584	ENSMUSG00000041453.12
ENSMUSG00000041459.15	185.752332	ENSMUSG00000041459.15
ENSMUSG00000041460.15	0.026986	ENSMUSG00000041460.15
ENSMUSG00000041468.7	0	ENSMUSG00000041468.7
ENSMUSG00000041471.9	2.882864	ENSMUSG00000041471.9
ENSMUSG00000041476.12	2.719618	ENSMUSG00000041476.12
ENSMUSG00000041477.14	0.901442	ENSMUSG00000041477.14
ENSMUSG00000041479.14	0.093864	ENSMUSG00000041479.14
ENSMUSG00000041481.17	0.265996	ENSMUSG00000041481.17
ENSMUSG00000041482.17	1.159122	ENSMUSG00000041482.17
ENSMUSG00000041483.14	2.025167	ENSMUSG00000041483.14
ENSMUSG00000041488.16	59.044802	ENSMUSG00000041488.16
ENSMUSG00000041491.8	1.499569	ENSMUSG00000041491.8
ENSMUSG00000041498.13	0.289023	ENSMUSG00000041498.13
ENSMUSG00000041505.15	0	ENSMUSG00000041505.15
ENSMUSG00000041506.15	16.140687	ENSMUSG00000041506.15
ENSMUSG00000041515.10	12.642528	ENSMUSG00000041515.10
ENSMUSG00000041523.3	0.081631	ENSMUSG00000041523.3
ENSMUSG00000041528.15	13.498627	ENSMUSG00000041528.15
ENSMUSG00000041530.16	1.346036	ENSMUSG00000041530.16
ENSMUSG00000041534.9	0	ENSMUSG00000041534.9
ENSMUSG00000041536.13	0.047526	ENSMUSG00000041536.13
ENSMUSG00000041538.16	0.176718	ENSMUSG00000041538.16
ENSMUSG00000041540.16	1.015305	ENSMUSG00000041540.16
ENSMUSG00000041544.11	0.136708	ENSMUSG00000041544.11
ENSMUSG00000041548.4	84.480969	ENSMUSG00000041548.4
ENSMUSG00000041550.4	0.071177	ENSMUSG00000041550.4
ENSMUSG00000041552.7	0.036036	ENSMUSG00000041552.7
ENSMUSG00000041556.8	0.764458	ENSMUSG00000041556.8
ENSMUSG00000041559.7	0.837865	ENSMUSG00000041559.7
ENSMUSG00000041560.12	62.824627	ENSMUSG00000041560.12
ENSMUSG00000041565.17	0.217232	ENSMUSG00000041565.17
ENSMUSG00000041566.3	0.006576	ENSMUSG00000041566.3
ENSMUSG00000041567.3	0.032975	ENSMUSG00000041567.3
ENSMUSG00000041570.14	5.456869	ENSMUSG00000041570.14
ENSMUSG00000041571.9	84.389973	ENSMUSG00000041571.9
ENSMUSG00000041577.5	4.820513	ENSMUSG00000041577.5
ENSMUSG00000041578.15	0.035199	ENSMUSG00000041578.15
ENSMUSG00000041583.8	0	ENSMUSG00000041583.8
ENSMUSG00000041592.16	6.634566	ENSMUSG00000041592.16
ENSMUSG00000041594.18	1.753187	ENSMUSG00000041594.18
ENSMUSG00000041598.7	27.255837	ENSMUSG00000041598.7
ENSMUSG00000041605.16	0.911385	ENSMUSG00000041605.16
ENSMUSG00000041607.17	3.633308	ENSMUSG00000041607.17
ENSMUSG00000041608.8	0.162906	ENSMUSG00000041608.8
ENSMUSG00000041609.16	25.062156	ENSMUSG00000041609.16
ENSMUSG00000041616.9	0	ENSMUSG00000041616.9
ENSMUSG00000041617.10	0.109428	ENSMUSG00000041617.10
ENSMUSG00000041620.8	0.815459	ENSMUSG00000041620.8
ENSMUSG00000041623.17	7.321523	ENSMUSG00000041623.17
ENSMUSG00000041624.10	0	ENSMUSG00000041624.10
ENSMUSG00000041625.15	2.638723	ENSMUSG00000041625.15
ENSMUSG00000041629.7	12.94476	ENSMUSG00000041629.7
ENSMUSG00000041632.7	9.574803	ENSMUSG00000041632.7
ENSMUSG00000041633.14	1.460495	ENSMUSG00000041633.14
ENSMUSG00000041638.18	56.765155	ENSMUSG00000041638.18
