abundance	gene
ENSMUSG00000039115.13	1.425464	ENSMUSG00000039115.13
ENSMUSG00000039116.7	3.864277	ENSMUSG00000039116.7
ENSMUSG00000039117.16	5.549441	ENSMUSG00000039117.16
ENSMUSG00000039126.10	1.650494	ENSMUSG00000039126.10
ENSMUSG00000039128.13	229.855932	ENSMUSG00000039128.13
ENSMUSG00000039130.18	14.130138	ENSMUSG00000039130.18
ENSMUSG00000039131.15	56.663678	ENSMUSG00000039131.15
ENSMUSG00000039137.18	0.574854	ENSMUSG00000039137.18
ENSMUSG00000039145.16	0.704759	ENSMUSG00000039145.16
ENSMUSG00000039146.5	0.579894	ENSMUSG00000039146.5
ENSMUSG00000039148.5	60.883837	ENSMUSG00000039148.5
ENSMUSG00000039153.17	0.087412	ENSMUSG00000039153.17
ENSMUSG00000039154.8	0.084339	ENSMUSG00000039154.8
ENSMUSG00000039155.15	0.10994	ENSMUSG00000039155.15
ENSMUSG00000039156.19	2.325332	ENSMUSG00000039156.19
ENSMUSG00000039157.12	5.167042	ENSMUSG00000039157.12
ENSMUSG00000039158.11	0.409858	ENSMUSG00000039158.11
ENSMUSG00000039159.16	22.899644	ENSMUSG00000039159.16
ENSMUSG00000039163.10	18.111216	ENSMUSG00000039163.10
ENSMUSG00000039164.2	0.76449	ENSMUSG00000039164.2
ENSMUSG00000039166.16	11.454038	ENSMUSG00000039166.16
ENSMUSG00000039167.12	8.188717	ENSMUSG00000039167.12
ENSMUSG00000039168.15	176.488182	ENSMUSG00000039168.15
ENSMUSG00000039174.14	0	ENSMUSG00000039174.14
ENSMUSG00000039176.17	179.220596	ENSMUSG00000039176.17
ENSMUSG00000039178.9	13.340312	ENSMUSG00000039178.9
ENSMUSG00000039179.13	0	ENSMUSG00000039179.13
ENSMUSG00000039182.6	4.38169	ENSMUSG00000039182.6
ENSMUSG00000039183.6	27.729491	ENSMUSG00000039183.6
ENSMUSG00000039187.16	0.525098	ENSMUSG00000039187.16
ENSMUSG00000039191.12	2.887337	ENSMUSG00000039191.12
ENSMUSG00000039193.9	0.111046	ENSMUSG00000039193.9
ENSMUSG00000039194.16	0.294094	ENSMUSG00000039194.16
ENSMUSG00000039195.4	30.559481	ENSMUSG00000039195.4
ENSMUSG00000039196.2	1.117285	ENSMUSG00000039196.2
ENSMUSG00000039197.10	14.246956	ENSMUSG00000039197.10
ENSMUSG00000039198.8	0	ENSMUSG00000039198.8
ENSMUSG00000039199.6	1.319304	ENSMUSG00000039199.6
ENSMUSG00000039200.16	0.133372	ENSMUSG00000039200.16
ENSMUSG00000039201.9	2.048811	ENSMUSG00000039201.9
ENSMUSG00000039202.12	5.939381	ENSMUSG00000039202.12
ENSMUSG00000039205.16	12.891666	ENSMUSG00000039205.16
ENSMUSG00000039206.13	0.786664	ENSMUSG00000039206.13
ENSMUSG00000039208.15	18.796161	ENSMUSG00000039208.15
ENSMUSG00000039209.12	2.348505	ENSMUSG00000039209.12
ENSMUSG00000039210.16	2.016689	ENSMUSG00000039210.16
ENSMUSG00000039215.5	0	ENSMUSG00000039215.5
ENSMUSG00000039217.13	1.175528	ENSMUSG00000039217.13
ENSMUSG00000039218.17	12.877454	ENSMUSG00000039218.17
ENSMUSG00000039219.18	3.078034	ENSMUSG00000039219.18
ENSMUSG00000039220.16	5.114592	ENSMUSG00000039220.16
ENSMUSG00000039221.10	369.208484	ENSMUSG00000039221.10
ENSMUSG00000039224.1	0.032677	ENSMUSG00000039224.1
ENSMUSG00000039230.14	17.282565	ENSMUSG00000039230.14
ENSMUSG00000039231.18	3.10398	ENSMUSG00000039231.18
ENSMUSG00000039232.12	1.18029	ENSMUSG00000039232.12
ENSMUSG00000039233.12	7.139759	ENSMUSG00000039233.12
ENSMUSG00000039234.11	51.999019	ENSMUSG00000039234.11
ENSMUSG00000039236.18	140.988476	ENSMUSG00000039236.18
ENSMUSG00000039238.6	0.105487	ENSMUSG00000039238.6
ENSMUSG00000039239.14	3.154876	ENSMUSG00000039239.14
ENSMUSG00000039242.10	8.339057	ENSMUSG00000039242.10
ENSMUSG00000039244.10	13.670547	ENSMUSG00000039244.10
ENSMUSG00000039246.8	3.342215	ENSMUSG00000039246.8
ENSMUSG00000039252.11	0.04454	ENSMUSG00000039252.11
ENSMUSG00000039253.7	1.460057	ENSMUSG00000039253.7
ENSMUSG00000039254.16	2.154899	ENSMUSG00000039254.16
ENSMUSG00000039257.11	0.180636	ENSMUSG00000039257.11
ENSMUSG00000039262.16	5.203961	ENSMUSG00000039262.16
ENSMUSG00000039263.16	31.44456	ENSMUSG00000039263.16
ENSMUSG00000039264.9	0.13546	ENSMUSG00000039264.9
ENSMUSG00000039269.5	0	ENSMUSG00000039269.5
ENSMUSG00000039270.9	0.532987	ENSMUSG00000039270.9
ENSMUSG00000039275.9	4.718102	ENSMUSG00000039275.9
ENSMUSG00000039278.10	0.361086	ENSMUSG00000039278.10
ENSMUSG00000039285.12	20.322959	ENSMUSG00000039285.12
ENSMUSG00000039286.12	12.603066	ENSMUSG00000039286.12
ENSMUSG00000039294.14	12.10775	ENSMUSG00000039294.14
ENSMUSG00000039296.15	0	ENSMUSG00000039296.15
ENSMUSG00000039298.16	1.491169	ENSMUSG00000039298.16
ENSMUSG00000039304.11	0.301366	ENSMUSG00000039304.11
ENSMUSG00000039307.16	2.720149	ENSMUSG00000039307.16
ENSMUSG00000039308.6	2.712128	ENSMUSG00000039308.6
ENSMUSG00000039313.14	0.013128	ENSMUSG00000039313.14
ENSMUSG00000039315.15	0.10009	ENSMUSG00000039315.15
ENSMUSG00000039316.14	1.387534	ENSMUSG00000039316.14
ENSMUSG00000039318.12	6.453162	ENSMUSG00000039318.12
ENSMUSG00000039321.1	0.299652	ENSMUSG00000039321.1
ENSMUSG00000039323.18	50.860722	ENSMUSG00000039323.18
ENSMUSG00000039328.11	0.624489	ENSMUSG00000039328.11
ENSMUSG00000039329.8	25.440915	ENSMUSG00000039329.8
ENSMUSG00000039330.5	1.226687	ENSMUSG00000039330.5
ENSMUSG00000039335.11	0	ENSMUSG00000039335.11
ENSMUSG00000039337.3	0.027322	ENSMUSG00000039337.3
ENSMUSG00000039342.5	0	ENSMUSG00000039342.5
ENSMUSG00000039345.16	5.16692	ENSMUSG00000039345.16
ENSMUSG00000039347.7	1.850804	ENSMUSG00000039347.7
ENSMUSG00000039349.5	3.127735	ENSMUSG00000039349.5
ENSMUSG00000039354.16	6.27258	ENSMUSG00000039354.16
ENSMUSG00000039356.15	4.569544	ENSMUSG00000039356.15
ENSMUSG00000039357.2	4.361493	ENSMUSG00000039357.2
ENSMUSG00000039358.3	0	ENSMUSG00000039358.3
ENSMUSG00000039361.11	40.335133	ENSMUSG00000039361.11
ENSMUSG00000039364.13	3.536676	ENSMUSG00000039364.13
ENSMUSG00000039367.11	52.585164	ENSMUSG00000039367.11
ENSMUSG00000039372.5	0.005657	ENSMUSG00000039372.5
ENSMUSG00000039375.16	0	ENSMUSG00000039375.16
ENSMUSG00000039376.13	0.056177	ENSMUSG00000039376.13
ENSMUSG00000039377.7	2.916814	ENSMUSG00000039377.7
ENSMUSG00000039382.12	50.24226	ENSMUSG00000039382.12
ENSMUSG00000039384.8	0.913763	ENSMUSG00000039384.8
ENSMUSG00000039385.5	0.045855	ENSMUSG00000039385.5
ENSMUSG00000039391.11	0	ENSMUSG00000039391.11
ENSMUSG00000039395.8	4.246316	ENSMUSG00000039395.8
ENSMUSG00000039396.11	0.311694	ENSMUSG00000039396.11
ENSMUSG00000039405.7	7.089678	ENSMUSG00000039405.7
ENSMUSG00000039410.16	0.180866	ENSMUSG00000039410.16
ENSMUSG00000039414.10	2.460368	ENSMUSG00000039414.10
ENSMUSG00000039419.17	0.037498	ENSMUSG00000039419.17
ENSMUSG00000039427.14	11.964513	ENSMUSG00000039427.14
ENSMUSG00000039428.11	16.600636	ENSMUSG00000039428.11
ENSMUSG00000039431.16	5.73073	ENSMUSG00000039431.16
ENSMUSG00000039438.7	4.384002	ENSMUSG00000039438.7
ENSMUSG00000039449.14	7.664488	ENSMUSG00000039449.14
ENSMUSG00000039450.11	8.072094	ENSMUSG00000039450.11
ENSMUSG00000039452.6	1.424572	ENSMUSG00000039452.6
ENSMUSG00000039456.10	9.838482	ENSMUSG00000039456.10
ENSMUSG00000039457.4	0.900394	ENSMUSG00000039457.4
ENSMUSG00000039458.15	1.546807	ENSMUSG00000039458.15
ENSMUSG00000039461.12	22.998257	ENSMUSG00000039461.12
ENSMUSG00000039462.4	0	ENSMUSG00000039462.4
ENSMUSG00000039463.14	2.341624	ENSMUSG00000039463.14
ENSMUSG00000039470.15	1.658526	ENSMUSG00000039470.15
ENSMUSG00000039473.8	7.322885	ENSMUSG00000039473.8
ENSMUSG00000039474.13	8.791058	ENSMUSG00000039474.13
ENSMUSG00000039476.13	0.101532	ENSMUSG00000039476.13
ENSMUSG00000039477.16	5.420479	ENSMUSG00000039477.16
ENSMUSG00000039478.15	0.494408	ENSMUSG00000039478.15
ENSMUSG00000039480.14	3.01471	ENSMUSG00000039480.14
ENSMUSG00000039481.5	3.033467	ENSMUSG00000039481.5
ENSMUSG00000039483.10	6.022528	ENSMUSG00000039483.10
ENSMUSG00000039485.8	0.79409	ENSMUSG00000039485.8
ENSMUSG00000039488.15	0.007941	ENSMUSG00000039488.15
ENSMUSG00000039492.7	0	ENSMUSG00000039492.7
ENSMUSG00000039496.8	0.735248	ENSMUSG00000039496.8
ENSMUSG00000039497.8	4.717316	ENSMUSG00000039497.8
ENSMUSG00000039501.14	2.717463	ENSMUSG00000039501.14
ENSMUSG00000039508.6	0	ENSMUSG00000039508.6
ENSMUSG00000039509.8	3.736039	ENSMUSG00000039509.8
ENSMUSG00000039512.12	1.382611	ENSMUSG00000039512.12
ENSMUSG00000039515.11	109.068344	ENSMUSG00000039515.11
ENSMUSG00000039518.7	0.139511	ENSMUSG00000039518.7
ENSMUSG00000039519.6	0.025253	ENSMUSG00000039519.6
ENSMUSG00000039521.13	0.021125	ENSMUSG00000039521.13
ENSMUSG00000039523.16	2.618515	ENSMUSG00000039523.16
ENSMUSG00000039529.9	2.442966	ENSMUSG00000039529.9
ENSMUSG00000039530.17	27.375833	ENSMUSG00000039530.17
ENSMUSG00000039531.8	3.018567	ENSMUSG00000039531.8
ENSMUSG00000039533.8	0.156321	ENSMUSG00000039533.8
ENSMUSG00000039536.16	21.802545	ENSMUSG00000039536.16
ENSMUSG00000039539.13	0	ENSMUSG00000039539.13
ENSMUSG00000039540.9	0	ENSMUSG00000039540.9
ENSMUSG00000039542.16	4.002059	ENSMUSG00000039542.16
ENSMUSG00000039543.16	0.022551	ENSMUSG00000039543.16
ENSMUSG00000039546.9	0.112421	ENSMUSG00000039546.9
ENSMUSG00000039552.14	0.021351	ENSMUSG00000039552.14
ENSMUSG00000039555.14	0	ENSMUSG00000039555.14
ENSMUSG00000039556.16	27.035481	ENSMUSG00000039556.16
ENSMUSG00000039568.6	10.376629	ENSMUSG00000039568.6
ENSMUSG00000039577.17	0.369816	ENSMUSG00000039577.17
ENSMUSG00000039578.17	4.069315	ENSMUSG00000039578.17
ENSMUSG00000039579.15	0.006818	ENSMUSG00000039579.15
ENSMUSG00000039585.15	1.273379	ENSMUSG00000039585.15
ENSMUSG00000039599.16	6.359267	ENSMUSG00000039599.16
ENSMUSG00000039601.16	0.325468	ENSMUSG00000039601.16
ENSMUSG00000039607.16	0.126414	ENSMUSG00000039607.16
ENSMUSG00000039608.6	0	ENSMUSG00000039608.6
ENSMUSG00000039611.2	0.17668	ENSMUSG00000039611.2
ENSMUSG00000039615.9	66.870581	ENSMUSG00000039615.9
ENSMUSG00000039616.10	1.431321	ENSMUSG00000039616.10
ENSMUSG00000039620.17	1.826282	ENSMUSG00000039620.17
ENSMUSG00000039621.13	7.819756	ENSMUSG00000039621.13
ENSMUSG00000039623.13	3.571218	ENSMUSG00000039623.13
ENSMUSG00000039628.9	0.162815	ENSMUSG00000039628.9
ENSMUSG00000039629.14	0.155471	ENSMUSG00000039629.14
ENSMUSG00000039630.10	177.281791	ENSMUSG00000039630.10
ENSMUSG00000039632.13	0.074554	ENSMUSG00000039632.13
ENSMUSG00000039633.7	1.257085	ENSMUSG00000039633.7
ENSMUSG00000039634.12	0.907929	ENSMUSG00000039634.12
ENSMUSG00000039637.15	14.491398	ENSMUSG00000039637.15
ENSMUSG00000039639.7	0	ENSMUSG00000039639.7
ENSMUSG00000039640.7	35.244157	ENSMUSG00000039640.7
ENSMUSG00000039646.5	3.002194	ENSMUSG00000039646.5
ENSMUSG00000039648.14	1.836263	ENSMUSG00000039648.14
ENSMUSG00000039652.16	0.261698	ENSMUSG00000039652.16
ENSMUSG00000039653.9	1.146595	ENSMUSG00000039653.9
ENSMUSG00000039656.17	10.196482	ENSMUSG00000039656.17
ENSMUSG00000039660.16	8.780883	ENSMUSG00000039660.16
ENSMUSG00000039661.14	0.052696	ENSMUSG00000039661.14
ENSMUSG00000039662.16	5.180843	ENSMUSG00000039662.16
ENSMUSG00000039670.2	4.793988	ENSMUSG00000039670.2
ENSMUSG00000039671.18	9.450255	ENSMUSG00000039671.18
ENSMUSG00000039672.12	0.772685	ENSMUSG00000039672.12
ENSMUSG00000039676.4	0.197593	ENSMUSG00000039676.4
ENSMUSG00000039678.12	4.817846	ENSMUSG00000039678.12
ENSMUSG00000039680.10	103.473236	ENSMUSG00000039680.10
ENSMUSG00000039682.12	40.618818	ENSMUSG00000039682.12
ENSMUSG00000039683.16	0.151353	ENSMUSG00000039683.16
ENSMUSG00000039686.14	1.80063	ENSMUSG00000039686.14
ENSMUSG00000039691.10	0	ENSMUSG00000039691.10
ENSMUSG00000039693.11	2.011114	ENSMUSG00000039693.11
ENSMUSG00000039697.16	3.04391	ENSMUSG00000039697.16
ENSMUSG00000039699.14	0	ENSMUSG00000039699.14
ENSMUSG00000039701.11	9.678937	ENSMUSG00000039701.11
ENSMUSG00000039703.15	11.857719	ENSMUSG00000039703.15
ENSMUSG00000039704.7	0.78252	ENSMUSG00000039704.7
ENSMUSG00000039706.11	0.948567	ENSMUSG00000039706.11
ENSMUSG00000039710.14	0	ENSMUSG00000039710.14
ENSMUSG00000039713.17	0.9834	ENSMUSG00000039713.17
ENSMUSG00000039714.9	0	ENSMUSG00000039714.9
ENSMUSG00000039715.8	5.125685	ENSMUSG00000039715.8
ENSMUSG00000039716.12	1.846585	ENSMUSG00000039716.12
ENSMUSG00000039717.16	0	ENSMUSG00000039717.16
ENSMUSG00000039720.7	2.354065	ENSMUSG00000039720.7
ENSMUSG00000039725.6	4.488933	ENSMUSG00000039725.6
ENSMUSG00000039728.15	0.003611	ENSMUSG00000039728.15
ENSMUSG00000039735.16	2.333402	ENSMUSG00000039735.16
ENSMUSG00000039737.11	39.881109	ENSMUSG00000039737.11
ENSMUSG00000039738.16	2.701102	ENSMUSG00000039738.16
ENSMUSG00000039740.6	4.208839	ENSMUSG00000039740.6
ENSMUSG00000039741.15	0.356977	ENSMUSG00000039741.15
ENSMUSG00000039742.15	0.163181	ENSMUSG00000039742.15
ENSMUSG00000039745.8	31.026069	ENSMUSG00000039745.8
ENSMUSG00000039747.11	0.158766	ENSMUSG00000039747.11
ENSMUSG00000039748.11	2.947126	ENSMUSG00000039748.11
ENSMUSG00000039753.16	45.414645	ENSMUSG00000039753.16
ENSMUSG00000039754.10	7.041525	ENSMUSG00000039754.10
ENSMUSG00000039756.12	38.345217	ENSMUSG00000039756.12
ENSMUSG00000039759.10	8.038367	ENSMUSG00000039759.10
ENSMUSG00000039760.8	0	ENSMUSG00000039760.8
ENSMUSG00000039763.10	0.117859	ENSMUSG00000039763.10
ENSMUSG00000039765.15	0.239038	ENSMUSG00000039765.15
ENSMUSG00000039768.16	30.360751	ENSMUSG00000039768.16
ENSMUSG00000039770.6	21.240155	ENSMUSG00000039770.6
ENSMUSG00000039771.13	67.535839	ENSMUSG00000039771.13
ENSMUSG00000039774.12	1.448275	ENSMUSG00000039774.12
ENSMUSG00000039775.7	0	ENSMUSG00000039775.7
ENSMUSG00000039781.14	5.75248	ENSMUSG00000039781.14
ENSMUSG00000039782.15	0.659148	ENSMUSG00000039782.15
ENSMUSG00000039783.15	0.408721	ENSMUSG00000039783.15
ENSMUSG00000039785.5	0	ENSMUSG00000039785.5
ENSMUSG00000039787.13	2.558526	ENSMUSG00000039787.13
ENSMUSG00000039789.7	1.835266	ENSMUSG00000039789.7
ENSMUSG00000039795.14	5.105184	ENSMUSG00000039795.14
ENSMUSG00000039801.7	0.381296	ENSMUSG00000039801.7
ENSMUSG00000039804.15	3.773659	ENSMUSG00000039804.15
ENSMUSG00000039809.10	0.0088	ENSMUSG00000039809.10
ENSMUSG00000039810.11	3.250741	ENSMUSG00000039810.11
ENSMUSG00000039813.14	2.313555	ENSMUSG00000039813.14
ENSMUSG00000039814.15	0.037397	ENSMUSG00000039814.15
ENSMUSG00000039824.4	1.588826	ENSMUSG00000039824.4
ENSMUSG00000039826.13	6.062942	ENSMUSG00000039826.13
ENSMUSG00000039828.7	15.931476	ENSMUSG00000039828.7
ENSMUSG00000039830.9	0.06367	ENSMUSG00000039830.9
ENSMUSG00000039831.16	18.38018	ENSMUSG00000039831.16
ENSMUSG00000039834.17	3.094241	ENSMUSG00000039834.17
ENSMUSG00000039835.16	0.61686	ENSMUSG00000039835.16
ENSMUSG00000039838.11	0	ENSMUSG00000039838.11
ENSMUSG00000039840.8	0.975944	ENSMUSG00000039840.8
ENSMUSG00000039841.14	1.002834	ENSMUSG00000039841.14
ENSMUSG00000039842.15	1.201144	ENSMUSG00000039842.15
ENSMUSG00000039844.20	13.756042	ENSMUSG00000039844.20
ENSMUSG00000039849.6	18.196968	ENSMUSG00000039849.6
ENSMUSG00000039850.16	0.935128	ENSMUSG00000039850.16
ENSMUSG00000039851.11	0.088542	ENSMUSG00000039851.11
ENSMUSG00000039852.17	6.193128	ENSMUSG00000039852.17
ENSMUSG00000039853.18	3.216569	ENSMUSG00000039853.18
ENSMUSG00000039860.19	0.04087	ENSMUSG00000039860.19
ENSMUSG00000039865.8	2.445638	ENSMUSG00000039865.8
ENSMUSG00000039873.4	1.360553	ENSMUSG00000039873.4
ENSMUSG00000039878.13	10.349217	ENSMUSG00000039878.13
ENSMUSG00000039879.9	2.952371	ENSMUSG00000039879.9
ENSMUSG00000039883.5	2.032982	ENSMUSG00000039883.5
ENSMUSG00000039886.8	84.125346	ENSMUSG00000039886.8
ENSMUSG00000039887.11	18.638814	ENSMUSG00000039887.11
ENSMUSG00000039891.6	0.143438	ENSMUSG00000039891.6
ENSMUSG00000039899.5	3.378741	ENSMUSG00000039899.5
ENSMUSG00000039901.10	2.295503	ENSMUSG00000039901.10
ENSMUSG00000039903.17	7.837095	ENSMUSG00000039903.17
ENSMUSG00000039904.9	0.102785	ENSMUSG00000039904.9
ENSMUSG00000039908.14	0.633333	ENSMUSG00000039908.14
ENSMUSG00000039910.10	224.266479	ENSMUSG00000039910.10
ENSMUSG00000039911.13	14.272478	ENSMUSG00000039911.13
ENSMUSG00000039913.12	0.006528	ENSMUSG00000039913.12
ENSMUSG00000039914.6	12.281397	ENSMUSG00000039914.6
ENSMUSG00000039917.10	4.768765	ENSMUSG00000039917.10
ENSMUSG00000039929.14	0.600439	ENSMUSG00000039929.14
ENSMUSG00000039934.12	0.377596	ENSMUSG00000039934.12
ENSMUSG00000039936.18	2.140172	ENSMUSG00000039936.18
ENSMUSG00000039942.15	0.264932	ENSMUSG00000039942.15
ENSMUSG00000039943.16	4.123079	ENSMUSG00000039943.16
ENSMUSG00000039952.15	5.280458	ENSMUSG00000039952.15
ENSMUSG00000039953.13	1.811077	ENSMUSG00000039953.13
ENSMUSG00000039954.9	0.010418	ENSMUSG00000039954.9
ENSMUSG00000039956.9	1.839763	ENSMUSG00000039956.9
ENSMUSG00000039958.17	2.565782	ENSMUSG00000039958.17
ENSMUSG00000039959.13	1.067518	ENSMUSG00000039959.13
ENSMUSG00000039960.5	24.298201	ENSMUSG00000039960.5
ENSMUSG00000039962.3	0.013481	ENSMUSG00000039962.3
ENSMUSG00000039963.20	0.636649	ENSMUSG00000039963.20
ENSMUSG00000039967.14	0.606559	ENSMUSG00000039967.14
ENSMUSG00000039968.9	1.602197	ENSMUSG00000039968.9
ENSMUSG00000039976.4	0.653903	ENSMUSG00000039976.4
ENSMUSG00000039977.16	0.009253	ENSMUSG00000039977.16
ENSMUSG00000039981.6	0.158199	ENSMUSG00000039981.6
ENSMUSG00000039982.8	0.335575	ENSMUSG00000039982.8
ENSMUSG00000039983.13	10.286227	ENSMUSG00000039983.13
ENSMUSG00000039985.14	5.160442	ENSMUSG00000039985.14
ENSMUSG00000039987.15	0.574807	ENSMUSG00000039987.15
ENSMUSG00000039988.14	12.654852	ENSMUSG00000039988.14
ENSMUSG00000039989.7	6.811059	ENSMUSG00000039989.7
ENSMUSG00000039990.16	7.411249	ENSMUSG00000039990.16
ENSMUSG00000039994.15	3.373117	ENSMUSG00000039994.15
ENSMUSG00000039997.16	0.691667	ENSMUSG00000039997.16
ENSMUSG00000040003.18	0.050061	ENSMUSG00000040003.18
ENSMUSG00000040006.13	30.601639	ENSMUSG00000040006.13
ENSMUSG00000040007.8	9.765639	ENSMUSG00000040007.8
ENSMUSG00000040009.6	0.717676	ENSMUSG00000040009.6
ENSMUSG00000040010.10	7.150586	ENSMUSG00000040010.10
ENSMUSG00000040013.11	0.248717	ENSMUSG00000040013.11
ENSMUSG00000040016.16	12.233077	ENSMUSG00000040016.16
ENSMUSG00000040017.8	0.275603	ENSMUSG00000040017.8
ENSMUSG00000040018.9	10.487687	ENSMUSG00000040018.9
ENSMUSG00000040021.13	1.408492	ENSMUSG00000040021.13
ENSMUSG00000040022.14	0.697514	ENSMUSG00000040022.14
ENSMUSG00000040025.17	20.205268	ENSMUSG00000040025.17
ENSMUSG00000040026.8	17.433077	ENSMUSG00000040026.8
ENSMUSG00000040028.10	13.942518	ENSMUSG00000040028.10
ENSMUSG00000040029.15	2.743715	ENSMUSG00000040029.15
ENSMUSG00000040033.16	4.197176	ENSMUSG00000040033.16
ENSMUSG00000040034.15	7.028587	ENSMUSG00000040034.15
ENSMUSG00000040035.14	0.06631	ENSMUSG00000040035.14
ENSMUSG00000040037.13	0.005113	ENSMUSG00000040037.13
ENSMUSG00000040040.16	2.357837	ENSMUSG00000040040.16
ENSMUSG00000040043.17	61.016619	ENSMUSG00000040043.17
ENSMUSG00000040044.11	9.539028	ENSMUSG00000040044.11
ENSMUSG00000040046.14	1.19038	ENSMUSG00000040046.14
ENSMUSG00000040048.14	110.953924	ENSMUSG00000040048.14
ENSMUSG00000040054.17	5.716732	ENSMUSG00000040054.17
ENSMUSG00000040055.9	0	ENSMUSG00000040055.9
ENSMUSG00000040061.17	0.383913	ENSMUSG00000040061.17
ENSMUSG00000040065.8	0.026389	ENSMUSG00000040065.8
ENSMUSG00000040084.9	5.120984	ENSMUSG00000040084.9
ENSMUSG00000040086.13	0	ENSMUSG00000040086.13
ENSMUSG00000040093.16	1.074439	ENSMUSG00000040093.16
ENSMUSG00000040097.16	5.133051	ENSMUSG00000040097.16
ENSMUSG00000040102.10	1.551937	ENSMUSG00000040102.10
ENSMUSG00000040105.3	1.66005	ENSMUSG00000040105.3
ENSMUSG00000040111.17	16.425644	ENSMUSG00000040111.17
ENSMUSG00000040112.9	43.427895	ENSMUSG00000040112.9
ENSMUSG00000040113.14	0.015707	ENSMUSG00000040113.14
ENSMUSG00000040118.15	0.204052	ENSMUSG00000040118.15
ENSMUSG00000040121.5	0.126328	ENSMUSG00000040121.5
ENSMUSG00000040123.17	6.214296	ENSMUSG00000040123.17
ENSMUSG00000040124.5	2.82341	ENSMUSG00000040124.5
ENSMUSG00000040125.4	0.021894	ENSMUSG00000040125.4
ENSMUSG00000040127.13	0.343114	ENSMUSG00000040127.13
ENSMUSG00000040128.9	18.4437	ENSMUSG00000040128.9
ENSMUSG00000040132.6	0	ENSMUSG00000040132.6
ENSMUSG00000040133.2	0.053052	ENSMUSG00000040133.2
ENSMUSG00000040134.8	0.084693	ENSMUSG00000040134.8
ENSMUSG00000040136.10	0.645205	ENSMUSG00000040136.10
ENSMUSG00000040138.7	0	ENSMUSG00000040138.7
ENSMUSG00000040139.14	8.296665	ENSMUSG00000040139.14
ENSMUSG00000040140.15	0.003554	ENSMUSG00000040140.15
ENSMUSG00000040146.9	3.326525	ENSMUSG00000040146.9
ENSMUSG00000040147.14	26.634669	ENSMUSG00000040147.14
ENSMUSG00000040148.5	0	ENSMUSG00000040148.5
ENSMUSG00000040151.9	2.595233	ENSMUSG00000040151.9
ENSMUSG00000040152.8	2.559292	ENSMUSG00000040152.8
ENSMUSG00000040154.11	0	ENSMUSG00000040154.11
ENSMUSG00000040158.12	47.246153	ENSMUSG00000040158.12
ENSMUSG00000040163.14	0	ENSMUSG00000040163.14
ENSMUSG00000040164.3	0.019655	ENSMUSG00000040164.3
ENSMUSG00000040165.14	1.15047	ENSMUSG00000040165.14
ENSMUSG00000040167.16	1.716584	ENSMUSG00000040167.16
ENSMUSG00000040170.13	4.42952	ENSMUSG00000040170.13
ENSMUSG00000040174.14	21.790667	ENSMUSG00000040174.14
ENSMUSG00000040177.10	7.095088	ENSMUSG00000040177.10
ENSMUSG00000040181.14	45.357502	ENSMUSG00000040181.14
ENSMUSG00000040183.13	0.386591	ENSMUSG00000040183.13
ENSMUSG00000040187.15	1.010588	ENSMUSG00000040187.15
ENSMUSG00000040188.10	20.588638	ENSMUSG00000040188.10
ENSMUSG00000040189.18	0.192369	ENSMUSG00000040189.18
ENSMUSG00000040195.11	1.580985	ENSMUSG00000040195.11
ENSMUSG00000040197.4	0.015586	ENSMUSG00000040197.4
ENSMUSG00000040204.6	1.809557	ENSMUSG00000040204.6
ENSMUSG00000040205.8	1.411065	ENSMUSG00000040205.8
ENSMUSG00000040209.12	1.481558	ENSMUSG00000040209.12
ENSMUSG00000040212.12	30.138942	ENSMUSG00000040212.12
ENSMUSG00000040213.13	6.352723	ENSMUSG00000040213.13
ENSMUSG00000040219.4	0.423561	ENSMUSG00000040219.4
ENSMUSG00000040220.10	5.537079	ENSMUSG00000040220.10
ENSMUSG00000040225.15	3.36937	ENSMUSG00000040225.15
ENSMUSG00000040229.11	0.11743	ENSMUSG00000040229.11
ENSMUSG00000040231.16	0.378992	ENSMUSG00000040231.16
ENSMUSG00000040234.16	1.901143	ENSMUSG00000040234.16
ENSMUSG00000040236.4	5.956986	ENSMUSG00000040236.4
ENSMUSG00000040242.14	33.243393	ENSMUSG00000040242.14
ENSMUSG00000040247.6	0.467597	ENSMUSG00000040247.6
ENSMUSG00000040249.15	15.799779	ENSMUSG00000040249.15
ENSMUSG00000040250.14	12.315355	ENSMUSG00000040250.14
ENSMUSG00000040253.15	0.761436	ENSMUSG00000040253.15
ENSMUSG00000040254.11	0.031052	ENSMUSG00000040254.11
ENSMUSG00000040258.6	1.493729	ENSMUSG00000040258.6
ENSMUSG00000040260.8	0.539659	ENSMUSG00000040260.8
ENSMUSG00000040263.16	19.58664	ENSMUSG00000040263.16
ENSMUSG00000040264.10	0.661326	ENSMUSG00000040264.10
ENSMUSG00000040265.16	0.177425	ENSMUSG00000040265.16
ENSMUSG00000040268.17	27.956327	ENSMUSG00000040268.17
ENSMUSG00000040269.5	18.584511	ENSMUSG00000040269.5
ENSMUSG00000040270.16	0.337974	ENSMUSG00000040270.16
ENSMUSG00000040272.14	1.728603	ENSMUSG00000040272.14
ENSMUSG00000040274.11	0.320408	ENSMUSG00000040274.11
ENSMUSG00000040276.15	0.339153	ENSMUSG00000040276.15
ENSMUSG00000040280.10	52.51748	ENSMUSG00000040280.10
ENSMUSG00000040282.13	2.911244	ENSMUSG00000040282.13
