abundance	gene
ENSMUSG00000031967.15	37.664133	ENSMUSG00000031967.15
ENSMUSG00000031969.16	8.638923	ENSMUSG00000031969.16
ENSMUSG00000031970.16	0.23172	ENSMUSG00000031970.16
ENSMUSG00000031971.15	0.824796	ENSMUSG00000031971.15
ENSMUSG00000031972.5	0.625036	ENSMUSG00000031972.5
ENSMUSG00000031974.8	3.463766	ENSMUSG00000031974.8
ENSMUSG00000031976.14	1.866713	ENSMUSG00000031976.14
ENSMUSG00000031979.17	6.587252	ENSMUSG00000031979.17
ENSMUSG00000031980.10	13.768791	ENSMUSG00000031980.10
ENSMUSG00000031981.7	0	ENSMUSG00000031981.7
ENSMUSG00000031982.5	2.927555	ENSMUSG00000031982.5
ENSMUSG00000031983.7	11.980373	ENSMUSG00000031983.7
ENSMUSG00000031984.8	6.639178	ENSMUSG00000031984.8
ENSMUSG00000031985.9	21.173687	ENSMUSG00000031985.9
ENSMUSG00000031986.6	3.901301	ENSMUSG00000031986.6
ENSMUSG00000031987.6	7.576753	ENSMUSG00000031987.6
ENSMUSG00000031988.10	5.331782	ENSMUSG00000031988.10
ENSMUSG00000031990.15	2.203634	ENSMUSG00000031990.15
ENSMUSG00000031991.10	0	ENSMUSG00000031991.10
ENSMUSG00000031993.7	3.735611	ENSMUSG00000031993.7
ENSMUSG00000031994.13	0.227978	ENSMUSG00000031994.13
ENSMUSG00000031995.9	8.171573	ENSMUSG00000031995.9
ENSMUSG00000031996.17	67.626283	ENSMUSG00000031996.17
ENSMUSG00000031997.9	0.310518	ENSMUSG00000031997.9
ENSMUSG00000032000.17	5.938496	ENSMUSG00000032000.17
ENSMUSG00000032002.10	58.690249	ENSMUSG00000032002.10
ENSMUSG00000032006.15	0.431647	ENSMUSG00000032006.15
ENSMUSG00000032009.8	1.766767	ENSMUSG00000032009.8
ENSMUSG00000032010.15	8.275575	ENSMUSG00000032010.15
ENSMUSG00000032011.5	18.298034	ENSMUSG00000032011.5
ENSMUSG00000032012.8	4.151102	ENSMUSG00000032012.8
ENSMUSG00000032013.6	1.766864	ENSMUSG00000032013.6
ENSMUSG00000032014.6	229.572156	ENSMUSG00000032014.6
ENSMUSG00000032015.16	3.118534	ENSMUSG00000032015.16
ENSMUSG00000032017.14	0.117913	ENSMUSG00000032017.14
ENSMUSG00000032018.14	8.848393	ENSMUSG00000032018.14
ENSMUSG00000032020.15	1.099283	ENSMUSG00000032020.15
ENSMUSG00000032021.14	0.030574	ENSMUSG00000032021.14
ENSMUSG00000032023.7	0.225015	ENSMUSG00000032023.7
ENSMUSG00000032024.10	7.468464	ENSMUSG00000032024.10
ENSMUSG00000032026.7	76.837295	ENSMUSG00000032026.7
ENSMUSG00000032028.15	0.666738	ENSMUSG00000032028.15
ENSMUSG00000032030.16	4.771434	ENSMUSG00000032030.16
ENSMUSG00000032033.11	0.636622	ENSMUSG00000032033.11
ENSMUSG00000032034.6	0.028034	ENSMUSG00000032034.6
ENSMUSG00000032035.16	2.177752	ENSMUSG00000032035.16
ENSMUSG00000032036.15	0.113638	ENSMUSG00000032036.15
ENSMUSG00000032038.7	22.879284	ENSMUSG00000032038.7
ENSMUSG00000032040.15	10.506767	ENSMUSG00000032040.15
ENSMUSG00000032041.15	1.290732	ENSMUSG00000032041.15
ENSMUSG00000032042.11	32.711315	ENSMUSG00000032042.11
ENSMUSG00000032044.4	8.432954	ENSMUSG00000032044.4
ENSMUSG00000032046.15	71.40006	ENSMUSG00000032046.15
ENSMUSG00000032047.5	45.756482	ENSMUSG00000032047.5
ENSMUSG00000032050.18	31.268379	ENSMUSG00000032050.18
ENSMUSG00000032051.9	47.75072	ENSMUSG00000032051.9
ENSMUSG00000032053.8	0.097366	ENSMUSG00000032053.8
ENSMUSG00000032056.10	0.142124	ENSMUSG00000032056.10
ENSMUSG00000032057.9	0	ENSMUSG00000032057.9
ENSMUSG00000032058.14	5.713174	ENSMUSG00000032058.14
ENSMUSG00000032059.13	58.100562	ENSMUSG00000032059.13
ENSMUSG00000032060.10	539.670816	ENSMUSG00000032060.10
ENSMUSG00000032062.2	33.923595	ENSMUSG00000032062.2
ENSMUSG00000032064.17	4.134674	ENSMUSG00000032064.17
ENSMUSG00000032065.6	0	ENSMUSG00000032065.6
ENSMUSG00000032066.9	0.21292	ENSMUSG00000032066.9
ENSMUSG00000032067.6	16.660293	ENSMUSG00000032067.6
ENSMUSG00000032068.14	81.777848	ENSMUSG00000032068.14
ENSMUSG00000032076.19	1.164063	ENSMUSG00000032076.19
ENSMUSG00000032077.5	12.992134	ENSMUSG00000032077.5
ENSMUSG00000032078.17	47.241542	ENSMUSG00000032078.17
ENSMUSG00000032079.12	0.072336	ENSMUSG00000032079.12
ENSMUSG00000032080.6	270.824707	ENSMUSG00000032080.6
ENSMUSG00000032081.10	16.647958	ENSMUSG00000032081.10
ENSMUSG00000032083.8	1290.825623	ENSMUSG00000032083.8
ENSMUSG00000032085.5	12.404673	ENSMUSG00000032085.5
ENSMUSG00000032086.12	6.704059	ENSMUSG00000032086.12
ENSMUSG00000032087.10	0	ENSMUSG00000032087.10
ENSMUSG00000032089.16	0.684063	ENSMUSG00000032089.16
ENSMUSG00000032091.15	3.336594	ENSMUSG00000032091.15
ENSMUSG00000032092.5	17.448825	ENSMUSG00000032092.5
ENSMUSG00000032093.7	0	ENSMUSG00000032093.7
ENSMUSG00000032094.8	0.018181	ENSMUSG00000032094.8
ENSMUSG00000032096.16	41.378349	ENSMUSG00000032096.16
ENSMUSG00000032097.10	11.276842	ENSMUSG00000032097.10
ENSMUSG00000032098.13	0.153999	ENSMUSG00000032098.13
ENSMUSG00000032099.3	0	ENSMUSG00000032099.3
ENSMUSG00000032101.6	0.033485	ENSMUSG00000032101.6
ENSMUSG00000032103.10	1.995926	ENSMUSG00000032103.10
ENSMUSG00000032105.5	4.071433	ENSMUSG00000032105.5
ENSMUSG00000032108.3	0	ENSMUSG00000032108.3
ENSMUSG00000032109.15	2.401588	ENSMUSG00000032109.15
ENSMUSG00000032110.4	0	ENSMUSG00000032110.4
ENSMUSG00000032112.10	98.79423	ENSMUSG00000032112.10
ENSMUSG00000032113.16	3.191682	ENSMUSG00000032113.16
ENSMUSG00000032114.9	11.331112	ENSMUSG00000032114.9
ENSMUSG00000032115.14	38.98489	ENSMUSG00000032115.14
ENSMUSG00000032116.18	118.755083	ENSMUSG00000032116.18
ENSMUSG00000032118.16	8.956123	ENSMUSG00000032118.16
ENSMUSG00000032119.5	6.145915	ENSMUSG00000032119.5
ENSMUSG00000032120.11	15.893295	ENSMUSG00000032120.11
ENSMUSG00000032121.9	4.924078	ENSMUSG00000032121.9
ENSMUSG00000032122.15	0.351342	ENSMUSG00000032122.15
ENSMUSG00000032123.5	10.019537	ENSMUSG00000032123.5
ENSMUSG00000032125.20	1.46587	ENSMUSG00000032125.20
ENSMUSG00000032126.16	110.830957	ENSMUSG00000032126.16
ENSMUSG00000032127.9	9.852863	ENSMUSG00000032127.9
ENSMUSG00000032128.15	0	ENSMUSG00000032128.15
ENSMUSG00000032131.16	0.207681	ENSMUSG00000032131.16
ENSMUSG00000032135.15	4.194991	ENSMUSG00000032135.15
ENSMUSG00000032171.7	6.173897	ENSMUSG00000032171.7
ENSMUSG00000032172.8	0.501508	ENSMUSG00000032172.8
ENSMUSG00000032174.5	0.138278	ENSMUSG00000032174.5
ENSMUSG00000032175.11	3.035937	ENSMUSG00000032175.11
ENSMUSG00000032177.17	1.026528	ENSMUSG00000032177.17
ENSMUSG00000032178.14	12.86653	ENSMUSG00000032178.14
ENSMUSG00000032179.7	0.132259	ENSMUSG00000032179.7
ENSMUSG00000032180.11	10.979761	ENSMUSG00000032180.11
ENSMUSG00000032181.7	0.039209	ENSMUSG00000032181.7
ENSMUSG00000032182.15	18.459037	ENSMUSG00000032182.15
ENSMUSG00000032184.5	7.024204	ENSMUSG00000032184.5
ENSMUSG00000032185.15	28.759621	ENSMUSG00000032185.15
ENSMUSG00000032186.15	0.049113	ENSMUSG00000032186.15
ENSMUSG00000032187.16	8.386524	ENSMUSG00000032187.16
ENSMUSG00000032191.6	0	ENSMUSG00000032191.6
ENSMUSG00000032192.9	1.961758	ENSMUSG00000032192.9
ENSMUSG00000032193.9	12.520366	ENSMUSG00000032193.9
ENSMUSG00000032194.9	6.172036	ENSMUSG00000032194.9
ENSMUSG00000032198.9	8.193599	ENSMUSG00000032198.9
ENSMUSG00000032199.13	69.637735	ENSMUSG00000032199.13
ENSMUSG00000032202.11	3.194919	ENSMUSG00000032202.11
ENSMUSG00000032204.13	0.259404	ENSMUSG00000032204.13
ENSMUSG00000032207.10	2.094031	ENSMUSG00000032207.10
ENSMUSG00000032212.10	4.681599	ENSMUSG00000032212.10
ENSMUSG00000032215.15	23.77614	ENSMUSG00000032215.15
ENSMUSG00000032216.15	57.834052	ENSMUSG00000032216.15
ENSMUSG00000032217.13	5.324791	ENSMUSG00000032217.13
ENSMUSG00000032218.7	7.430462	ENSMUSG00000032218.7
ENSMUSG00000032220.10	10.458576	ENSMUSG00000032220.10
ENSMUSG00000032221.14	0.228877	ENSMUSG00000032221.14
ENSMUSG00000032224.15	0.166993	ENSMUSG00000032224.15
ENSMUSG00000032226.5	0.68747	ENSMUSG00000032226.5
ENSMUSG00000032228.16	8.653618	ENSMUSG00000032228.16
ENSMUSG00000032231.14	428.250171	ENSMUSG00000032231.14
ENSMUSG00000032232.14	13.132105	ENSMUSG00000032232.14
ENSMUSG00000032235.15	2.035992	ENSMUSG00000032235.15
ENSMUSG00000032238.17	1.387156	ENSMUSG00000032238.17
ENSMUSG00000032239.10	14.411386	ENSMUSG00000032239.10
ENSMUSG00000032243.8	0.381551	ENSMUSG00000032243.8
ENSMUSG00000032244.9	13.02186	ENSMUSG00000032244.9
ENSMUSG00000032245.12	29.774174	ENSMUSG00000032245.12
ENSMUSG00000032246.14	27.986611	ENSMUSG00000032246.14
ENSMUSG00000032249.14	71.861052	ENSMUSG00000032249.14
ENSMUSG00000032251.12	2.10667	ENSMUSG00000032251.12
ENSMUSG00000032252.14	4.369679	ENSMUSG00000032252.14
ENSMUSG00000032253.13	1.410967	ENSMUSG00000032253.13
ENSMUSG00000032254.10	12.085782	ENSMUSG00000032254.10
ENSMUSG00000032257.6	0	ENSMUSG00000032257.6
ENSMUSG00000032258.15	1.68575	ENSMUSG00000032258.15
ENSMUSG00000032259.8	0.010823	ENSMUSG00000032259.8
ENSMUSG00000032261.16	7.360652	ENSMUSG00000032261.16
ENSMUSG00000032262.13	0.207866	ENSMUSG00000032262.13
ENSMUSG00000032263.14	7.213191	ENSMUSG00000032263.14
ENSMUSG00000032264.9	3.901066	ENSMUSG00000032264.9
ENSMUSG00000032265.14	17.611942	ENSMUSG00000032265.14
ENSMUSG00000032267.8	6.346697	ENSMUSG00000032267.8
ENSMUSG00000032268.13	0	ENSMUSG00000032268.13
ENSMUSG00000032269.8	0	ENSMUSG00000032269.8
ENSMUSG00000032271.13	1.691525	ENSMUSG00000032271.13
ENSMUSG00000032274.9	0	ENSMUSG00000032274.9
ENSMUSG00000032278.11	1.447415	ENSMUSG00000032278.11
ENSMUSG00000032279.11	21.798656	ENSMUSG00000032279.11
ENSMUSG00000032280.16	17.822529	ENSMUSG00000032280.16
ENSMUSG00000032281.11	1.361939	ENSMUSG00000032281.11
ENSMUSG00000032285.15	1.697849	ENSMUSG00000032285.15
ENSMUSG00000032288.9	24.945372	ENSMUSG00000032288.9
ENSMUSG00000032289.15	0.186484	ENSMUSG00000032289.15
ENSMUSG00000032290.7	8.84365	ENSMUSG00000032290.7
ENSMUSG00000032291.8	2.923434	ENSMUSG00000032291.8
ENSMUSG00000032292.8	0	ENSMUSG00000032292.8
ENSMUSG00000032293.8	12.728459	ENSMUSG00000032293.8
ENSMUSG00000032294.17	167.466163	ENSMUSG00000032294.17
ENSMUSG00000032295.15	22.596309	ENSMUSG00000032295.15
ENSMUSG00000032297.11	0.072724	ENSMUSG00000032297.11
ENSMUSG00000032298.13	2.19438	ENSMUSG00000032298.13
ENSMUSG00000032299.10	299.132802	ENSMUSG00000032299.10
ENSMUSG00000032300.7	12.00239	ENSMUSG00000032300.7
ENSMUSG00000032301.13	160.290763	ENSMUSG00000032301.13
ENSMUSG00000032303.8	0	ENSMUSG00000032303.8
ENSMUSG00000032305.15	7.032565	ENSMUSG00000032305.15
ENSMUSG00000032306.14	5.060951	ENSMUSG00000032306.14
ENSMUSG00000032307.16	18.68876	ENSMUSG00000032307.16
ENSMUSG00000032308.9	1.325776	ENSMUSG00000032308.9
ENSMUSG00000032309.15	29.999817	ENSMUSG00000032309.15
ENSMUSG00000032310.4	0	ENSMUSG00000032310.4
ENSMUSG00000032311.17	1.14582	ENSMUSG00000032311.17
ENSMUSG00000032312.7	31.165115	ENSMUSG00000032312.7
ENSMUSG00000032313.11	0.18432	ENSMUSG00000032313.11
ENSMUSG00000032314.14	92.128641	ENSMUSG00000032314.14
ENSMUSG00000032315.6	0.639617	ENSMUSG00000032315.6
ENSMUSG00000032316.8	36.989208	ENSMUSG00000032316.8
ENSMUSG00000032318.12	0.154964	ENSMUSG00000032318.12
ENSMUSG00000032320.7	23.97973	ENSMUSG00000032320.7
ENSMUSG00000032322.14	13.737613	ENSMUSG00000032322.14
ENSMUSG00000032323.13	76.707896	ENSMUSG00000032323.13
ENSMUSG00000032324.11	30.142698	ENSMUSG00000032324.11
ENSMUSG00000032327.14	17.612038	ENSMUSG00000032327.14
ENSMUSG00000032328.12	26.177599	ENSMUSG00000032328.12
ENSMUSG00000032329.4	5.0787	ENSMUSG00000032329.4
ENSMUSG00000032330.7	205.839598	ENSMUSG00000032330.7
ENSMUSG00000032332.17	10.921571	ENSMUSG00000032332.17
ENSMUSG00000032333.6	5.044843	ENSMUSG00000032333.6
ENSMUSG00000032334.10	1.81968	ENSMUSG00000032334.10
ENSMUSG00000032336.17	102.251266	ENSMUSG00000032336.17
ENSMUSG00000032338.9	0.182226	ENSMUSG00000032338.9
ENSMUSG00000032340.8	1.707867	ENSMUSG00000032340.8
ENSMUSG00000032342.13	3.265005	ENSMUSG00000032342.13
ENSMUSG00000032343.15	0	ENSMUSG00000032343.15
ENSMUSG00000032344.17	0.184622	ENSMUSG00000032344.17
ENSMUSG00000032346.7	0.052774	ENSMUSG00000032346.7
ENSMUSG00000032348.6	6.354577	ENSMUSG00000032348.6
ENSMUSG00000032349.13	14.581303	ENSMUSG00000032349.13
ENSMUSG00000032350.9	4.754989	ENSMUSG00000032350.9
ENSMUSG00000032352.16	19.51195	ENSMUSG00000032352.16
ENSMUSG00000032353.9	69.969878	ENSMUSG00000032353.9
ENSMUSG00000032355.16	0.087196	ENSMUSG00000032355.16
ENSMUSG00000032356.12	0.096929	ENSMUSG00000032356.12
ENSMUSG00000032357.12	2.46988	ENSMUSG00000032357.12
ENSMUSG00000032358.12	1.555336	ENSMUSG00000032358.12
ENSMUSG00000032359.14	36.150806	ENSMUSG00000032359.14
ENSMUSG00000032360.16	0.03541	ENSMUSG00000032360.16
ENSMUSG00000032363.15	0.174538	ENSMUSG00000032363.15
ENSMUSG00000032366.15	137.380498	ENSMUSG00000032366.15
ENSMUSG00000032368.14	0.032525	ENSMUSG00000032368.14
ENSMUSG00000032369.13	17.845811	ENSMUSG00000032369.13
ENSMUSG00000032370.8	8.055533	ENSMUSG00000032370.8
ENSMUSG00000032372.14	2.549261	ENSMUSG00000032372.14
ENSMUSG00000032373.15	0.121965	ENSMUSG00000032373.15
ENSMUSG00000032374.14	18.127852	ENSMUSG00000032374.14
ENSMUSG00000032375.15	2.255308	ENSMUSG00000032375.15
ENSMUSG00000032376.12	18.154922	ENSMUSG00000032376.12
ENSMUSG00000032377.8	0.075751	ENSMUSG00000032377.8
ENSMUSG00000032380.9	16.412368	ENSMUSG00000032380.9
ENSMUSG00000032381.5	48.011005	ENSMUSG00000032381.5
ENSMUSG00000032382.14	49.416656	ENSMUSG00000032382.14
ENSMUSG00000032383.7	498.807488	ENSMUSG00000032383.7
ENSMUSG00000032384.16	1.931989	ENSMUSG00000032384.16
ENSMUSG00000032386.15	5.830944	ENSMUSG00000032386.15
ENSMUSG00000032387.15	4.681533	ENSMUSG00000032387.15
ENSMUSG00000032388.7	18.788299	ENSMUSG00000032388.7
ENSMUSG00000032392.11	2.803063	ENSMUSG00000032392.11
ENSMUSG00000032393.15	15.935517	ENSMUSG00000032393.15
ENSMUSG00000032394.6	1.465032	ENSMUSG00000032394.6
ENSMUSG00000032396.17	2.985179	ENSMUSG00000032396.17
ENSMUSG00000032397.7	13.426023	ENSMUSG00000032397.7
ENSMUSG00000032398.7	6.275081	ENSMUSG00000032398.7
ENSMUSG00000032399.8	487.785132	ENSMUSG00000032399.8
ENSMUSG00000032400.18	10.238343	ENSMUSG00000032400.18
ENSMUSG00000032401.15	0.028409	ENSMUSG00000032401.15
ENSMUSG00000032402.12	3.139144	ENSMUSG00000032402.12
ENSMUSG00000032403.8	4.324361	ENSMUSG00000032403.8
ENSMUSG00000032405.10	7.533454	ENSMUSG00000032405.10
ENSMUSG00000032407.14	44.862292	ENSMUSG00000032407.14
ENSMUSG00000032409.15	1.702882	ENSMUSG00000032409.15
ENSMUSG00000032410.13	1.238717	ENSMUSG00000032410.13
ENSMUSG00000032411.15	8.677247	ENSMUSG00000032411.15
ENSMUSG00000032412.8	43.623682	ENSMUSG00000032412.8
ENSMUSG00000032413.12	4.414835	ENSMUSG00000032413.12
ENSMUSG00000032415.14	0.936285	ENSMUSG00000032415.14
ENSMUSG00000032417.10	1.955246	ENSMUSG00000032417.10
ENSMUSG00000032418.15	27.597533	ENSMUSG00000032418.15
ENSMUSG00000032419.8	0.046371	ENSMUSG00000032419.8
ENSMUSG00000032420.8	3.24673	ENSMUSG00000032420.8
ENSMUSG00000032422.17	8.359336	ENSMUSG00000032422.17
ENSMUSG00000032423.12	19.482851	ENSMUSG00000032423.12
ENSMUSG00000032425.15	2.390847	ENSMUSG00000032425.15
ENSMUSG00000032431.6	82.205952	ENSMUSG00000032431.6
ENSMUSG00000032434.9	14.865977	ENSMUSG00000032434.9
ENSMUSG00000032435.9	10.949623	ENSMUSG00000032435.9
ENSMUSG00000032436.17	28.035057	ENSMUSG00000032436.17
ENSMUSG00000032437.10	27.445257	ENSMUSG00000032437.10
ENSMUSG00000032440.13	10.694887	ENSMUSG00000032440.13
ENSMUSG00000032443.17	0	ENSMUSG00000032443.17
ENSMUSG00000032446.14	0.670279	ENSMUSG00000032446.14
ENSMUSG00000032449.13	12.112183	ENSMUSG00000032449.13
ENSMUSG00000032451.6	0	ENSMUSG00000032451.6
ENSMUSG00000032452.12	0.042299	ENSMUSG00000032452.12
ENSMUSG00000032454.9	36.712731	ENSMUSG00000032454.9
ENSMUSG00000032456.13	1.678562	ENSMUSG00000032456.13
ENSMUSG00000032458.6	72.767512	ENSMUSG00000032458.6
ENSMUSG00000032459.9	14.334602	ENSMUSG00000032459.9
ENSMUSG00000032462.14	10.471774	ENSMUSG00000032462.14
ENSMUSG00000032463.10	16.497522	ENSMUSG00000032463.10
ENSMUSG00000032468.11	4.833748	ENSMUSG00000032468.11
ENSMUSG00000032469.12	5.94666	ENSMUSG00000032469.12
ENSMUSG00000032470.17	20.592484	ENSMUSG00000032470.17
ENSMUSG00000032473.13	0.05072	ENSMUSG00000032473.13
ENSMUSG00000032475.15	25.080934	ENSMUSG00000032475.15
ENSMUSG00000032477.14	2.34344	ENSMUSG00000032477.14
ENSMUSG00000032478.14	19.871147	ENSMUSG00000032478.14
ENSMUSG00000032479.15	31.714066	ENSMUSG00000032479.15
ENSMUSG00000032480.17	30.844226	ENSMUSG00000032480.17
ENSMUSG00000032481.17	5.800807	ENSMUSG00000032481.17
ENSMUSG00000032482.9	2.81641	ENSMUSG00000032482.9
ENSMUSG00000032484.8	0	ENSMUSG00000032484.8
ENSMUSG00000032485.14	26.757062	ENSMUSG00000032485.14
ENSMUSG00000032487.8	2.188992	ENSMUSG00000032487.8
ENSMUSG00000032489.17	0.358151	ENSMUSG00000032489.17
ENSMUSG00000032491.14	3.66715	ENSMUSG00000032491.14
ENSMUSG00000032492.14	16.77396	ENSMUSG00000032492.14
ENSMUSG00000032493.8	0	ENSMUSG00000032493.8
ENSMUSG00000032494.12	0.059113	ENSMUSG00000032494.12
ENSMUSG00000032495.8	0.238876	ENSMUSG00000032495.8
ENSMUSG00000032496.7	79.640566	ENSMUSG00000032496.7
ENSMUSG00000032497.18	42.887625	ENSMUSG00000032497.18
ENSMUSG00000032498.9	6.469239	ENSMUSG00000032498.9
ENSMUSG00000032500.10	0.009025	ENSMUSG00000032500.10
ENSMUSG00000032501.9	2.017281	ENSMUSG00000032501.9
ENSMUSG00000032502.8	0	ENSMUSG00000032502.8
ENSMUSG00000032503.18	0.137413	ENSMUSG00000032503.18
ENSMUSG00000032504.15	24.460925	ENSMUSG00000032504.15
ENSMUSG00000032507.15	1.313586	ENSMUSG00000032507.15
ENSMUSG00000032508.8	13.998577	ENSMUSG00000032508.8
ENSMUSG00000032511.17	0.35566	ENSMUSG00000032511.17
ENSMUSG00000032512.7	8.502179	ENSMUSG00000032512.7
ENSMUSG00000032513.8	7.610989	ENSMUSG00000032513.8
ENSMUSG00000032514.11	0.039354	ENSMUSG00000032514.11
ENSMUSG00000032515.8	10.114602	ENSMUSG00000032515.8
ENSMUSG00000032517.16	0.016829	ENSMUSG00000032517.16
ENSMUSG00000032518.6	1565.313199	ENSMUSG00000032518.6
ENSMUSG00000032519.11	7.987844	ENSMUSG00000032519.11
ENSMUSG00000032523.11	0.04991	ENSMUSG00000032523.11
ENSMUSG00000032525.15	11.371166	ENSMUSG00000032525.15
ENSMUSG00000032526.11	41.346372	ENSMUSG00000032526.11
ENSMUSG00000032527.13	14.215019	ENSMUSG00000032527.13
ENSMUSG00000032528.5	0.016036	ENSMUSG00000032528.5
ENSMUSG00000032530.14	0.042662	ENSMUSG00000032530.14
ENSMUSG00000032531.15	24.377136	ENSMUSG00000032531.15
ENSMUSG00000032532.7	2.536709	ENSMUSG00000032532.7
ENSMUSG00000032534.18	16.020916	ENSMUSG00000032534.18
ENSMUSG00000032536.12	10.088074	ENSMUSG00000032536.12
ENSMUSG00000032537.15	0.051655	ENSMUSG00000032537.15
ENSMUSG00000032540.16	45.217032	ENSMUSG00000032540.16
ENSMUSG00000032547.12	19.348778	ENSMUSG00000032547.12
ENSMUSG00000032548.14	13.242564	ENSMUSG00000032548.14
ENSMUSG00000032549.7	4.688923	ENSMUSG00000032549.7
ENSMUSG00000032551.7	12.201969	ENSMUSG00000032551.7
ENSMUSG00000032553.14	219.988338	ENSMUSG00000032553.14
ENSMUSG00000032554.15	1980.678177	ENSMUSG00000032554.15
ENSMUSG00000032555.10	17.775509	ENSMUSG00000032555.10
ENSMUSG00000032556.11	0.190223	ENSMUSG00000032556.11
ENSMUSG00000032557.13	23.016392	ENSMUSG00000032557.13
ENSMUSG00000032558.19	7.972364	ENSMUSG00000032558.19
ENSMUSG00000032560.14	25.170162	ENSMUSG00000032560.14
ENSMUSG00000032561.15	0.273456	ENSMUSG00000032561.15
ENSMUSG00000032562.13	165.218079	ENSMUSG00000032562.13
ENSMUSG00000032563.16	29.446403	ENSMUSG00000032563.16
ENSMUSG00000032564.16	0.015742	ENSMUSG00000032564.16
ENSMUSG00000032565.9	13.165754	ENSMUSG00000032565.9
ENSMUSG00000032566.4	0	ENSMUSG00000032566.4
ENSMUSG00000032567.16	3.392808	ENSMUSG00000032567.16
ENSMUSG00000032570.17	39.603863	ENSMUSG00000032570.17
ENSMUSG00000032571.14	3.876333	ENSMUSG00000032571.14
ENSMUSG00000032572.9	0.056029	ENSMUSG00000032572.9
ENSMUSG00000032575.16	252.178743	ENSMUSG00000032575.16
ENSMUSG00000032577.16	0.967686	ENSMUSG00000032577.16
ENSMUSG00000032578.7	5.257523	ENSMUSG00000032578.7
ENSMUSG00000032579.14	19.52747	ENSMUSG00000032579.14
ENSMUSG00000032580.12	23.554811	ENSMUSG00000032580.12
ENSMUSG00000032582.14	13.016113	ENSMUSG00000032582.14
ENSMUSG00000032583.7	3.59923	ENSMUSG00000032583.7
ENSMUSG00000032584.12	1.242251	ENSMUSG00000032584.12
ENSMUSG00000032586.9	3.795747	ENSMUSG00000032586.9
ENSMUSG00000032589.14	0.127294	ENSMUSG00000032589.14
ENSMUSG00000032590.14	34.909478	ENSMUSG00000032590.14
ENSMUSG00000032591.15	1.844262	ENSMUSG00000032591.15
ENSMUSG00000032593.5	1.170942	ENSMUSG00000032593.5
ENSMUSG00000032594.11	104.807913	ENSMUSG00000032594.11
ENSMUSG00000032595.10	3.582269	ENSMUSG00000032595.10
ENSMUSG00000032596.14	6.78704	ENSMUSG00000032596.14
ENSMUSG00000032598.8	1.255176	ENSMUSG00000032598.8
ENSMUSG00000032599.12	31.16165	ENSMUSG00000032599.12
ENSMUSG00000032601.13	8.741437	ENSMUSG00000032601.13
ENSMUSG00000032602.6	9.538589	ENSMUSG00000032602.6
ENSMUSG00000032604.16	172.162028	ENSMUSG00000032604.16
ENSMUSG00000032606.7	2.745918	ENSMUSG00000032606.7
ENSMUSG00000032607.12	8.028557	ENSMUSG00000032607.12
ENSMUSG00000032609.12	1.916934	ENSMUSG00000032609.12
ENSMUSG00000032611.9	0.175153	ENSMUSG00000032611.9
ENSMUSG00000032612.14	34.166644	ENSMUSG00000032612.14
ENSMUSG00000032615.14	10.452917	ENSMUSG00000032615.14
ENSMUSG00000032621.8	5.518548	ENSMUSG00000032621.8
ENSMUSG00000032623.9	0.01432	ENSMUSG00000032623.9
ENSMUSG00000032624.16	7.781895	ENSMUSG00000032624.16
ENSMUSG00000032625.14	2.512146	ENSMUSG00000032625.14
ENSMUSG00000032633.12	8.897622	ENSMUSG00000032633.12
ENSMUSG00000032637.15	21.395816	ENSMUSG00000032637.15
ENSMUSG00000032640.10	6.143501	ENSMUSG00000032640.10
ENSMUSG00000032641.18	2.497768	ENSMUSG00000032641.18
ENSMUSG00000032643.12	7.25969	ENSMUSG00000032643.12
ENSMUSG00000032648.14	1.177063	ENSMUSG00000032648.14
ENSMUSG00000032649.14	0.077643	ENSMUSG00000032649.14
ENSMUSG00000032652.13	3.078291	ENSMUSG00000032652.13
ENSMUSG00000032656.14	2.745545	ENSMUSG00000032656.14
ENSMUSG00000032657.15	2.512984	ENSMUSG00000032657.15
ENSMUSG00000032661.9	0.628179	ENSMUSG00000032661.9
ENSMUSG00000032666.16	105.464467	ENSMUSG00000032666.16
ENSMUSG00000032667.17	28.18284	ENSMUSG00000032667.17
ENSMUSG00000032671.5	0.130218	ENSMUSG00000032671.5
ENSMUSG00000032673.5	8.889612	ENSMUSG00000032673.5
ENSMUSG00000032679.12	19.998588	ENSMUSG00000032679.12
ENSMUSG00000032680.11	0.069329	ENSMUSG00000032680.11
ENSMUSG00000032688.9	1.618667	ENSMUSG00000032688.9
ENSMUSG00000032690.16	0.316049	ENSMUSG00000032690.16
ENSMUSG00000032691.14	0.05401	ENSMUSG00000032691.14
ENSMUSG00000032698.15	1.95101	ENSMUSG00000032698.15
ENSMUSG00000032702.16	13.339497	ENSMUSG00000032702.16
ENSMUSG00000032705.9	3.777223	ENSMUSG00000032705.9
ENSMUSG00000032712.16	2.15212	ENSMUSG00000032712.16
ENSMUSG00000032714.6	8.282375	ENSMUSG00000032714.6
ENSMUSG00000032715.9	5.294357	ENSMUSG00000032715.9
ENSMUSG00000032717.14	22.555584	ENSMUSG00000032717.14
ENSMUSG00000032718.4	0.876999	ENSMUSG00000032718.4
ENSMUSG00000032719.4	0.009953	ENSMUSG00000032719.4
ENSMUSG00000032724.5	0.76768	ENSMUSG00000032724.5
ENSMUSG00000032725.10	0.783484	ENSMUSG00000032725.10
