abundance	gene
ENSMUSG00000039740.6	7.744502	ENSMUSG00000039740.6
ENSMUSG00000039741.15	0.977864	ENSMUSG00000039741.15
ENSMUSG00000039742.15	0.114708	ENSMUSG00000039742.15
ENSMUSG00000039745.8	40.254632	ENSMUSG00000039745.8
ENSMUSG00000039747.11	0.31431	ENSMUSG00000039747.11
ENSMUSG00000039748.11	2.12044	ENSMUSG00000039748.11
ENSMUSG00000039753.16	47.389462	ENSMUSG00000039753.16
ENSMUSG00000039754.10	3.668348	ENSMUSG00000039754.10
ENSMUSG00000039756.12	42.926122	ENSMUSG00000039756.12
ENSMUSG00000039759.10	10.214538	ENSMUSG00000039759.10
ENSMUSG00000039760.8	0.014205	ENSMUSG00000039760.8
ENSMUSG00000039763.10	0.307272	ENSMUSG00000039763.10
ENSMUSG00000039765.15	0.268506	ENSMUSG00000039765.15
ENSMUSG00000039768.16	31.745467	ENSMUSG00000039768.16
ENSMUSG00000039770.6	23.140832	ENSMUSG00000039770.6
ENSMUSG00000039771.13	62.639614	ENSMUSG00000039771.13
ENSMUSG00000039774.12	2.495995	ENSMUSG00000039774.12
ENSMUSG00000039775.7	0	ENSMUSG00000039775.7
ENSMUSG00000039781.14	7.100737	ENSMUSG00000039781.14
ENSMUSG00000039782.15	2.591244	ENSMUSG00000039782.15
ENSMUSG00000039783.15	0.672493	ENSMUSG00000039783.15
ENSMUSG00000039785.5	0	ENSMUSG00000039785.5
ENSMUSG00000039787.13	7.272253	ENSMUSG00000039787.13
ENSMUSG00000039789.7	3.507304	ENSMUSG00000039789.7
ENSMUSG00000039795.14	5.435593	ENSMUSG00000039795.14
ENSMUSG00000039801.7	0.780814	ENSMUSG00000039801.7
ENSMUSG00000039804.15	5.391706	ENSMUSG00000039804.15
ENSMUSG00000039809.10	0.098724	ENSMUSG00000039809.10
ENSMUSG00000039810.11	4.192582	ENSMUSG00000039810.11
ENSMUSG00000039813.14	5.216968	ENSMUSG00000039813.14
ENSMUSG00000039814.15	0.041345	ENSMUSG00000039814.15
ENSMUSG00000039824.4	1.809012	ENSMUSG00000039824.4
ENSMUSG00000039826.13	5.681381	ENSMUSG00000039826.13
ENSMUSG00000039828.7	18.870898	ENSMUSG00000039828.7
ENSMUSG00000039830.9	0.224085	ENSMUSG00000039830.9
ENSMUSG00000039831.16	26.519327	ENSMUSG00000039831.16
ENSMUSG00000039834.17	4.389087	ENSMUSG00000039834.17
ENSMUSG00000039835.16	1.678206	ENSMUSG00000039835.16
ENSMUSG00000039838.11	0	ENSMUSG00000039838.11
ENSMUSG00000039840.8	2.05754	ENSMUSG00000039840.8
ENSMUSG00000039841.14	2.135107	ENSMUSG00000039841.14
ENSMUSG00000039842.15	1.064785	ENSMUSG00000039842.15
ENSMUSG00000039844.20	27.475973	ENSMUSG00000039844.20
ENSMUSG00000039849.6	16.910774	ENSMUSG00000039849.6
ENSMUSG00000039850.16	2.105587	ENSMUSG00000039850.16
ENSMUSG00000039851.11	0.058429	ENSMUSG00000039851.11
ENSMUSG00000039852.17	18.38175	ENSMUSG00000039852.17
ENSMUSG00000039853.18	3.899823	ENSMUSG00000039853.18
ENSMUSG00000039860.19	0.036727	ENSMUSG00000039860.19
ENSMUSG00000039865.8	4.507914	ENSMUSG00000039865.8
ENSMUSG00000039873.4	1.127508	ENSMUSG00000039873.4
ENSMUSG00000039878.13	17.84147	ENSMUSG00000039878.13
ENSMUSG00000039879.9	7.191896	ENSMUSG00000039879.9
ENSMUSG00000039883.5	3.504845	ENSMUSG00000039883.5
ENSMUSG00000039886.8	95.554445	ENSMUSG00000039886.8
ENSMUSG00000039887.11	13.774423	ENSMUSG00000039887.11
ENSMUSG00000039891.6	0.269503	ENSMUSG00000039891.6
ENSMUSG00000039899.5	5.95773	ENSMUSG00000039899.5
ENSMUSG00000039901.10	4.126309	ENSMUSG00000039901.10
ENSMUSG00000039903.17	12.33824	ENSMUSG00000039903.17
ENSMUSG00000039904.9	0.028438	ENSMUSG00000039904.9
ENSMUSG00000039908.14	1.868212	ENSMUSG00000039908.14
ENSMUSG00000039910.10	285.732666	ENSMUSG00000039910.10
ENSMUSG00000039911.13	21.589928	ENSMUSG00000039911.13
ENSMUSG00000039913.12	0	ENSMUSG00000039913.12
ENSMUSG00000039914.6	15.002128	ENSMUSG00000039914.6
ENSMUSG00000039917.10	10.444566	ENSMUSG00000039917.10
ENSMUSG00000039929.14	1.691742	ENSMUSG00000039929.14
ENSMUSG00000039934.12	0.478251	ENSMUSG00000039934.12
ENSMUSG00000039936.18	1.933339	ENSMUSG00000039936.18
ENSMUSG00000039942.15	0.677928	ENSMUSG00000039942.15
ENSMUSG00000039943.16	3.332863	ENSMUSG00000039943.16
ENSMUSG00000039952.15	23.156756	ENSMUSG00000039952.15
ENSMUSG00000039953.13	7.692914	ENSMUSG00000039953.13
ENSMUSG00000039954.9	0.034373	ENSMUSG00000039954.9
ENSMUSG00000039956.9	2.736148	ENSMUSG00000039956.9
ENSMUSG00000039958.17	1.950434	ENSMUSG00000039958.17
ENSMUSG00000039959.13	2.244481	ENSMUSG00000039959.13
ENSMUSG00000039960.5	44.417338	ENSMUSG00000039960.5
ENSMUSG00000039962.3	0	ENSMUSG00000039962.3
ENSMUSG00000039963.20	1.626697	ENSMUSG00000039963.20
ENSMUSG00000039967.14	1.660133	ENSMUSG00000039967.14
ENSMUSG00000039968.9	2.354516	ENSMUSG00000039968.9
ENSMUSG00000039976.4	3.006354	ENSMUSG00000039976.4
ENSMUSG00000039977.16	0.013687	ENSMUSG00000039977.16
ENSMUSG00000039981.6	0.276733	ENSMUSG00000039981.6
ENSMUSG00000039982.8	0.693224	ENSMUSG00000039982.8
ENSMUSG00000039983.13	11.931137	ENSMUSG00000039983.13
ENSMUSG00000039985.14	7.666898	ENSMUSG00000039985.14
ENSMUSG00000039987.15	1.125337	ENSMUSG00000039987.15
ENSMUSG00000039988.14	27.0568	ENSMUSG00000039988.14
ENSMUSG00000039989.7	10.64158	ENSMUSG00000039989.7
ENSMUSG00000039990.16	6.077664	ENSMUSG00000039990.16
ENSMUSG00000039994.15	4.095053	ENSMUSG00000039994.15
ENSMUSG00000039997.16	0.557924	ENSMUSG00000039997.16
ENSMUSG00000040003.18	0.06531	ENSMUSG00000040003.18
ENSMUSG00000040006.13	51.545581	ENSMUSG00000040006.13
ENSMUSG00000040007.8	17.969206	ENSMUSG00000040007.8
ENSMUSG00000040009.6	1.455327	ENSMUSG00000040009.6
ENSMUSG00000040010.10	24.086634	ENSMUSG00000040010.10
ENSMUSG00000040013.11	0.989246	ENSMUSG00000040013.11
ENSMUSG00000040016.16	18.899659	ENSMUSG00000040016.16
ENSMUSG00000040017.8	0.261245	ENSMUSG00000040017.8
ENSMUSG00000040018.9	20.531315	ENSMUSG00000040018.9
ENSMUSG00000040021.13	3.731632	ENSMUSG00000040021.13
ENSMUSG00000040022.14	1.438928	ENSMUSG00000040022.14
ENSMUSG00000040025.17	17.333375	ENSMUSG00000040025.17
ENSMUSG00000040026.8	44.914077	ENSMUSG00000040026.8
ENSMUSG00000040028.10	17.244568	ENSMUSG00000040028.10
ENSMUSG00000040029.15	5.732993	ENSMUSG00000040029.15
ENSMUSG00000040033.16	7.627203	ENSMUSG00000040033.16
ENSMUSG00000040034.15	4.507436	ENSMUSG00000040034.15
ENSMUSG00000040035.14	0.220421	ENSMUSG00000040035.14
ENSMUSG00000040037.13	0.025496	ENSMUSG00000040037.13
ENSMUSG00000040040.16	2.382867	ENSMUSG00000040040.16
ENSMUSG00000040043.17	85.012986	ENSMUSG00000040043.17
ENSMUSG00000040044.11	11.49761	ENSMUSG00000040044.11
ENSMUSG00000040046.14	1.954487	ENSMUSG00000040046.14
ENSMUSG00000040048.14	95.782069	ENSMUSG00000040048.14
ENSMUSG00000040054.17	10.659517	ENSMUSG00000040054.17
ENSMUSG00000040055.9	0.019141	ENSMUSG00000040055.9
ENSMUSG00000040061.17	0.082316	ENSMUSG00000040061.17
ENSMUSG00000040065.8	0.08707	ENSMUSG00000040065.8
ENSMUSG00000040084.9	3.27777	ENSMUSG00000040084.9
ENSMUSG00000040086.13	0.065329	ENSMUSG00000040086.13
ENSMUSG00000040093.16	2.596118	ENSMUSG00000040093.16
ENSMUSG00000040097.16	6.461229	ENSMUSG00000040097.16
ENSMUSG00000040102.10	2.038433	ENSMUSG00000040102.10
ENSMUSG00000040105.3	3.965719	ENSMUSG00000040105.3
ENSMUSG00000040111.17	38.863089	ENSMUSG00000040111.17
ENSMUSG00000040112.9	41.454816	ENSMUSG00000040112.9
ENSMUSG00000040113.14	0	ENSMUSG00000040113.14
ENSMUSG00000040118.15	0.284763	ENSMUSG00000040118.15
ENSMUSG00000040121.5	0.299072	ENSMUSG00000040121.5
ENSMUSG00000040123.17	10.678372	ENSMUSG00000040123.17
ENSMUSG00000040124.5	4.521856	ENSMUSG00000040124.5
ENSMUSG00000040125.4	0.022804	ENSMUSG00000040125.4
ENSMUSG00000040127.13	0.428525	ENSMUSG00000040127.13
ENSMUSG00000040128.9	23.791701	ENSMUSG00000040128.9
ENSMUSG00000040132.6	0	ENSMUSG00000040132.6
ENSMUSG00000040133.2	0.201304	ENSMUSG00000040133.2
ENSMUSG00000040134.8	0.045305	ENSMUSG00000040134.8
ENSMUSG00000040136.10	1.422273	ENSMUSG00000040136.10
ENSMUSG00000040138.7	0	ENSMUSG00000040138.7
ENSMUSG00000040139.14	6.216101	ENSMUSG00000040139.14
ENSMUSG00000040140.15	0.159945	ENSMUSG00000040140.15
ENSMUSG00000040146.9	3.295486	ENSMUSG00000040146.9
ENSMUSG00000040147.14	41.727894	ENSMUSG00000040147.14
ENSMUSG00000040148.5	0	ENSMUSG00000040148.5
ENSMUSG00000040151.9	3.357355	ENSMUSG00000040151.9
ENSMUSG00000040152.8	10.635377	ENSMUSG00000040152.8
ENSMUSG00000040154.11	0	ENSMUSG00000040154.11
ENSMUSG00000040158.12	52.85172	ENSMUSG00000040158.12
ENSMUSG00000040163.14	0	ENSMUSG00000040163.14
ENSMUSG00000040164.3	0.064852	ENSMUSG00000040164.3
ENSMUSG00000040165.14	4.260758	ENSMUSG00000040165.14
ENSMUSG00000040167.16	4.860569	ENSMUSG00000040167.16
ENSMUSG00000040170.13	1.604466	ENSMUSG00000040170.13
ENSMUSG00000040174.14	24.472061	ENSMUSG00000040174.14
ENSMUSG00000040177.10	5.975029	ENSMUSG00000040177.10
ENSMUSG00000040181.14	57.641038	ENSMUSG00000040181.14
ENSMUSG00000040183.13	1.066166	ENSMUSG00000040183.13
ENSMUSG00000040187.15	1.288097	ENSMUSG00000040187.15
ENSMUSG00000040188.10	69.788924	ENSMUSG00000040188.10
ENSMUSG00000040189.18	0.280573	ENSMUSG00000040189.18
ENSMUSG00000040195.11	5.033105	ENSMUSG00000040195.11
ENSMUSG00000040197.4	0.020571	ENSMUSG00000040197.4
ENSMUSG00000040204.6	1.088515	ENSMUSG00000040204.6
ENSMUSG00000040205.8	1.225634	ENSMUSG00000040205.8
ENSMUSG00000040209.12	2.314446	ENSMUSG00000040209.12
ENSMUSG00000040212.12	26.842545	ENSMUSG00000040212.12
ENSMUSG00000040213.13	3.998485	ENSMUSG00000040213.13
ENSMUSG00000040219.4	0.355434	ENSMUSG00000040219.4
ENSMUSG00000040220.10	5.123886	ENSMUSG00000040220.10
ENSMUSG00000040225.15	7.35418	ENSMUSG00000040225.15
ENSMUSG00000040229.11	0.077492	ENSMUSG00000040229.11
ENSMUSG00000040231.16	0.405163	ENSMUSG00000040231.16
ENSMUSG00000040234.16	4.431023	ENSMUSG00000040234.16
ENSMUSG00000040236.4	6.680569	ENSMUSG00000040236.4
ENSMUSG00000040242.14	43.359454	ENSMUSG00000040242.14
ENSMUSG00000040247.6	0.360355	ENSMUSG00000040247.6
ENSMUSG00000040249.15	75.894834	ENSMUSG00000040249.15
ENSMUSG00000040250.14	15.105173	ENSMUSG00000040250.14
ENSMUSG00000040253.15	2.115874	ENSMUSG00000040253.15
ENSMUSG00000040254.11	0.045111	ENSMUSG00000040254.11
ENSMUSG00000040258.6	2.419478	ENSMUSG00000040258.6
ENSMUSG00000040260.8	0.796171	ENSMUSG00000040260.8
ENSMUSG00000040263.16	21.802768	ENSMUSG00000040263.16
ENSMUSG00000040264.10	1.357528	ENSMUSG00000040264.10
ENSMUSG00000040265.16	0.341695	ENSMUSG00000040265.16
ENSMUSG00000040268.17	52.542292	ENSMUSG00000040268.17
ENSMUSG00000040269.5	15.374795	ENSMUSG00000040269.5
ENSMUSG00000040270.16	1.96762	ENSMUSG00000040270.16
ENSMUSG00000040272.14	1.301395	ENSMUSG00000040272.14
ENSMUSG00000040274.11	0.396045	ENSMUSG00000040274.11
ENSMUSG00000040276.15	0.487688	ENSMUSG00000040276.15
ENSMUSG00000040280.10	38.608524	ENSMUSG00000040280.10
ENSMUSG00000040282.13	5.13641	ENSMUSG00000040282.13
ENSMUSG00000040283.14	0.012762	ENSMUSG00000040283.14
ENSMUSG00000040284.4	165.340278	ENSMUSG00000040284.4
ENSMUSG00000040287.9	0.071951	ENSMUSG00000040287.9
ENSMUSG00000040289.8	0.631868	ENSMUSG00000040289.8
ENSMUSG00000040296.15	12.722083	ENSMUSG00000040296.15
ENSMUSG00000040297.12	107.248533	ENSMUSG00000040297.12
ENSMUSG00000040298.6	0.214457	ENSMUSG00000040298.6
ENSMUSG00000040302.17	2.216174	ENSMUSG00000040302.17
ENSMUSG00000040310.12	0.045318	ENSMUSG00000040310.12
ENSMUSG00000040312.14	0.640279	ENSMUSG00000040312.14
ENSMUSG00000040314.2	2.969754	ENSMUSG00000040314.2
ENSMUSG00000040321.3	0.804369	ENSMUSG00000040321.3
ENSMUSG00000040322.10	15.581491	ENSMUSG00000040322.10
ENSMUSG00000040325.16	33.069849	ENSMUSG00000040325.16
ENSMUSG00000040327.16	0.904393	ENSMUSG00000040327.16
ENSMUSG00000040328.16	0.046065	ENSMUSG00000040328.16
ENSMUSG00000040329.14	0.031046	ENSMUSG00000040329.14
ENSMUSG00000040331.16	60.858594	ENSMUSG00000040331.16
ENSMUSG00000040339.10	15.951194	ENSMUSG00000040339.10
ENSMUSG00000040340.13	0.025017	ENSMUSG00000040340.13
ENSMUSG00000040345.10	6.235624	ENSMUSG00000040345.10
ENSMUSG00000040350.16	2.045198	ENSMUSG00000040350.16
ENSMUSG00000040351.11	3.451732	ENSMUSG00000040351.11
ENSMUSG00000040354.14	29.309999	ENSMUSG00000040354.14
ENSMUSG00000040356.16	13.008733	ENSMUSG00000040356.16
ENSMUSG00000040359.14	7.529562	ENSMUSG00000040359.14
ENSMUSG00000040363.15	5.075149	ENSMUSG00000040363.15
ENSMUSG00000040364.8	0.129453	ENSMUSG00000040364.8
ENSMUSG00000040365.14	42.320775	ENSMUSG00000040365.14
ENSMUSG00000040367.2	0	ENSMUSG00000040367.2
ENSMUSG00000040370.13	11.403585	ENSMUSG00000040370.13
ENSMUSG00000040372.2	0	ENSMUSG00000040372.2
ENSMUSG00000040373.12	0.065215	ENSMUSG00000040373.12
ENSMUSG00000040374.13	14.870769	ENSMUSG00000040374.13
ENSMUSG00000040380.14	0.198273	ENSMUSG00000040380.14
ENSMUSG00000040383.16	5.464296	ENSMUSG00000040383.16
ENSMUSG00000040385.7	236.957495	ENSMUSG00000040385.7
ENSMUSG00000040387.16	0.096939	ENSMUSG00000040387.16
ENSMUSG00000040389.15	3.424069	ENSMUSG00000040389.15
ENSMUSG00000040390.13	4.358844	ENSMUSG00000040390.13
ENSMUSG00000040396.12	4.539724	ENSMUSG00000040396.12
ENSMUSG00000040405.13	1.925616	ENSMUSG00000040405.13
ENSMUSG00000040407.18	8.621037	ENSMUSG00000040407.18
ENSMUSG00000040410.14	4.165816	ENSMUSG00000040410.14
ENSMUSG00000040412.16	0.72261	ENSMUSG00000040412.16
ENSMUSG00000040413.15	5.631339	ENSMUSG00000040413.15
ENSMUSG00000040414.8	8.159367	ENSMUSG00000040414.8
ENSMUSG00000040415.15	17.360013	ENSMUSG00000040415.15
ENSMUSG00000040420.15	0	ENSMUSG00000040420.15
ENSMUSG00000040423.10	2.702804	ENSMUSG00000040423.10
ENSMUSG00000040424.15	0.414116	ENSMUSG00000040424.15
ENSMUSG00000040428.19	3.486213	ENSMUSG00000040428.19
ENSMUSG00000040429.6	2.048606	ENSMUSG00000040429.6
ENSMUSG00000040430.18	1.103994	ENSMUSG00000040430.18
ENSMUSG00000040432.5	0.118527	ENSMUSG00000040432.5
ENSMUSG00000040433.16	2.520762	ENSMUSG00000040433.16
ENSMUSG00000040434.16	6.792164	ENSMUSG00000040434.16
ENSMUSG00000040435.12	96.51175	ENSMUSG00000040435.12
ENSMUSG00000040441.11	2.307355	ENSMUSG00000040441.11
ENSMUSG00000040446.4	2.438507	ENSMUSG00000040446.4
ENSMUSG00000040447.15	9.850832	ENSMUSG00000040447.15
ENSMUSG00000040451.18	23.227833	ENSMUSG00000040451.18
ENSMUSG00000040452.9	0	ENSMUSG00000040452.9
ENSMUSG00000040455.17	1.65152	ENSMUSG00000040455.17
ENSMUSG00000040456.2	0	ENSMUSG00000040456.2
ENSMUSG00000040459.11	12.922029	ENSMUSG00000040459.11
ENSMUSG00000040462.13	32.972258	ENSMUSG00000040462.13
ENSMUSG00000040463.16	33.967908	ENSMUSG00000040463.16
ENSMUSG00000040464.15	4.705644	ENSMUSG00000040464.15
ENSMUSG00000040466.16	42.087659	ENSMUSG00000040466.16
ENSMUSG00000040471.17	0.397687	ENSMUSG00000040471.17
ENSMUSG00000040472.15	22.149211	ENSMUSG00000040472.15
ENSMUSG00000040473.15	0.349466	ENSMUSG00000040473.15
ENSMUSG00000040478.14	0.011642	ENSMUSG00000040478.14
ENSMUSG00000040479.11	25.823079	ENSMUSG00000040479.11
ENSMUSG00000040481.17	6.963046	ENSMUSG00000040481.17
ENSMUSG00000040482.16	24.972287	ENSMUSG00000040482.16
ENSMUSG00000040483.15	26.879469	ENSMUSG00000040483.15
ENSMUSG00000040485.5	0	ENSMUSG00000040485.5
ENSMUSG00000040488.17	3.676724	ENSMUSG00000040488.17
ENSMUSG00000040489.5	0.081376	ENSMUSG00000040489.5
ENSMUSG00000040490.4	0.194727	ENSMUSG00000040490.4
ENSMUSG00000040495.4	0.107292	ENSMUSG00000040495.4
ENSMUSG00000040498.7	1.949727	ENSMUSG00000040498.7
ENSMUSG00000040502.5	2.509394	ENSMUSG00000040502.5
ENSMUSG00000040505.13	0.121584	ENSMUSG00000040505.13
ENSMUSG00000040506.16	31.931808	ENSMUSG00000040506.16
ENSMUSG00000040511.14	27.968257	ENSMUSG00000040511.14
ENSMUSG00000040514.6	0	ENSMUSG00000040514.6
ENSMUSG00000040520.7	2.455905	ENSMUSG00000040520.7
ENSMUSG00000040521.11	13.930379	ENSMUSG00000040521.11
ENSMUSG00000040522.5	0.054909	ENSMUSG00000040522.5
ENSMUSG00000040524.9	3.820458	ENSMUSG00000040524.9
ENSMUSG00000040525.13	2.699158	ENSMUSG00000040525.13
ENSMUSG00000040528.15	0.253056	ENSMUSG00000040528.15
ENSMUSG00000040532.14	10.435736	ENSMUSG00000040532.14
ENSMUSG00000040533.7	0.164107	ENSMUSG00000040533.7
ENSMUSG00000040536.15	0.013673	ENSMUSG00000040536.15
ENSMUSG00000040537.17	0.087925	ENSMUSG00000040537.17
ENSMUSG00000040541.8	0	ENSMUSG00000040541.8
ENSMUSG00000040543.16	0.015455	ENSMUSG00000040543.16
ENSMUSG00000040548.16	28.326747	ENSMUSG00000040548.16
ENSMUSG00000040549.16	3.875046	ENSMUSG00000040549.16
ENSMUSG00000040550.17	6.327812	ENSMUSG00000040550.17
ENSMUSG00000040552.8	0.220535	ENSMUSG00000040552.8
ENSMUSG00000040554.10	0.031016	ENSMUSG00000040554.10
ENSMUSG00000040557.14	7.720681	ENSMUSG00000040557.14
ENSMUSG00000040560.10	3.197271	ENSMUSG00000040560.10
ENSMUSG00000040562.12	35.256708	ENSMUSG00000040562.12
ENSMUSG00000040563.13	0.323875	ENSMUSG00000040563.13
ENSMUSG00000040564.14	119.082538	ENSMUSG00000040564.14
ENSMUSG00000040565.8	3.55487	ENSMUSG00000040565.8
ENSMUSG00000040569.13	2.173797	ENSMUSG00000040569.13
ENSMUSG00000040570.14	0.382085	ENSMUSG00000040570.14
ENSMUSG00000040576.8	0	ENSMUSG00000040576.8
ENSMUSG00000040583.8	0	ENSMUSG00000040583.8
ENSMUSG00000040584.8	3.300329	ENSMUSG00000040584.8
ENSMUSG00000040586.8	2.340483	ENSMUSG00000040586.8
ENSMUSG00000040591.18	2.463636	ENSMUSG00000040591.18
ENSMUSG00000040592.11	0.472775	ENSMUSG00000040592.11
ENSMUSG00000040594.19	1.351516	ENSMUSG00000040594.19
ENSMUSG00000040596.15	2.510918	ENSMUSG00000040596.15
ENSMUSG00000040599.13	7.711459	ENSMUSG00000040599.13
ENSMUSG00000040600.9	5.987914	ENSMUSG00000040600.9
ENSMUSG00000040601.13	0.008096	ENSMUSG00000040601.13
ENSMUSG00000040605.7	19.978822	ENSMUSG00000040605.7
ENSMUSG00000040606.13	47.076813	ENSMUSG00000040606.13
ENSMUSG00000040610.7	0.04976	ENSMUSG00000040610.7
ENSMUSG00000040612.13	0.216685	ENSMUSG00000040612.13
ENSMUSG00000040613.14	1.391524	ENSMUSG00000040613.14
ENSMUSG00000040614.14	0	ENSMUSG00000040614.14
ENSMUSG00000040616.3	5.599404	ENSMUSG00000040616.3
ENSMUSG00000040618.7	10.173803	ENSMUSG00000040618.7
ENSMUSG00000040620.15	5.042327	ENSMUSG00000040620.15
ENSMUSG00000040621.14	1.306719	ENSMUSG00000040621.14
ENSMUSG00000040624.18	7.15567	ENSMUSG00000040624.18
ENSMUSG00000040627.14	0	ENSMUSG00000040627.14
ENSMUSG00000040629.8	0.049261	ENSMUSG00000040629.8
ENSMUSG00000040631.8	3.103878	ENSMUSG00000040631.8
ENSMUSG00000040632.16	0.024162	ENSMUSG00000040632.16
ENSMUSG00000040640.11	0.159229	ENSMUSG00000040640.11
ENSMUSG00000040648.14	3.687296	ENSMUSG00000040648.14
ENSMUSG00000040649.15	26.505207	ENSMUSG00000040649.15
ENSMUSG00000040650.8	0	ENSMUSG00000040650.8
ENSMUSG00000040651.9	4.448507	ENSMUSG00000040651.9
ENSMUSG00000040652.16	38.953464	ENSMUSG00000040652.16
ENSMUSG00000040653.6	1.055959	ENSMUSG00000040653.6
ENSMUSG00000040658.7	0.779022	ENSMUSG00000040658.7
ENSMUSG00000040659.3	41.65576	ENSMUSG00000040659.3
ENSMUSG00000040660.6	0	ENSMUSG00000040660.6
ENSMUSG00000040661.6	1.64136	ENSMUSG00000040661.6
ENSMUSG00000040663.9	1.683385	ENSMUSG00000040663.9
ENSMUSG00000040666.19	2.247794	ENSMUSG00000040666.19
ENSMUSG00000040667.11	22.67356	ENSMUSG00000040667.11
ENSMUSG00000040669.14	5.31347	ENSMUSG00000040669.14
ENSMUSG00000040675.17	3.212041	ENSMUSG00000040675.17
ENSMUSG00000040680.9	0.051346	ENSMUSG00000040680.9
ENSMUSG00000040681.16	885.031278	ENSMUSG00000040681.16
ENSMUSG00000040687.16	4.453269	ENSMUSG00000040687.16
ENSMUSG00000040688.16	10.802009	ENSMUSG00000040688.16
ENSMUSG00000040690.15	20.609244	ENSMUSG00000040690.15
ENSMUSG00000040693.7	0.699399	ENSMUSG00000040693.7
ENSMUSG00000040694.4	0.381934	ENSMUSG00000040694.4
ENSMUSG00000040697.10	3.027058	ENSMUSG00000040697.10
ENSMUSG00000040699.13	39.945955	ENSMUSG00000040699.13
ENSMUSG00000040701.16	6.902888	ENSMUSG00000040701.16
ENSMUSG00000040703.11	9.52047	ENSMUSG00000040703.11
ENSMUSG00000040706.4	0	ENSMUSG00000040706.4
ENSMUSG00000040710.10	0.490904	ENSMUSG00000040710.10
ENSMUSG00000040711.8	1.418042	ENSMUSG00000040711.8
ENSMUSG00000040712.16	3.647505	ENSMUSG00000040712.16
ENSMUSG00000040713.12	7520.844265	ENSMUSG00000040713.12
ENSMUSG00000040714.14	5.367879	ENSMUSG00000040714.14
ENSMUSG00000040715.12	5.502749	ENSMUSG00000040715.12
ENSMUSG00000040717.6	0.576568	ENSMUSG00000040717.6
ENSMUSG00000040720.15	8.586361	ENSMUSG00000040720.15
ENSMUSG00000040721.9	0.250526	ENSMUSG00000040721.9
ENSMUSG00000040722.7	9.948134	ENSMUSG00000040722.7
ENSMUSG00000040723.14	9.953487	ENSMUSG00000040723.14
ENSMUSG00000040724.5	0	ENSMUSG00000040724.5
ENSMUSG00000040725.13	23.203948	ENSMUSG00000040725.13
ENSMUSG00000040726.10	0.304663	ENSMUSG00000040726.10
ENSMUSG00000040728.15	8.300404	ENSMUSG00000040728.15
ENSMUSG00000040729.8	0.48478	ENSMUSG00000040729.8
ENSMUSG00000040731.13	67.997193	ENSMUSG00000040731.13
ENSMUSG00000040732.20	1.387352	ENSMUSG00000040732.20
ENSMUSG00000040734.14	12.637858	ENSMUSG00000040734.14
ENSMUSG00000040738.10	27.917489	ENSMUSG00000040738.10
ENSMUSG00000040740.7	0.672966	ENSMUSG00000040740.7
ENSMUSG00000040746.15	172.22306	ENSMUSG00000040746.15
ENSMUSG00000040747.9	1.24104	ENSMUSG00000040747.9
ENSMUSG00000040749.11	1.971497	ENSMUSG00000040749.11
ENSMUSG00000040751.12	1.216213	ENSMUSG00000040751.12
ENSMUSG00000040752.16	0.643684	ENSMUSG00000040752.16
ENSMUSG00000040759.9	0.218809	ENSMUSG00000040759.9
ENSMUSG00000040760.11	8.057039	ENSMUSG00000040760.11
ENSMUSG00000040761.16	10.113525	ENSMUSG00000040761.16
ENSMUSG00000040767.10	11.049646	ENSMUSG00000040767.10
ENSMUSG00000040770.5	0.039198	ENSMUSG00000040770.5
ENSMUSG00000040771.14	8.746071	ENSMUSG00000040771.14
ENSMUSG00000040774.15	11.414359	ENSMUSG00000040774.15
ENSMUSG00000040782.12	45.798843	ENSMUSG00000040782.12
ENSMUSG00000040785.19	10.951078	ENSMUSG00000040785.19
ENSMUSG00000040794.5	0.460318	ENSMUSG00000040794.5
ENSMUSG00000040795.12	8.171747	ENSMUSG00000040795.12
ENSMUSG00000040797.16	0.026177	ENSMUSG00000040797.16
ENSMUSG00000040808.4	353.619505	ENSMUSG00000040808.4
ENSMUSG00000040809.10	15.885924	ENSMUSG00000040809.10
ENSMUSG00000040811.15	26.366638	ENSMUSG00000040811.15
ENSMUSG00000040812.14	0.049931	ENSMUSG00000040812.14
ENSMUSG00000040813.16	69.224793	ENSMUSG00000040813.16
ENSMUSG00000040818.10	6.249772	ENSMUSG00000040818.10
ENSMUSG00000040820.16	3.344676	ENSMUSG00000040820.16
ENSMUSG00000040822.7	19.698139	ENSMUSG00000040822.7
ENSMUSG00000040824.3	14.394104	ENSMUSG00000040824.3
ENSMUSG00000040828.10	0.346936	ENSMUSG00000040828.10
ENSMUSG00000040829.14	0.279811	ENSMUSG00000040829.14
ENSMUSG00000040836.15	0.342987	ENSMUSG00000040836.15
ENSMUSG00000040838.10	0.002337	ENSMUSG00000040838.10
ENSMUSG00000040841.5	2.362944	ENSMUSG00000040841.5
ENSMUSG00000040842.17	25.56189	ENSMUSG00000040842.17
ENSMUSG00000040843.10	22.336437	ENSMUSG00000040843.10
ENSMUSG00000040848.11	5.239437	ENSMUSG00000040848.11
ENSMUSG00000040850.17	7.915807	ENSMUSG00000040850.17
ENSMUSG00000040852.6	0.698375	ENSMUSG00000040852.6
ENSMUSG00000040855.15	2.714951	ENSMUSG00000040855.15
ENSMUSG00000040856.17	219.590349	ENSMUSG00000040856.17
ENSMUSG00000040857.15	3.420787	ENSMUSG00000040857.15
