abundance	gene
ENSMUSG00000037962.7	2.683073	ENSMUSG00000037962.7
ENSMUSG00000037965.14	22.64115	ENSMUSG00000037965.14
ENSMUSG00000037966.15	61.214719	ENSMUSG00000037966.15
ENSMUSG00000037971.10	15.539585	ENSMUSG00000037971.10
ENSMUSG00000037972.7	3.474515	ENSMUSG00000037972.7
ENSMUSG00000037973.6	0.007292	ENSMUSG00000037973.6
ENSMUSG00000037974.16	0	ENSMUSG00000037974.16
ENSMUSG00000037977.6	1.558873	ENSMUSG00000037977.6
ENSMUSG00000037979.13	1.144449	ENSMUSG00000037979.13
ENSMUSG00000037984.9	0.021595	ENSMUSG00000037984.9
ENSMUSG00000037989.15	5.09847	ENSMUSG00000037989.15
ENSMUSG00000037990.18	0.094458	ENSMUSG00000037990.18
ENSMUSG00000037991.9	0.262171	ENSMUSG00000037991.9
ENSMUSG00000037992.16	4.399331	ENSMUSG00000037992.16
ENSMUSG00000037993.8	5.630835	ENSMUSG00000037993.8
ENSMUSG00000037994.14	1.257808	ENSMUSG00000037994.14
ENSMUSG00000037995.15	8.417291	ENSMUSG00000037995.15
ENSMUSG00000037996.17	0	ENSMUSG00000037996.17
ENSMUSG00000037997.12	2.77109	ENSMUSG00000037997.12
ENSMUSG00000037999.13	11.413905	ENSMUSG00000037999.13
ENSMUSG00000038000.10	9.816956	ENSMUSG00000038000.10
ENSMUSG00000038002.9	3.0736	ENSMUSG00000038002.9
ENSMUSG00000038005.15	21.012272	ENSMUSG00000038005.15
ENSMUSG00000038007.14	5.322617	ENSMUSG00000038007.14
ENSMUSG00000038009.7	6.680785	ENSMUSG00000038009.7
ENSMUSG00000038010.9	1.092066	ENSMUSG00000038010.9
ENSMUSG00000038011.15	0.070757	ENSMUSG00000038011.15
ENSMUSG00000038013.14	2.365725	ENSMUSG00000038013.14
ENSMUSG00000038014.7	37.624402	ENSMUSG00000038014.7
ENSMUSG00000038015.6	0	ENSMUSG00000038015.6
ENSMUSG00000038020.5	0.112541	ENSMUSG00000038020.5
ENSMUSG00000038022.11	3.945588	ENSMUSG00000038022.11
ENSMUSG00000038023.12	75.336043	ENSMUSG00000038023.12
ENSMUSG00000038024.17	3.194974	ENSMUSG00000038024.17
ENSMUSG00000038025.8	7.079499	ENSMUSG00000038025.8
ENSMUSG00000038026.12	0	ENSMUSG00000038026.12
ENSMUSG00000038028.9	2.161866	ENSMUSG00000038028.9
ENSMUSG00000038034.15	61.818954	ENSMUSG00000038034.15
ENSMUSG00000038037.5	0.461355	ENSMUSG00000038037.5
ENSMUSG00000038039.13	8.945889	ENSMUSG00000038039.13
ENSMUSG00000038042.11	0.802298	ENSMUSG00000038042.11
ENSMUSG00000038044.8	0	ENSMUSG00000038044.8
ENSMUSG00000038045.14	0.079714	ENSMUSG00000038045.14
ENSMUSG00000038046.4	4.236364	ENSMUSG00000038046.4
ENSMUSG00000038047.18	1.233874	ENSMUSG00000038047.18
ENSMUSG00000038048.8	0	ENSMUSG00000038048.8
ENSMUSG00000038055.12	3.796403	ENSMUSG00000038055.12
ENSMUSG00000038056.15	4.249205	ENSMUSG00000038056.15
ENSMUSG00000038057.4	0.556434	ENSMUSG00000038057.4
ENSMUSG00000038058.14	0.728219	ENSMUSG00000038058.14
ENSMUSG00000038059.7	1.607693	ENSMUSG00000038059.7
ENSMUSG00000038060.15	1.286676	ENSMUSG00000038060.15
ENSMUSG00000038064.7	0.16509	ENSMUSG00000038064.7
ENSMUSG00000038065.13	0.296481	ENSMUSG00000038065.13
ENSMUSG00000038067.2	0.141074	ENSMUSG00000038067.2
ENSMUSG00000038068.15	4.431537	ENSMUSG00000038068.15
ENSMUSG00000038069.6	5.437186	ENSMUSG00000038069.6
ENSMUSG00000038070.15	1.102749	ENSMUSG00000038070.15
ENSMUSG00000038071.3	0	ENSMUSG00000038071.3
ENSMUSG00000038072.14	18.119542	ENSMUSG00000038072.14
ENSMUSG00000038074.16	7.072823	ENSMUSG00000038074.16
ENSMUSG00000038077.7	0.081594	ENSMUSG00000038077.7
ENSMUSG00000038079.14	3.259073	ENSMUSG00000038079.14
ENSMUSG00000038080.17	13.5384	ENSMUSG00000038080.17
ENSMUSG00000038084.16	6.605058	ENSMUSG00000038084.16
ENSMUSG00000038085.13	0.836601	ENSMUSG00000038085.13
ENSMUSG00000038086.4	1.459481	ENSMUSG00000038086.4
ENSMUSG00000038092.6	0	ENSMUSG00000038092.6
ENSMUSG00000038094.15	0.021578	ENSMUSG00000038094.15
ENSMUSG00000038095.15	8.688751	ENSMUSG00000038095.15
ENSMUSG00000038102.15	7.895444	ENSMUSG00000038102.15
ENSMUSG00000038112.15	0.10394	ENSMUSG00000038112.15
ENSMUSG00000038115.16	0.379136	ENSMUSG00000038115.16
ENSMUSG00000038116.16	29.127948	ENSMUSG00000038116.16
ENSMUSG00000038119.15	2.12088	ENSMUSG00000038119.15
ENSMUSG00000038121.6	3.884057	ENSMUSG00000038121.6
ENSMUSG00000038122.9	0.456093	ENSMUSG00000038122.9
ENSMUSG00000038126.17	2.927701	ENSMUSG00000038126.17
ENSMUSG00000038127.14	12.592061	ENSMUSG00000038127.14
ENSMUSG00000038128.7	0.198655	ENSMUSG00000038128.7
ENSMUSG00000038132.6	0.007235	ENSMUSG00000038132.6
ENSMUSG00000038135.4	12.675451	ENSMUSG00000038135.4
ENSMUSG00000038141.11	5.473742	ENSMUSG00000038141.11
ENSMUSG00000038143.16	0.387705	ENSMUSG00000038143.16
ENSMUSG00000038145.17	8.789778	ENSMUSG00000038145.17
ENSMUSG00000038146.8	0.282774	ENSMUSG00000038146.8
ENSMUSG00000038147.13	0.35887	ENSMUSG00000038147.13
ENSMUSG00000038148.13	0	ENSMUSG00000038148.13
ENSMUSG00000038150.7	15.273169	ENSMUSG00000038150.7
ENSMUSG00000038151.13	4.827029	ENSMUSG00000038151.13
ENSMUSG00000038155.11	81.593727	ENSMUSG00000038155.11
ENSMUSG00000038156.16	4.431407	ENSMUSG00000038156.16
ENSMUSG00000038160.7	12.573709	ENSMUSG00000038160.7
ENSMUSG00000038167.6	7.705754	ENSMUSG00000038167.6
ENSMUSG00000038168.5	7.178478	ENSMUSG00000038168.5
ENSMUSG00000038170.15	27.041364	ENSMUSG00000038170.15
ENSMUSG00000038172.14	0.594371	ENSMUSG00000038172.14
ENSMUSG00000038173.15	0.390971	ENSMUSG00000038173.15
ENSMUSG00000038174.14	1.805937	ENSMUSG00000038174.14
ENSMUSG00000038175.10	13.763113	ENSMUSG00000038175.10
ENSMUSG00000038178.16	34.153299	ENSMUSG00000038178.16
ENSMUSG00000038179.13	0.297807	ENSMUSG00000038179.13
ENSMUSG00000038180.11	0.486595	ENSMUSG00000038180.11
ENSMUSG00000038181.16	21.340401	ENSMUSG00000038181.16
ENSMUSG00000038187.14	6.724124	ENSMUSG00000038187.14
ENSMUSG00000038188.17	0.476791	ENSMUSG00000038188.17
ENSMUSG00000038192.5	0.226242	ENSMUSG00000038192.5
ENSMUSG00000038193.4	11.727887	ENSMUSG00000038193.4
ENSMUSG00000038195.6	0.87368	ENSMUSG00000038195.6
ENSMUSG00000038199.12	0.009646	ENSMUSG00000038199.12
ENSMUSG00000038201.10	0.074332	ENSMUSG00000038201.10
ENSMUSG00000038203.18	0.506939	ENSMUSG00000038203.18
ENSMUSG00000038204.13	0.293788	ENSMUSG00000038204.13
ENSMUSG00000038205.12	4.310886	ENSMUSG00000038205.12
ENSMUSG00000038206.13	17.988594	ENSMUSG00000038206.13
ENSMUSG00000038208.13	3.73231	ENSMUSG00000038208.13
ENSMUSG00000038209.12	0	ENSMUSG00000038209.12
ENSMUSG00000038210.10	13.169068	ENSMUSG00000038210.10
ENSMUSG00000038212.16	25.384543	ENSMUSG00000038212.16
ENSMUSG00000038213.7	2.061087	ENSMUSG00000038213.7
ENSMUSG00000038214.15	1.585396	ENSMUSG00000038214.15
ENSMUSG00000038215.15	8.24637	ENSMUSG00000038215.15
ENSMUSG00000038216.7	0	ENSMUSG00000038216.7
ENSMUSG00000038217.13	8.945333	ENSMUSG00000038217.13
ENSMUSG00000038224.12	22.138636	ENSMUSG00000038224.12
ENSMUSG00000038225.15	10.694678	ENSMUSG00000038225.15
ENSMUSG00000038227.15	1.36382	ENSMUSG00000038227.15
ENSMUSG00000038233.9	0.024335	ENSMUSG00000038233.9
ENSMUSG00000038235.4	65.332759	ENSMUSG00000038235.4
ENSMUSG00000038236.8	0.174941	ENSMUSG00000038236.8
ENSMUSG00000038239.11	0.009494	ENSMUSG00000038239.11
ENSMUSG00000038240.13	3.281269	ENSMUSG00000038240.13
ENSMUSG00000038241.16	1.30445	ENSMUSG00000038241.16
ENSMUSG00000038242.12	0.060831	ENSMUSG00000038242.12
ENSMUSG00000038244.14	9.706269	ENSMUSG00000038244.14
ENSMUSG00000038246.7	0.335122	ENSMUSG00000038246.7
ENSMUSG00000038248.8	0.13016	ENSMUSG00000038248.8
ENSMUSG00000038250.9	7.615381	ENSMUSG00000038250.9
ENSMUSG00000038252.13	9.931138	ENSMUSG00000038252.13
ENSMUSG00000038253.6	0.201732	ENSMUSG00000038253.6
ENSMUSG00000038255.6	0	ENSMUSG00000038255.6
ENSMUSG00000038256.15	2.425878	ENSMUSG00000038256.15
ENSMUSG00000038257.9	0.003279	ENSMUSG00000038257.9
ENSMUSG00000038259.4	0.099113	ENSMUSG00000038259.4
ENSMUSG00000038260.10	7.452945	ENSMUSG00000038260.10
ENSMUSG00000038264.8	6.842081	ENSMUSG00000038264.8
ENSMUSG00000038267.15	7.57443	ENSMUSG00000038267.15
ENSMUSG00000038268.4	9.145331	ENSMUSG00000038268.4
ENSMUSG00000038271.17	3.434593	ENSMUSG00000038271.17
ENSMUSG00000038274.13	716.932016	ENSMUSG00000038274.13
ENSMUSG00000038276.12	1.781717	ENSMUSG00000038276.12
ENSMUSG00000038279.10	8.619624	ENSMUSG00000038279.10
ENSMUSG00000038280.12	16.708867	ENSMUSG00000038280.12
ENSMUSG00000038286.11	71.02154	ENSMUSG00000038286.11
ENSMUSG00000038290.15	6.122236	ENSMUSG00000038290.15
ENSMUSG00000038291.16	7.507519	ENSMUSG00000038291.16
ENSMUSG00000038292.14	0.912695	ENSMUSG00000038292.14
ENSMUSG00000038295.14	0.788981	ENSMUSG00000038295.14
ENSMUSG00000038296.14	1.997732	ENSMUSG00000038296.14
ENSMUSG00000038298.14	37.272793	ENSMUSG00000038298.14
ENSMUSG00000038299.16	7.027385	ENSMUSG00000038299.16
ENSMUSG00000038300.6	0	ENSMUSG00000038300.6
ENSMUSG00000038301.15	15.097756	ENSMUSG00000038301.15
ENSMUSG00000038302.14	5.486263	ENSMUSG00000038302.14
ENSMUSG00000038304.14	0.400074	ENSMUSG00000038304.14
ENSMUSG00000038305.15	15.742147	ENSMUSG00000038305.15
ENSMUSG00000038312.10	77.065493	ENSMUSG00000038312.10
ENSMUSG00000038319.14	3.680646	ENSMUSG00000038319.14
ENSMUSG00000038323.3	1.094904	ENSMUSG00000038323.3
ENSMUSG00000038324.13	48.790294	ENSMUSG00000038324.13
ENSMUSG00000038327.8	58.609877	ENSMUSG00000038327.8
ENSMUSG00000038330.10	0	ENSMUSG00000038330.10
ENSMUSG00000038331.15	0.525509	ENSMUSG00000038331.15
ENSMUSG00000038332.13	9.320043	ENSMUSG00000038332.13
ENSMUSG00000038335.13	15.004756	ENSMUSG00000038335.13
ENSMUSG00000038342.15	6.091235	ENSMUSG00000038342.15
ENSMUSG00000038344.14	2.287955	ENSMUSG00000038344.14
ENSMUSG00000038346.18	8.027578	ENSMUSG00000038346.18
ENSMUSG00000038347.15	0.268774	ENSMUSG00000038347.15
ENSMUSG00000038349.10	0.500825	ENSMUSG00000038349.10
ENSMUSG00000038351.14	3.038402	ENSMUSG00000038351.14
ENSMUSG00000038352.15	0.179357	ENSMUSG00000038352.15
ENSMUSG00000038354.13	4.218027	ENSMUSG00000038354.13
ENSMUSG00000038357.10	0	ENSMUSG00000038357.10
ENSMUSG00000038365.8	11.653463	ENSMUSG00000038365.8
ENSMUSG00000038366.15	230.888806	ENSMUSG00000038366.15
ENSMUSG00000038368.16	1.98941	ENSMUSG00000038368.16
ENSMUSG00000038369.14	6.234249	ENSMUSG00000038369.14
ENSMUSG00000038370.6	0.757369	ENSMUSG00000038370.6
ENSMUSG00000038371.15	4.010837	ENSMUSG00000038371.15
ENSMUSG00000038372.14	7.684267	ENSMUSG00000038372.14
ENSMUSG00000038374.10	57.353653	ENSMUSG00000038374.10
ENSMUSG00000038375.15	10.896217	ENSMUSG00000038375.15
ENSMUSG00000038379.15	1.569398	ENSMUSG00000038379.15
ENSMUSG00000038383.16	12.821151	ENSMUSG00000038383.16
ENSMUSG00000038384.16	2.038889	ENSMUSG00000038384.16
ENSMUSG00000038387.9	55.712763	ENSMUSG00000038387.9
ENSMUSG00000038388.14	29.689533	ENSMUSG00000038388.14
ENSMUSG00000038390.11	0.076117	ENSMUSG00000038390.11
ENSMUSG00000038393.14	323.599159	ENSMUSG00000038393.14
ENSMUSG00000038398.8	7.288027	ENSMUSG00000038398.8
ENSMUSG00000038400.15	8.078946	ENSMUSG00000038400.15
ENSMUSG00000038402.2	0.388387	ENSMUSG00000038402.2
ENSMUSG00000038403.10	0.023076	ENSMUSG00000038403.10
ENSMUSG00000038406.17	16.86077	ENSMUSG00000038406.17
ENSMUSG00000038412.8	23.663471	ENSMUSG00000038412.8
ENSMUSG00000038415.10	3.011034	ENSMUSG00000038415.10
ENSMUSG00000038416.15	30.072921	ENSMUSG00000038416.15
ENSMUSG00000038417.4	4.290682	ENSMUSG00000038417.4
ENSMUSG00000038418.7	1.511871	ENSMUSG00000038418.7
ENSMUSG00000038421.13	0.176215	ENSMUSG00000038421.13
ENSMUSG00000038422.2	4.551845	ENSMUSG00000038422.2
ENSMUSG00000038425.18	2.249084	ENSMUSG00000038425.18
ENSMUSG00000038429.10	39.354889	ENSMUSG00000038429.10
ENSMUSG00000038437.11	1.437317	ENSMUSG00000038437.11
ENSMUSG00000038446.8	8.469194	ENSMUSG00000038446.8
ENSMUSG00000038451.13	20.113972	ENSMUSG00000038451.13
ENSMUSG00000038453.17	0.183338	ENSMUSG00000038453.17
ENSMUSG00000038456.9	9.399031	ENSMUSG00000038456.9
ENSMUSG00000038457.17	0	ENSMUSG00000038457.17
ENSMUSG00000038459.10	21.763045	ENSMUSG00000038459.10
ENSMUSG00000038462.3	45.658916	ENSMUSG00000038462.3
ENSMUSG00000038463.8	1.355915	ENSMUSG00000038463.8
ENSMUSG00000038467.15	190.908384	ENSMUSG00000038467.15
ENSMUSG00000038473.14	8.181138	ENSMUSG00000038473.14
ENSMUSG00000038481.13	3.555375	ENSMUSG00000038481.13
ENSMUSG00000038482.11	34.859288	ENSMUSG00000038482.11
ENSMUSG00000038485.6	2.611742	ENSMUSG00000038485.6
ENSMUSG00000038486.9	0.040198	ENSMUSG00000038486.9
ENSMUSG00000038489.8	10.581336	ENSMUSG00000038489.8
ENSMUSG00000038495.14	4.142211	ENSMUSG00000038495.14
ENSMUSG00000038496.16	1.035709	ENSMUSG00000038496.16
ENSMUSG00000038497.7	12.171948	ENSMUSG00000038497.7
ENSMUSG00000038498.4	0	ENSMUSG00000038498.4
ENSMUSG00000038500.15	8.679307	ENSMUSG00000038500.15
ENSMUSG00000038502.17	669.253862	ENSMUSG00000038502.17
ENSMUSG00000038503.15	35.827806	ENSMUSG00000038503.15
ENSMUSG00000038506.13	4.719438	ENSMUSG00000038506.13
ENSMUSG00000038507.6	4.857321	ENSMUSG00000038507.6
ENSMUSG00000038508.7	1.467964	ENSMUSG00000038508.7
ENSMUSG00000038510.12	15.160042	ENSMUSG00000038510.12
ENSMUSG00000038515.10	33.612999	ENSMUSG00000038515.10
ENSMUSG00000038517.15	2.176956	ENSMUSG00000038517.15
ENSMUSG00000038518.15	8.009826	ENSMUSG00000038518.15
ENSMUSG00000038520.15	62.025951	ENSMUSG00000038520.15
ENSMUSG00000038521.17	3.678566	ENSMUSG00000038521.17
ENSMUSG00000038522.7	1.15287	ENSMUSG00000038522.7
ENSMUSG00000038523.10	0.766914	ENSMUSG00000038523.10
ENSMUSG00000038524.13	2.170761	ENSMUSG00000038524.13
ENSMUSG00000038525.16	9.488151	ENSMUSG00000038525.16
ENSMUSG00000038526.14	0.028118	ENSMUSG00000038526.14
ENSMUSG00000038527.9	3.635427	ENSMUSG00000038527.9
ENSMUSG00000038528.15	4.09171	ENSMUSG00000038528.15
ENSMUSG00000038530.11	0.870456	ENSMUSG00000038530.11
ENSMUSG00000038533.15	6.953059	ENSMUSG00000038533.15
ENSMUSG00000038534.18	1.447216	ENSMUSG00000038534.18
ENSMUSG00000038535.17	7.775878	ENSMUSG00000038535.17
ENSMUSG00000038537.1	0.008646	ENSMUSG00000038537.1
ENSMUSG00000038538.17	1.278405	ENSMUSG00000038538.17
ENSMUSG00000038539.15	22.129532	ENSMUSG00000038539.15
ENSMUSG00000038540.14	0.277992	ENSMUSG00000038540.14
ENSMUSG00000038541.8	0	ENSMUSG00000038541.8
ENSMUSG00000038542.14	11.593665	ENSMUSG00000038542.14
ENSMUSG00000038543.13	3.900064	ENSMUSG00000038543.13
ENSMUSG00000038544.14	4.213587	ENSMUSG00000038544.14
ENSMUSG00000038545.13	49.086769	ENSMUSG00000038545.13
ENSMUSG00000038546.9	31.274225	ENSMUSG00000038546.9
ENSMUSG00000038550.10	0.918727	ENSMUSG00000038550.10
ENSMUSG00000038552.14	25.128752	ENSMUSG00000038552.14
ENSMUSG00000038555.7	0.379436	ENSMUSG00000038555.7
ENSMUSG00000038560.7	0.13392	ENSMUSG00000038560.7
ENSMUSG00000038563.14	2.837291	ENSMUSG00000038563.14
ENSMUSG00000038564.11	6.617237	ENSMUSG00000038564.11
ENSMUSG00000038567.5	1.89082	ENSMUSG00000038567.5
ENSMUSG00000038569.13	1.756581	ENSMUSG00000038569.13
ENSMUSG00000038570.15	0.349182	ENSMUSG00000038570.15
ENSMUSG00000038572.7	0.014788	ENSMUSG00000038572.7
ENSMUSG00000038576.15	0.653176	ENSMUSG00000038576.15
ENSMUSG00000038578.15	13.762519	ENSMUSG00000038578.15
ENSMUSG00000038580.13	1422.136021	ENSMUSG00000038580.13
ENSMUSG00000038582.15	5.907868	ENSMUSG00000038582.15
ENSMUSG00000038583.13	0	ENSMUSG00000038583.13
ENSMUSG00000038587.9	2.133717	ENSMUSG00000038587.9
ENSMUSG00000038591.3	0.908492	ENSMUSG00000038591.3
ENSMUSG00000038593.18	2.575792	ENSMUSG00000038593.18
ENSMUSG00000038594.9	5.175384	ENSMUSG00000038594.9
ENSMUSG00000038598.9	0.009826	ENSMUSG00000038598.9
ENSMUSG00000038599.14	0.124531	ENSMUSG00000038599.14
ENSMUSG00000038600.12	13.522224	ENSMUSG00000038600.12
ENSMUSG00000038602.7	0.00875	ENSMUSG00000038602.7
ENSMUSG00000038604.9	18.781593	ENSMUSG00000038604.9
ENSMUSG00000038605.11	2.647031	ENSMUSG00000038605.11
ENSMUSG00000038607.12	7.48359	ENSMUSG00000038607.12
ENSMUSG00000038608.15	0.258952	ENSMUSG00000038608.15
ENSMUSG00000038611.17	36.481443	ENSMUSG00000038611.17
ENSMUSG00000038612.16	42.054832	ENSMUSG00000038612.16
ENSMUSG00000038615.17	43.636805	ENSMUSG00000038615.17
ENSMUSG00000038618.12	39.043216	ENSMUSG00000038618.12
ENSMUSG00000038619.12	14.86666	ENSMUSG00000038619.12
ENSMUSG00000038622.8	8.990386	ENSMUSG00000038622.8
ENSMUSG00000038623.9	1.059921	ENSMUSG00000038623.9
ENSMUSG00000038624.13	0.077215	ENSMUSG00000038624.13
ENSMUSG00000038628.8	4.796972	ENSMUSG00000038628.8
ENSMUSG00000038630.8	0.024196	ENSMUSG00000038630.8
ENSMUSG00000038633.5	116.743486	ENSMUSG00000038633.5
ENSMUSG00000038637.15	2.319865	ENSMUSG00000038637.15
ENSMUSG00000038641.12	0.326657	ENSMUSG00000038641.12
ENSMUSG00000038642.10	5.53058	ENSMUSG00000038642.10
ENSMUSG00000038644.14	8.052858	ENSMUSG00000038644.14
ENSMUSG00000038646.13	22.5419	ENSMUSG00000038646.13
ENSMUSG00000038648.5	19.264154	ENSMUSG00000038648.5
ENSMUSG00000038650.15	118.400683	ENSMUSG00000038650.15
ENSMUSG00000038651.15	0	ENSMUSG00000038651.15
ENSMUSG00000038656.5	0	ENSMUSG00000038656.5
ENSMUSG00000038658.15	3.350772	ENSMUSG00000038658.15
ENSMUSG00000038663.7	0.021977	ENSMUSG00000038663.7
ENSMUSG00000038664.16	2.149017	ENSMUSG00000038664.16
ENSMUSG00000038665.15	0.007386	ENSMUSG00000038665.15
ENSMUSG00000038668.14	25.304153	ENSMUSG00000038668.14
ENSMUSG00000038670.11	0.042738	ENSMUSG00000038670.11
ENSMUSG00000038671.15	9.490382	ENSMUSG00000038671.15
ENSMUSG00000038676.6	0	ENSMUSG00000038676.6
ENSMUSG00000038677.14	0.195823	ENSMUSG00000038677.14
ENSMUSG00000038679.16	0.106796	ENSMUSG00000038679.16
ENSMUSG00000038683.16	67.927752	ENSMUSG00000038683.16
ENSMUSG00000038685.18	9.997553	ENSMUSG00000038685.18
ENSMUSG00000038690.15	197.98017	ENSMUSG00000038690.15
ENSMUSG00000038691.5	0	ENSMUSG00000038691.5
ENSMUSG00000038692.8	0.786559	ENSMUSG00000038692.8
ENSMUSG00000038695.13	28.313101	ENSMUSG00000038695.13
ENSMUSG00000038696.14	35.087667	ENSMUSG00000038696.14
ENSMUSG00000038697.15	6.871812	ENSMUSG00000038697.15
ENSMUSG00000038700.4	0.037411	ENSMUSG00000038700.4
ENSMUSG00000038702.6	1.043066	ENSMUSG00000038702.6
ENSMUSG00000038704.12	0.694203	ENSMUSG00000038704.12
ENSMUSG00000038705.13	2.480347	ENSMUSG00000038705.13
ENSMUSG00000038708.10	50.752698	ENSMUSG00000038708.10
ENSMUSG00000038709.14	0	ENSMUSG00000038709.14
ENSMUSG00000038712.16	30.734118	ENSMUSG00000038712.16
ENSMUSG00000038717.8	608.836361	ENSMUSG00000038717.8
ENSMUSG00000038718.15	0.683759	ENSMUSG00000038718.15
ENSMUSG00000038721.8	0.630364	ENSMUSG00000038721.8
ENSMUSG00000038722.17	108.123101	ENSMUSG00000038722.17
ENSMUSG00000038725.13	0.090955	ENSMUSG00000038725.13
ENSMUSG00000038729.24	25.718056	ENSMUSG00000038729.24
ENSMUSG00000038732.15	7.535367	ENSMUSG00000038732.15
ENSMUSG00000038733.14	40.508592	ENSMUSG00000038733.14
ENSMUSG00000038736.10	5.369099	ENSMUSG00000038736.10
ENSMUSG00000038738.15	0.031885	ENSMUSG00000038738.15
ENSMUSG00000038740.9	3.651855	ENSMUSG00000038740.9
ENSMUSG00000038742.7	2.602352	ENSMUSG00000038742.7
ENSMUSG00000038745.15	0.248918	ENSMUSG00000038745.15
ENSMUSG00000038750.12	0	ENSMUSG00000038750.12
ENSMUSG00000038751.5	1.708685	ENSMUSG00000038751.5
ENSMUSG00000038754.5	0.025155	ENSMUSG00000038754.5
ENSMUSG00000038756.13	0.006944	ENSMUSG00000038756.13
ENSMUSG00000038759.15	6.38021	ENSMUSG00000038759.15
ENSMUSG00000038760.14	0	ENSMUSG00000038760.14
ENSMUSG00000038762.15	55.207824	ENSMUSG00000038762.15
ENSMUSG00000038763.12	0.798243	ENSMUSG00000038763.12
ENSMUSG00000038764.14	6.924159	ENSMUSG00000038764.14
ENSMUSG00000038765.13	0.167471	ENSMUSG00000038765.13
ENSMUSG00000038766.16	3.555364	ENSMUSG00000038766.16
ENSMUSG00000038768.8	0.311192	ENSMUSG00000038768.8
ENSMUSG00000038770.17	0.178455	ENSMUSG00000038770.17
ENSMUSG00000038773.11	9.329364	ENSMUSG00000038773.11
ENSMUSG00000038774.9	5.844968	ENSMUSG00000038774.9
ENSMUSG00000038775.14	14.386178	ENSMUSG00000038775.14
ENSMUSG00000038776.13	2.596427	ENSMUSG00000038776.13
ENSMUSG00000038777.19	1.153373	ENSMUSG00000038777.19
ENSMUSG00000038780.14	7.090807	ENSMUSG00000038780.14
ENSMUSG00000038781.7	6.367588	ENSMUSG00000038781.7
ENSMUSG00000038782.7	0.308477	ENSMUSG00000038782.7
ENSMUSG00000038784.13	4.577407	ENSMUSG00000038784.13
ENSMUSG00000038791.14	0	ENSMUSG00000038791.14
ENSMUSG00000038793.8	0.329378	ENSMUSG00000038793.8
ENSMUSG00000038797.13	1.195123	ENSMUSG00000038797.13
ENSMUSG00000038801.6	0	ENSMUSG00000038801.6
ENSMUSG00000038803.7	217.71305	ENSMUSG00000038803.7
ENSMUSG00000038805.10	0	ENSMUSG00000038805.10
ENSMUSG00000038806.7	8.663413	ENSMUSG00000038806.7
ENSMUSG00000038807.19	3.752216	ENSMUSG00000038807.19
ENSMUSG00000038811.13	2.148997	ENSMUSG00000038811.13
ENSMUSG00000038812.16	33.658077	ENSMUSG00000038812.16
ENSMUSG00000038816.14	12.666988	ENSMUSG00000038816.14
ENSMUSG00000038822.15	4.483248	ENSMUSG00000038822.15
ENSMUSG00000038827.11	2.360509	ENSMUSG00000038827.11
ENSMUSG00000038828.13	42.976444	ENSMUSG00000038828.13
ENSMUSG00000038831.16	2.709849	ENSMUSG00000038831.16
ENSMUSG00000038836.15	2.537823	ENSMUSG00000038836.15
ENSMUSG00000038838.15	13.565404	ENSMUSG00000038838.15
ENSMUSG00000038840.7	0.552375	ENSMUSG00000038840.7
ENSMUSG00000038843.18	2.511014	ENSMUSG00000038843.18
ENSMUSG00000038844.10	7.464151	ENSMUSG00000038844.10
ENSMUSG00000038845.11	34.504963	ENSMUSG00000038845.11
ENSMUSG00000038848.14	13.894681	ENSMUSG00000038848.14
ENSMUSG00000038855.10	4.070272	ENSMUSG00000038855.10
ENSMUSG00000038859.7	53.429036	ENSMUSG00000038859.7
ENSMUSG00000038860.15	0.410745	ENSMUSG00000038860.15
ENSMUSG00000038861.14	29.146489	ENSMUSG00000038861.14
ENSMUSG00000038866.15	3.060531	ENSMUSG00000038866.15
ENSMUSG00000038871.5	31.13444	ENSMUSG00000038871.5
ENSMUSG00000038872.10	0.648899	ENSMUSG00000038872.10
ENSMUSG00000038876.12	11.439178	ENSMUSG00000038876.12
ENSMUSG00000038879.8	1.166701	ENSMUSG00000038879.8
ENSMUSG00000038880.13	30.78108	ENSMUSG00000038880.13
ENSMUSG00000038883.3	10.788158	ENSMUSG00000038883.3
ENSMUSG00000038884.14	4.72981	ENSMUSG00000038884.14
ENSMUSG00000038886.10	5.944284	ENSMUSG00000038886.10
ENSMUSG00000038888.8	3.125964	ENSMUSG00000038888.8
ENSMUSG00000038891.3	9102.113414	ENSMUSG00000038891.3
ENSMUSG00000038893.12	17.341498	ENSMUSG00000038893.12
ENSMUSG00000038894.7	5.994988	ENSMUSG00000038894.7
ENSMUSG00000038895.16	1.766933	ENSMUSG00000038895.16
ENSMUSG00000038900.17	6.166122	ENSMUSG00000038900.17
ENSMUSG00000038902.14	6.439757	ENSMUSG00000038902.14
ENSMUSG00000038903.13	21.806207	ENSMUSG00000038903.13
ENSMUSG00000038909.16	46.167501	ENSMUSG00000038909.16
ENSMUSG00000038910.7	2.49277	ENSMUSG00000038910.7
ENSMUSG00000038914.15	3.042451	ENSMUSG00000038914.15
ENSMUSG00000038916.7	0.005323	ENSMUSG00000038916.7
ENSMUSG00000038925.13	0.120271	ENSMUSG00000038925.13
ENSMUSG00000038930.11	9.229833	ENSMUSG00000038930.11
ENSMUSG00000038932.13	0.345583	ENSMUSG00000038932.13
ENSMUSG00000038936.13	21.826433	ENSMUSG00000038936.13
ENSMUSG00000038943.16	11.44933	ENSMUSG00000038943.16
